8.35,141000,767,17,80,0.4691489,12,0,0,3.839915,111.44,2.31,1.15,-0.33,-0.53,0.62,39564.92,0.08301086,0.9950834,1.098485,-0.2,0.2,-1.05,1.77,1.12,7,1
8.0,212000,687,47,77,0.4716981,12,0,0,2.008656,124.42,4.73,0.88,-0.7,-0.76,0.12,74791.53,0.06279481,1.001226,1.276404,-0.4,0.2,-1.42,0.22,-0.75,6,1
7.75,108000,729,39,95,1.501731,12,0,0,4.790419,125.18,7.78,1.03,-1.79,-1.59,-0.56,14371.61,0.02011526,0.9662046,1.291473,0.3,0.1,-1.07,2.09,2.29,20,1
7.0,193000,576,37,83,2.52285,11,1,0,26.04134,156.17,31.34,1.31,0.23,-0.62,0.69,91063.07,0.1217361,0.9222318000000002,1.377628,-1.1,-0.2,0.09,1.63,-1.52,29,1
6.875,78000,683,32,88,0.8978718000000001,12,0,0,5.158757,137.29,6.13,1.565,-1.34,-1.5,0.065,15294.32,0.02954942,0.8873418,1.317984,0.6,0.2,-1.59,2.5,-0.93,16,1
6.75,158000,802,36,80,1.462405,12,0,0,6.407355,131.98,4.59,0.96,-1.25,-1.09,-0.13,48679.25,0.05789533,0.9383415,1.198972,0.7,0.5,-1.25,2.83,-0.67,13,1
6.125,188000,697,35,75,0.0,12,0,0,1.427222,179.77,0.0,0.885,-0.24,-0.07,0.815,62333.33,0.07724351,1.016666,1.426954,0.5,0.3,-1.6,2.41,-0.82,2,1
8.25,185000,729,45,90,0.2522826,12,0,0,7.1530380000000005,138.21,6.82,1.34,-0.94,-1.08,0.26,30997.0,0.13737449999999998,1.015426,1.399733,-0.1,0.2,-1.37,0.47,-0.1,8,1
5.875,134000,772,30,80,0.9624627,12,0,0,27.54845,180.83,38.31,0.185,0.34,0.29,0.475,70275.65,0.2075765,1.0375370000000002,1.431086,-0.5,0.0,0.09,1.63,-1.52,12,1
6.125,117000,752,39,59,4.657667,12,0,0,23.99036,112.64,19.91,0.135,-1.31,-0.94,-0.805,121806.5,0.06763001,0.9771834,1.164575,1.0,-0.1,-0.86,2.24,0.15,42,1
6.0,142000,792,24,71,1.761761,12,0,0,5.7243080000000015,160.28,7.52,-0.32,0.67,0.42,0.1,69885.28,0.03903056,0.8395938000000001,1.45537,-0.5,-0.2,1.15,3.7,1.2,17,1
6.375,100000,755,49,80,2.25338,12,0,0,33.9153,166.9,37.75,-0.345,0.99,1.08,0.735,55526.3,0.0553524,1.147352,1.063963,-0.5,0.0,0.91,0.14,-0.82,22,1
5.875,74000,791,10,80,3.926149,12,0,0,7.820983,199.41,12.91,0.105,0.36,-0.02,0.085,27393.89,0.009836296,0.7213068,1.836582,-0.5,-0.1,-0.02,0.82,-1.98,31,1
6.375,73000,663,40,100,3.821068,12,0,0,2.043164,142.09,8.39,0.115,0.38,0.54,0.655,7099.816999999999,0.02482641,0.6847883000000001,1.349274,-0.6,-0.3,0.4,0.14,-1.49,16,1
8.625,92000,728,38,74,2.061239,12,0,0,12.63953,125.26,14.73,2.715,-1.93,-1.77,0.945,48840.63,0.05510028,0.9358237,1.245997,0.0,0.2,-1.47,2.68,-0.81,30,1
7.125,125000,788,31,47,2.42824,12,0,0,44.20331,145.24,21.77,1.305,-0.93,-1.06,0.245,183857.1,0.1306585,1.130212,1.037132,-1.2,-0.3,-0.17,2.8,-0.7,29,1
6.875,130000,738,21,79,1.037442,12,0,0,7.624521,135.61,10.39,0.885,-1.52,-1.21,-0.325,48140.28,0.05390012,0.9529165,1.315412,0.6,-0.1,-0.86,2.24,0.15,17,1
8.25,110000,764,38,43,54.54545,12,0,0,0.7462171,154.4,0.0,1.34,-0.21,-0.21,1.13,205814.0,0.04324489,0.9888883,1.530155,1.5,0.5,-1.37,0.47,-0.1,2,1
6.0,158000,742,33,80,1.979051,12,0,0,9.419566,157.41,14.89,0.47,-0.27,-0.32,0.15,61309.16,0.04269828,0.7711998000000001,1.423646,-0.3,-0.1,-0.73,1.03,-2.43,19,1
5.875,74000,674,31,56,0.9087397,12,0,0,2.555418,166.71,7.33,0.185,-0.1,-0.16,0.025,63752.14,0.02399356,0.765901,1.539657,0.3,-0.1,0.09,1.63,-1.52,15,1
7.0,214000,736,46,80,1.88108,12,0,0,3.990473,132.07,6.42,1.21,-1.07,-1.13,0.08,70199.27,0.03280984,0.9078646,1.282307,0.5,0.2,-1.01,2.73,-0.46,19,1
7.25,204000,730,36,75,2.418966,12,0,0,22.88513,127.74,21.79,1.94,-1.67,-1.72,0.22,118747.7,0.1051121,1.075903,1.133304,0.6,0.2,-1.59,2.5,-0.93,23,1
7.5,64000,775,19,41,1.136714,12,0,0,19.52252,173.16,36.19,1.56,-0.36,-1.08,0.48,123488.9,0.07188843,1.006151,1.626815,0.6,0.0,0.35,3.37,1.01,24,1
5.25,142000,742,30,63,4.328099,12,0,0,33.50117,133.79,31.96,-1.19,0.59,0.5,-0.69,143385.9,0.04788831,0.952358,1.04171,-0.3,-0.1,0.62,-0.08,-0.9,35,1
