time,label,current_year,default,payoff,int.rate,orig.upb,fico.score,dti.r,ltv.r,bal.repaid,t.act.12m,t.del.30d.12m,t.del.60d.12m,hpi.st.d.t.o,hpi.zip.o,hpi.zip.d.t.o,ppi.c.FRMA,TB10Y.d.t.o,FRMA30Y.d.t.o,ppi.o.FRMA,equity.est,hpi.st.log12m,hpi.r.st.us,hpi.r.zip.st,st.unemp.r12m,st.unemp.r3m,TB10Y.r12m,T10Y3MM,T10Y3MM.r12m
21,1,2002,0,1,7.875,112000,744,29,95,1.022252,12,0,0,5.822669,129.22,9.6,1.655,-0.98,-0.91,0.745,15657.23,0.03291786,0.9136117,1.311817,0.1,-0.2,-0.71,2.64,1.03
4,1,2006,0,1,6.125,340000,794,47,79,0.5882353,12,0,0,0.0567744,170.63,2.24,-0.015,-0.28,-0.3,-0.315,98029.69,0.03446721,0.7841839,1.3412620000000002,-0.7,-0.2,0.06,-0.34,-1.0
36,1,2002,0,1,8.5,15000,668,36,38,19.0258,12,0,0,17.87891,128.82,16.61,2.37,-2.23,-1.93,0.44,32417.28,0.06722345,0.9553229999999999,1.2946600000000001,0.5,-0.1,-0.6,2.82,0.04
24,1,2002,0,1,8.375,59000,766,25,74,1.619034,12,0,0,7.61418,170.78,23.85,1.615,-0.94,-1.46,0.155,32819.48,0.04254072,0.9514841999999999,1.8195459999999999,1.5,-0.1,-0.23,3.43,1.66
34,1,2004,0,1,7.375,88000,692,39,65,2.8412610000000003,12,0,0,34.42781,133.11,10.56,1.975,-1.45,-1.71,0.265,60625.38,0.09388504,1.0701319999999999,1.013073,-0.4,-0.2,0.02,2.89,0.21
72,0,2005,0,0,6.625,152000,622,37,75,8.246887,11,1,0,45.36052,128.3,49.16,0.845,-1.2,-1.45,-0.605,139929.9,0.13588789999999998,0.9312966,1.251624,-1.2,-0.3,-0.01,1.56,-1.85
19,1,2003,0,1,7.375,107000,779,40,92,1.54785,12,0,0,12.886239999999999,125.12,10.7,1.465,-0.92,-0.81,0.655,20906.65,0.09135741,0.9870324,1.1461629999999998,-0.7,-0.1,-1.47,2.68,-0.81
30,1,2003,0,1,6.5,200000,783,21,80,3.6521,12,0,0,23.4779,125.99,22.15,0.52,-0.87,-1.14,-0.62,101256.1,0.09207749,0.9870283000000001,1.179605,0.0,-0.1,0.4,3.33,1.09
17,1,2003,0,1,7.25,149000,624,25,80,1.286309,12,0,0,10.553930000000001,124.62,15.67,1.35,-0.68,-0.82,0.53,62586.1,0.08188413,0.9816161,1.207653,-0.9,-0.1,-0.99,2.88,-0.51
19,1,2001,0,1,9.0,176000,774,33,80,0.9439204999999999,12,0,0,12.94806,161.95,28.97,2.28,-1.53,-1.51,0.77,85015.42,0.07083453,0.9949040000000001,1.8009580000000003,1.6,0.9,-1.07,2.09,2.29
26,1,2003,0,1,6.875,120000,749,40,69,2.2513330000000003,12,0,0,16.08045,130.45,20.0,0.935,-1.3,-1.17,-0.235,83278.2,0.06668353,0.9625564,1.2477200000000002,0.4,0.3,-0.67,3.08,0.11
11,1,2001,0,1,8.25,120000,777,25,80,0.7260833000000001,12,0,0,2.678366,137.73,5.95,1.05,-0.66,-0.93,0.12,37351.37,0.03802459,0.9850853,1.401602,1.3,0.2,-1.05,1.77,1.12
21,1,2004,0,1,6.625,110000,714,38,95,1.958727,12,0,0,4.347904,131.35,6.45,0.615,0.09,-0.21,0.405,13629.97,0.02886898,0.824786,1.239839,-0.2,0.1,0.39,3.41,0.58
16,1,2005,0,1,6.0,158000,697,56,68,1.401146,12,0,0,4.6370309999999995,156.41,8.18,0.47,0.17,0.13,0.6,88156.94,0.01308147,0.7376648,1.421765,-0.4,-0.4,-0.73,1.03,-2.43
29,1,2004,0,1,6.875,161000,787,21,45,2.901491,12,0,0,60.6412,208.96,27.35,0.625,-0.18,-0.56,0.065,248277.4,0.2180301,1.235575,1.369332,-0.6,-0.2,1.4,3.46,1.05
9,1,2002,0,1,7.375,195000,615,19,74,0.7369230999999999,12,0,0,6.412726999999999,127.74,9.71,0.495,0.24,-0.04,0.455,89981.17,0.1108768,1.051559,1.177076,1.7,0.4,0.07,3.5,2.23
21,1,2003,0,1,7.0,100000,800,23,37,97.84228,12,0,0,25.61433,165.75,37.75,1.09,-1.43,-1.12,-0.03,329667.3,0.15561370000000002,1.10924,1.528103,0.2,0.0,-1.47,2.68,-0.81
19,1,2002,0,1,7.75,226000,637,37,80,1.1844,12,0,0,24.00691,145.85,11.31,1.53,-0.84,-0.9,0.63,80724.55,0.1357904,1.0795379999999999,1.25686,1.4,0.0,-0.71,2.64,1.03
14,1,2002,0,1,7.375,315000,783,49,70,1.1089209999999998,12,0,0,17.57631,138.64,17.27,1.385,-1.1,-0.93,0.455,194548.4,0.1461542,1.078726,1.2408709999999998,0.9,0.1,-0.86,2.24,0.15
21,1,2005,0,1,5.875,94000,692,35,80,2.496362,12,0,0,3.665113,144.59,11.06,0.095,-0.11,-0.54,-0.445,34834.41,0.02414597,0.7478799,1.367032,-0.2,-0.3,-0.01,1.56,-1.85
10,1,2001,0,1,8.125,148000,748,23,80,0.4730405,12,0,0,1.0161719999999999,124.8,4.91,1.005,-1.34,-1.5,-0.495,44978.55,0.02720677,0.9915792999999999,1.29441,0.6,0.0,-1.42,0.22,-0.75
14,1,2003,0,1,6.5,125000,723,46,83,1.3112,12,0,0,15.84296,132.55,3.65,0.71,-1.14,-1.17,-0.46,31388.51,0.12148339999999998,1.071234,1.068778,0.7,0.1,-1.01,2.73,-0.46
27,1,2005,0,1,5.0,271000,767,41,72,3.426199,12,0,0,12.05991,162.2,22.72,-1.15,0.01,-0.17,-1.32,167396.2,0.05542482,0.76626,1.491971,0.3,0.0,0.36,0.75,-1.59
17,1,2004,0,1,5.75,168000,737,44,80,1.844702,12,0,0,6.936707000000001,132.63,4.02,-0.5,0.83,0.46,-0.04,51464.18,0.04164844,0.8023031999999999,1.219458,-1.2,-0.3,1.4,3.46,1.05
8,1,2001,0,1,7.875,129000,690,43,88,0.175,12,0,0,4.826768,123.07,4.43,1.235,-0.32,-0.27,0.965,22914.29,0.05766212,0.9898991,1.2056,1.0,0.4,-1.17,2.41,2.78
28,1,2004,0,1,6.875,120000,648,48,51,3.025583,12,0,0,45.00888,153.03,70.85,0.795,-0.71,-0.8,-0.005,227861.6,0.17502920000000002,1.129577,1.401716,-0.7,-0.1,0.52,3.17,0.09
32,1,2002,0,1,7.75,115000,745,28,73,2.500096,12,0,0,17.82252,119.83,21.54,0.99,-0.95,-1.2,-0.21,73726.87,0.06574151,0.985477,1.276044,1.5,0.2,-0.23,3.43,1.66
7,1,2003,0,1,7.0,198000,743,30,90,0.6340909,12,0,0,-0.8587519,136.79,0.93,1.1,-0.6,-0.44,0.66,24751.22,0.008801007,0.8636550999999999,1.3474540000000002,0.5,0.0,-0.99,2.88,-0.51
19,1,2002,0,1,6.75,158000,710,33,90,1.408344,12,0,0,21.91017,119.42,25.68,0.44,-1.2,-0.81,-0.37,57167.97,0.1516211,1.083307,1.143714,0.7,0.1,-0.63,2.36,-0.05
6,2,2000,1,0,8.5,50000,657,27,95,0.0,10,1,1,1.944013,110.82,0.62,1.37,-0.81,-1.0,0.37,2926.035,0.0866062,1.0,1.1144,-0.6,-0.3,-1.04,-0.53,-1.61
9,1,2002,0,1,6.875,261000,750,35,73,0.6857470999999999,12,0,0,4.392062,160.4,5.78,0.655,-0.83,-0.94,-0.285,111207.8,0.04014757,0.9342578000000001,1.53566,0.9,-0.2,-0.71,2.64,1.03
9,1,2003,0,1,6.875,147000,716,21,74,0.7736735,12,0,0,4.952230999999999,143.48,2.96,0.965,-0.84,-0.43,0.535,56884.08,0.0687342,0.9552658000000002,1.276878,-0.1,-0.2,-1.47,2.68,-0.81
12,1,2003,0,1,6.375,165000,667,40,80,1.1445450000000001,12,0,0,17.06689,150.9,24.85,0.585,-1.38,-1.39,-0.805,77103.46,0.1576655,1.101596,1.341121,0.2,0.0,-1.01,2.73,-0.46
21,1,2003,0,1,7.25,95000,694,26,67,1.7411259999999997,12,0,0,21.35472,136.73,25.5,1.34,-1.43,-1.12,0.22,74888.99,0.1203317,1.065451,1.268269,-0.6,-0.1,-1.47,2.68,-0.81
11,1,2000,0,1,8.125,130000,606,30,54,0.7444615,12,0,0,3.689687,125.23,4.25,0.395,-0.94,-0.52,-0.125,119878.7,0.03859906,1.0073590000000001,1.2892270000000001,-0.4,-0.2,-0.31,-0.45,-1.41
18,1,2002,0,1,6.875,205000,767,16,49,1.622488,12,0,0,20.68844,171.49,16.57,0.885,-1.27,-1.13,-0.245,257117.7,0.1461542,1.078726,1.49675,0.9,0.1,-0.86,2.24,0.15
53,1,2004,0,1,8.375,175000,715,45,69,4.5612,12,0,0,67.19188,130.47,36.54,2.295,-1.76,-2.15,0.145,157636.1,0.13155150000000002,1.1291120000000001,1.046083,-1.2,-0.3,0.52,3.17,0.09
3,1,2003,0,1,6.25,195000,775,18,65,0.5154639,12,0,0,-0.5806576999999999,123.01,1.12,0.35,0.0,-0.23,0.12,108179.0,0.008801007,0.8636550999999999,1.214489,0.5,0.0,-0.99,2.88,-0.51
19,1,2001,0,1,7.625,107000,756,41,69,0.9920565999999998,12,0,0,19.04393,114.96,21.27,0.595,-1.42,-1.22,-0.625,77098.27,0.1175115,1.017476,1.266581,0.4,0.4,-0.81,1.73,1.64
11,1,2005,0,1,5.75,259000,737,35,61,0.8025581,12,0,0,27.01807,133.21,35.49,0.09,0.39,0.26,0.35,279704.6,0.20482350000000002,1.229871,0.9387551,-0.8,-0.1,0.07,1.89,-1.38
22,1,2005,0,1,5.875,89000,754,49,46,3.6137639999999998,12,0,0,3.383867,153.73,10.86,0.095,0.36,-0.16,-0.065,121362.5,0.01968423,0.7510228,1.4395,0.0,-0.3,-0.01,1.56,-1.85
17,1,2004,0,1,6.625,124000,731,39,80,1.8269349999999998,12,0,0,1.600414,157.68,8.6,0.945,0.28,-0.31,0.635,41719.23,0.02116244,0.8627031,1.485752,0.0,-0.1,0.1,3.27,0.39
6,1,2001,0,1,7.75,139000,783,63,67,0.7194245,12,0,0,5.884028,142.22,3.37,0.64,0.12,-0.04,0.6,74378.66,0.1204702,1.017513,1.363256,0.1,0.3,-0.82,1.79,1.38
14,1,2003,0,1,7.0,292000,677,54,68,1.414452,12,0,0,21.45115,182.74,19.23,1.21,-1.32,-1.39,-0.18,186729.6,0.15254600000000001,1.115665,1.491309,0.3,0.1,-1.25,2.83,-0.67
42,1,2004,0,1,7.375,50000,724,24,75,5.16178,12,0,0,13.33327,142.54,25.1,1.735,-1.29,-1.56,0.175,30986.95,0.03490543,0.8058449000000001,1.444679,-0.4,-0.1,-0.19,2.34,-1.03
41,1,2002,0,1,6.75,170000,769,46,71,6.869606,12,0,0,43.96843,109.87,28.63,0.53,-0.92,-0.71,-0.18,143507.5,0.1193372,1.073546,1.113812,1.5,0.2,-0.71,2.64,1.03
23,1,2004,0,1,6.5,260000,697,56,79,2.854577,12,0,0,15.4195,171.02,28.21,0.49,-0.58,-0.54,-0.05,130823.6,0.07138309,0.9798295,1.508904,0.0,-0.1,0.39,3.41,0.58
37,1,2006,0,1,5.5,197000,656,35,57,6.417602,12,0,0,41.14014,138.49,26.75,-0.94,0.43,0.12,-0.82,226856.3,0.1666609,0.8754301,1.1297629999999999,-1.2,-0.3,0.62,-0.08,-0.9
13,1,2004,0,1,5.625,107000,782,16,95,1.265234,12,0,0,3.2056080000000002,118.86,5.25,-0.695,1.15,1.01,0.315,11960.27,0.02879071,0.8225180000000001,1.098783,-0.9,-0.2,1.15,3.7,1.2
47,1,2006,0,1,6.875,200000,617,20,54,4.5166,12,0,0,47.47668,140.75,35.24,0.615,-0.64,-0.62,-0.005,272134.3,0.06562834,0.9890669,1.092547,-0.5,-0.3,0.4,0.14,-1.49
8,1,2005,0,1,6.125,129000,677,45,67,0.8341084999999999,12,0,0,22.603270000000002,212.04,25.42,0.595,-0.19,-0.19,0.405,87695.27,0.1797941,1.245983,1.2144,0.0,-0.1,-0.73,1.03,-2.43
12,1,2001,0,1,8.5,251000,623,51,77,0.8406375,12,0,0,6.754725,124.71,3.78,1.39,-0.77,-1.02,0.37,86964.4,0.07566457,1.005924,1.216998,0.9,0.3,-0.82,1.79,1.38
18,2,2001,1,0,8.625,108000,672,28,80,0.9316667,10,1,1,7.243931,114.02,10.92,1.425,-0.89,-0.86,0.565,40935.51,0.04946939,0.9898598,1.212914,0.9,0.2,-1.05,1.77,1.12
25,1,2004,0,1,6.0,192000,678,23,80,2.531823,12,0,0,21.6619,155.3,30.76,0.28,0.14,-0.41,-0.13,100397.5,0.11036800000000001,0.9173254999999999,1.40196,-1.0,-0.3,-0.11,2.12,-1.25
72,0,2005,0,0,7.75,48000,660,14,95,6.731489,12,0,0,24.9525,118.42,31.69,1.71,-0.68,-0.89,0.82,18876.98,0.03826297,0.7717472,1.29925,-0.5,-0.2,0.67,1.76,-1.13
8,1,2006,0,1,6.0,211000,640,38,65,1.762038,12,0,0,9.159175999999999,210.88,32.93,-0.12,0.42,0.59,0.47,168023.7,0.1506412,1.262561,1.191083,-0.5,-0.2,0.2,0.18,-1.71
3,1,2005,0,1,5.625,158000,714,62,80,0.0,12,0,0,1.094468,166.62,1.98,-0.655,0.34,0.37,-0.285,41846.96,0.06109879,0.7686630999999999,1.354005,0.1,-0.2,0.35,0.66,-1.46
14,1,2002,0,1,7.75,105000,758,33,75,1.0307620000000002,12,0,0,2.907499,122.3,3.47,0.94,-0.25,-0.34,0.6,40054.5,0.02727171,0.9463017,1.2248299999999999,1.9,0.3,-0.19,3.19,2.97
11,1,2003,0,1,6.75,90000,782,30,53,0.8842889000000002,12,0,0,2.243194,150.67,3.48,1.51,-0.93,-0.98,0.53,84529.28,0.02578334,0.8913851999999999,1.395562,1.2,0.4,-1.6,2.41,-0.82
23,1,2001,0,1,8.0,108000,787,22,61,1.740204,12,0,0,10.292689999999999,128.79,13.01,1.28,-1.3,-1.03,0.25,88813.61,0.04584959,0.9896886,1.3446559999999999,1.0,0.3,-1.07,2.09,2.29
7,1,2001,0,1,8.75,176000,669,34,75,0.2701705,12,0,0,6.295978,120.43,6.98,1.84,-0.91,-0.97,0.87,72743.21,0.13737449999999998,1.015426,1.229676,-0.1,0.2,-1.37,0.47,-0.1
33,1,2003,0,1,6.75,95000,630,31,69,3.1464630000000002,12,0,0,20.463260000000002,130.65,31.99,0.86,-0.59,-1.02,-0.16,79381.9,0.06889094,0.9429261999999998,1.342452,-0.1,0.0,0.25,3.37,0.55
15,1,2003,0,1,6.25,180000,695,38,56,1.3935,12,0,0,15.539620000000001,143.54,7.43,0.31,-1.18,-0.82,-0.51,160574.8,0.09528272,1.047662,1.150325,1.1,0.1,-0.67,3.08,0.11
20,1,2003,0,1,7.375,100000,759,26,80,1.65107,12,0,0,15.77785,135.01,16.68,1.465,-1.16,-1.01,0.455,42094.37,0.1087651,1.0150190000000001,1.244791,0.2,0.2,-1.47,2.68,-0.81
23,1,2003,0,1,7.0,160000,750,23,89,2.011313,12,0,0,30.878559999999997,131.21,15.73,0.68,-0.12,-0.32,0.36,44545.59,0.12228879999999999,1.1178489999999999,1.039862,0.1,-0.1,0.19,3.5,0.86
47,1,2004,0,1,8.125,137000,735,62,89,3.6056199999999996,12,0,0,30.214270000000003,132.24,27.69,2.305,-1.46,-1.86,0.445,54104.54,0.1017571,0.9161232,1.225257,-1.1,-0.2,-0.17,2.8,-0.7
9,1,2004,0,1,6.25,111000,724,34,80,0.7689189000000001,12,0,0,21.45185,150.68,18.67,0.43,0.01,-0.03,0.4,45795.31,0.17501889999999998,1.17949,1.007725,-0.2,0.0,-0.17,2.8,-0.7
16,1,2002,0,1,8.0,201000,609,36,90,1.055224,12,0,0,14.68634,138.61,8.71,1.69,-1.3,-0.72,0.97,38488.19,0.11370350000000001,1.038664,1.211123,1.7,0.6,-0.63,2.36,-0.05
10,1,2001,0,1,8.125,110000,735,45,89,1.4561819999999999,12,0,0,1.759712,137.61,5.82,1.005,-0.91,-1.01,-0.005,20424.58,0.03418825,0.9898186,1.405556,0.5,0.1,-0.85,1.27,0.94
33,1,2006,0,1,5.375,111000,778,12,67,3.8025230000000003,12,0,0,37.76425,186.87,32.12,-1.205,0.54,0.26,-0.945,87368.78,0.07323388,0.9984348,1.325061,0.1,0.0,0.65,0.39,-1.17
72,0,2005,0,0,9.5,80000,621,28,87,5.440175,11,1,0,121.9203,122.31,91.07,3.59,-1.91,-2.05,1.54,84773.61,0.2527942,1.321954,1.001205,-1.1,-0.2,0.07,0.78,-1.7
19,1,2002,0,1,6.875,175000,725,31,62,2.114057,12,0,0,4.743712,130.63,8.74,0.885,-1.02,-0.92,-0.035,129842.6,0.02960774,0.9027044,1.325524,0.4,-0.1,-0.86,2.24,0.15
45,1,2004,0,1,7.125,164000,761,24,80,6.88622,12,0,0,61.030680000000004,116.74,28.17,1.305,-0.96,-1.31,-0.005,101761.0,0.1306585,1.130212,0.8998905999999999,-1.2,-0.3,-0.17,2.8,-0.7
15,1,2004,0,1,6.25,145000,688,49,95,1.475517,12,0,0,9.2905,146.81,10.09,0.85,-0.22,-0.5,0.35,20261.19,0.06544226,0.9355511999999999,1.265515,-0.4,-0.2,0.02,2.89,0.21
39,1,2002,0,1,7.875,75000,777,34,80,2.918307,12,0,0,9.969169,125.3,15.81,1.745,-1.87,-1.63,0.115,32767.84,0.03587356,0.9081914000000001,1.321394,0.6,0.1,-0.6,2.82,0.04
39,2,2006,1,0,5.25,124000,609,24,80,6.098468,7,4,1,6.664292,145.81,3.88,-0.89,0.33,0.16,-0.73,42686.65,0.009725509,0.6919746,1.316178,-0.5,-0.2,0.06,-0.34,-1.0
24,1,2005,0,1,5.875,207000,765,39,90,2.591739,12,0,0,49.06814,146.21,56.47,0.185,0.36,-0.22,-0.035,117196.7,0.1862849,1.213262,1.131889,0.0,0.1,0.09,1.63,-1.52
39,1,2003,0,1,8.0,150000,594,31,95,2.725907,12,0,0,8.878839,122.01,13.51,2.09,-2.85,-2.34,-0.25,29467.06,0.01726606,0.876901,1.287261,-0.5,-0.1,-1.47,2.68,-0.81
5,1,2005,0,1,5.875,268000,660,20,80,0.3731343,12,0,0,8.921215,197.73,8.01,-0.035,0.06,0.26,0.225,81570.78,0.1593965,0.9535636999999999,1.338303,-0.5,-0.1,0.07,0.78,-1.7
11,1,2006,0,1,6.75,182000,674,52,80,0.8658790999999999,12,0,0,-4.543111,244.25,14.43,0.57,-0.01,-0.08,0.49,60516.33,-0.01064639,1.322753,1.19655,0.1,0.1,0.09,-0.29,-0.87
15,1,2001,0,1,8.125,105000,786,28,78,1.123333,12,0,0,10.843580000000001,152.23,20.93,1.485,-1.26,-1.35,0.135,49303.06,0.09267686,1.021079,1.587349,0.8,0.4,-1.17,2.41,2.78
14,1,2003,0,1,6.625,179000,743,37,95,0.9477528000000001,12,0,0,18.65372,131.31,14.36,0.715,-1.1,-0.9,-0.185,31545.94,0.1406896,1.082784,1.120578,-0.1,0.1,-1.47,2.68,-0.81
25,2,2002,1,0,8.5,143000,692,43,80,2.486713,9,2,1,13.99686,150.23,23.8,1.62,-0.78,-1.25,0.37,67624.25,0.04388818,0.975239,1.606965,2.4,0.2,0.07,3.5,2.23
18,1,2002,0,1,9.125,50000,732,24,80,1.81414,12,0,0,5.076264,132.13,12.99,2.165,-0.79,-1.03,1.135,19551.59,0.05723357,0.9817904000000001,1.3722299999999998,1.5,0.5,-0.12,3.39,3.38
6,1,2000,0,1,8.5,54000,697,24,97,0.0,12,0,0,2.71591,116.96,1.75,-0.12,0.16,0.56,0.44,2503.06,0.03869606,1.029485,1.195335,-0.4,-0.1,0.9,0.65,-0.39
8,1,2003,0,1,6.375,108000,740,50,54,0.9368519000000001,12,0,0,10.99497,171.02,7.64,1.135,-0.72,-0.89,0.245,101946.4,0.14084029999999997,1.119838,1.287488,0.3,0.1,-1.6,2.41,-0.82
17,1,2001,0,1,8.5,129000,748,27,90,0.9752713,11,1,0,4.2578879999999995,132.48,7.1,1.86,-1.53,-1.58,0.28,23273.1,0.03371429,0.9698076999999999,1.347168,1.9,0.8,-1.17,2.41,2.78
20,1,2003,0,1,6.875,80000,643,33,67,1.68145,12,0,0,4.505873,135.05,7.44,1.085,-0.77,-0.93,0.155,47326.14,0.02798172,0.8895304,1.319587,0.5,0.3,-1.25,2.83,-0.67
27,1,2002,0,1,8.25,120000,767,36,80,3.062417,12,0,0,2.31913,130.81,6.69,2.32,-1.71,-1.75,0.57,41346.33,0.01378994,0.8700228999999999,1.340016,0.7,0.0,-1.06,2.84,-0.56
37,1,2003,0,1,8.875,60000,734,32,95,2.791817,12,0,0,11.04185,174.94,27.63,2.555,-1.38,-1.67,0.885,14808.13,0.02798113,0.8803488000000002,1.820284,1.4,0.1,0.19,3.5,0.86
12,1,2003,0,1,7.25,203000,712,47,71,0.7227228,12,0,0,12.9075,183.99,19.98,1.34,-1.4,-0.97,0.37,114862.4,0.12225219999999999,1.0506309999999999,1.617075,0.0,0.1,-1.47,2.68,-0.81
29,1,2003,0,1,7.875,160000,668,50,92,1.843459,12,0,0,9.143803,124.1,14.91,2.085,-1.28,-1.34,0.745,37521.38,0.03098692,0.8991115,1.273641,0.9,0.3,-1.25,2.83,-0.67
7,1,2002,0,1,7.5,200000,777,31,77,0.52935,12,0,0,8.232144,174.95,13.87,1.57,-0.9,-0.62,0.95,81391.11,0.16006320000000002,1.091811,1.466353,0.4,0.1,-1.06,2.84,-0.56
15,1,2003,0,1,7.0,200000,761,28,63,1.28105,12,0,0,17.02307,128.49,16.48,1.1,-0.6,-1.12,-0.02,160739.6,0.13751300000000002,1.072712,1.141964,-0.2,0.1,-0.99,2.88,-0.51
10,1,2002,0,1,7.0,197000,606,50,80,0.7494416,12,0,0,4.679082,136.19,6.19,0.66,0.08,-0.3,0.36,61918.76,0.053564099999999996,0.9589408000000001,1.291611,1.0,-0.1,-0.59,2.97,1.24
11,1,2002,0,1,7.0,128000,739,21,79,0.9284375,12,0,0,7.949242999999999,136.24,8.93,0.69,-1.15,-0.85,-0.16,45833.84,0.07063575,0.9753689,1.270895,0.8,-0.1,-0.63,2.36,-0.05
15,1,2005,0,1,5.25,184000,768,18,50,1.2912569999999999,12,0,0,37.94223,213.14,65.68,-0.52,-0.47,-0.48,-1.0,298147.5,0.1694348,1.31348,1.3244639999999999,-0.8,-0.1,-0.02,0.82,-1.98
46,1,2002,0,1,7.0,145000,763,33,61,4.310669,12,0,0,18.35696,129.9,29.66,1.07,-1.2,-1.05,0.02,153230.4,0.03851968,0.9148635,1.478787,0.1,0.3,-1.06,2.84,-0.56
25,1,2002,0,1,7.875,85000,773,21,65,1.863071,12,0,0,24.95037,126.09,29.93,1.115,-1.28,-1.86,-0.745,78393.55,0.1113207,1.053417,1.317451,1.5,0.0,-0.23,3.43,1.66
19,1,2003,0,1,7.125,89000,738,44,30,1.603404,12,0,0,12.71668,160.9,19.34,1.225,-1.19,-1.13,0.095,244752.7,0.09069738,1.0155020000000001,1.49978,0.0,0.1,-0.99,2.88,-0.51
15,1,2003,0,1,6.875,142000,688,33,95,1.402606,12,0,0,22.82477,160.03,24.69,0.935,-1.18,-0.82,0.115,32526.72,0.14144379999999998,1.1275629999999999,1.307748,0.3,0.0,-0.67,3.08,0.11
