time,label,current_year,default,payoff,int.rate,orig.upb,fico.score,dti.r,ltv.r,bal.repaid,t.act.12m,t.del.30d.12m,t.del.60d.12m,hpi.st.d.t.o,hpi.zip.o,hpi.zip.d.t.o,ppi.c.FRMA,TB10Y.d.t.o,FRMA30Y.d.t.o,ppi.o.FRMA,equity.est,hpi.st.log12m,hpi.r.st.us,hpi.r.zip.st,st.unemp.r12m,st.unemp.r3m,TB10Y.r12m,T10Y3MM,T10Y3MM.r12m
15,1,2003,0,1,7.125,97000,758,25,77,0.9453299000000001,12,0,0,4.485526999999999,186.59,9.64,1.815,-1.71,-1.87,-0.055,36399.33,0.03319106,0.9018664000000001,1.7742490000000002,0.1,0.1,-1.59,2.5,-0.93
10,1,2001,0,1,8.125,163000,752,29,69,0.36790120000000004,12,0,0,8.576778,133.35,7.12,1.005,-0.91,-1.01,-0.005,85914.43,0.13307270000000002,1.009421,1.349818,0.3,0.3,-0.85,1.27,0.94
26,1,2004,0,1,7.0,81000,717,48,81,2.535222,12,0,0,6.382152,138.55,9.89,1.28,-0.13,-0.5,0.78,28191.75,0.02520404,0.7901693000000001,1.311566,0.1,0.1,-0.14,2.48,-0.85
15,1,2003,0,1,8.5,74000,625,48,90,0.6206216,12,0,0,2.753473,130.44,6.31,2.52,-0.38,-0.36,2.16,12658.96,0.02441131,0.8694381,1.236182,0.3,-0.2,0.4,3.33,1.09
40,1,2005,0,1,6.875,80000,687,23,49,3.870075,12,0,0,27.88137,173.16,58.76,1.185,-0.48,-1.33,-0.145,141763.7,0.05659961,0.9285673000000001,1.69228,-0.6,-0.2,0.09,1.63,-1.52
31,1,2004,0,1,7.0,228000,772,30,95,2.819035,12,0,0,8.587185,132.49,16.81,1.42,-0.89,-1.34,0.08,48878.0,0.0356352,0.8566271999999999,1.332126,-0.2,-0.2,0.18,3.15,0.42
13,1,2004,0,1,6.25,48000,764,10,72,2.1475,12,0,0,7.120941999999999,150.47,7.69,0.85,0.02,-0.51,0.34,23104.57,0.06086887,0.9099229,1.3116079999999999,-0.6,-0.2,0.02,2.89,0.21
10,1,2000,0,1,8.75,170000,647,31,85,0.5574647,12,0,0,10.183810000000001,126.67,10.59,1.02,-0.8,-0.58,0.44,47668.3,0.1341086,0.9961629000000001,1.382052,-0.4,0.1,-0.31,-0.45,-1.41
6,1,2002,0,1,7.0,212000,765,16,78,0.47169809999999995,12,0,0,6.649595,149.8,7.78,0.87,-0.88,-0.42,0.45,74910.79,0.1364487,1.0715370000000002,1.250679,-0.3,0.0,-0.6,2.82,0.04
72,0,2006,0,0,8.5,20000,688,13,95,16.757839999999998,12,0,0,120.1675,131.43,197.2,2.1,-0.99,-1.33,0.77,34192.36,0.01761678,1.328025,1.4969860000000001,-0.1,0.1,0.27,-0.19,-0.94
12,1,2001,0,1,8.25,207000,730,39,95,2.279807,12,0,0,8.352504,140.58,11.11,1.13,-1.16,-1.11,0.02,32834.1,0.10005800000000001,1.003522,1.49574,0.1,0.2,-1.42,0.22,-0.75
19,1,2004,0,1,5.875,91000,728,24,77,2.453341,12,0,0,7.819452,149.9,8.56,-0.205,0.45,0.18,-0.025,36163.1,0.04098954,0.8224286,1.362643,-0.2,0.2,0.52,3.17,0.09
28,1,2003,0,1,7.0,180000,747,48,80,2.4854439999999998,12,0,0,38.31769,135.07,40.45,1.02,-1.01,-1.13,-0.11,116855.5,0.1440506,1.140516,1.2095360000000002,0.1,-0.1,0.4,3.33,1.09
52,2,2004,1,0,7.875,56000,642,39,79,4.055518,9,2,1,12.6011,120.72,21.39,2.295,-1.95,-2.17,0.125,29717.25,0.02546969,0.8348757,1.301008,-0.1,0.1,0.18,3.15,0.42
34,1,2004,0,1,6.625,161000,719,38,93,3.183975,12,0,0,27.62681,164.63,42.49,0.985,-0.94,-1.32,-0.335,61925.25,0.06539884,0.9540745,1.507596,-0.5,-0.2,-0.19,2.34,-1.03
22,1,2003,0,1,7.0,210000,558,35,75,2.632905,12,0,0,26.375870000000003,147.3,45.36,1.09,-1.47,-1.2,-0.11,161753.1,0.15561370000000002,1.10924,1.446704,0.2,0.0,-1.47,2.68,-0.81
72,0,2005,0,0,7.875,70000,778,42,50,6.770214,12,0,0,55.41291999999999,132.92,89.22,1.725,-1.57,-1.6,0.125,168711.5,0.05444189,0.8968784,1.531249,-0.5,0.1,0.36,0.75,-1.59
17,1,2001,0,1,8.125,79000,723,25,95,1.3619999999999999,12,0,0,6.304165,131.77,9.98,1.215,-1.14,-0.84,0.375,11532.09,0.0439631,0.9943879999999999,1.3970200000000002,0.9,0.4,-1.37,0.47,-0.1
12,1,2005,0,1,5.875,152000,632,20,66,1.440861,12,0,0,18.43512,163.68,7.51,-0.165,0.15,0.03,-0.135,90460.87,0.1329735,1.132096,1.010074,-0.9,-0.1,0.67,1.76,-1.13
11,1,2004,0,1,6.25,144000,637,7,80,1.0713190000000001,12,0,0,17.02032,177.22,4.75,0.17,0.23,0.1,0.27,42367.21,0.13155150000000002,1.1291120000000001,1.139787,-1.2,-0.3,0.52,3.17,0.09
12,1,2002,0,1,7.375,161000,772,18,49,1.573416,12,0,0,14.55075,150.0,21.34,1.035,-0.32,-0.58,0.455,216849.4,0.13106669999999998,1.066685,1.397325,1.2,0.0,-0.59,2.97,1.24
8,1,2005,0,1,6.0,265000,655,45,61,0.8123774,12,0,0,15.725520000000001,225.44,25.57,-0.04,0.22,0.22,0.18,220852.8,0.1976019,1.29206,1.297676,-0.9,-0.2,0.67,1.76,-1.13
24,1,2003,0,1,7.25,70000,777,58,77,3.617714,12,0,0,25.17993,136.78,40.57,1.94,-1.71,-1.8,0.14,50405.83,0.1196481,1.065625,1.35712,-0.3,0.0,-1.59,2.5,-0.93
13,1,2001,0,1,8.125,110000,778,57,27,0.8858181999999999,12,0,0,2.749436,128.25,6.14,1.095,-0.81,-1.1,-0.005,317886.5,0.02721483,0.9687653,1.3122989999999999,1.8,0.5,-0.81,1.73,1.64
50,1,2005,0,1,7.25,109000,765,62,76,4.275138,12,0,0,13.253279999999998,152.33,22.95,1.72,-1.39,-1.67,0.05,60688.73,0.01308147,0.7376648,1.514108,-0.4,-0.4,-0.73,1.03,-2.43
17,1,2004,0,1,5.5,183000,739,50,78,1.9305459999999999,12,0,0,40.67647,188.14,62.08,-0.31,-0.22,-0.51,-0.82,132563.6,0.2014953,1.2677379999999998,1.358989,-0.8,-0.2,-0.04,2.04,-1.33
45,1,2005,0,1,7.75,37000,685,33,97,3.838432,12,0,0,8.552533,139.11,10.7,1.97,-0.63,-1.14,0.83,5498.518,0.02619834,0.7281084,1.351469,0.2,-0.2,-0.01,1.56,-1.85
17,1,2002,0,1,7.125,275000,722,41,76,1.338109,12,0,0,20.69916,179.2,18.31,1.195,-0.94,-0.99,0.205,127493.6,0.16006320000000002,1.091811,1.5338379999999998,0.4,0.1,-1.06,2.84,-0.56
4,1,2003,0,1,6.625,250000,707,50,77,0.4,12,0,0,2.3988169999999998,159.43,1.39,0.715,-0.22,-0.02,0.695,78506.03,0.1351008,1.095199,1.2230969999999999,0.1,0.0,-1.47,2.68,-0.81
8,1,2006,0,1,6.125,335000,722,47,70,0.9525969999999999,12,0,0,6.555836,238.52,8.43,-0.315,0.46,0.32,0.005,163676.8,0.04977656,1.264428,1.168984,-0.1,0.1,0.62,-0.08,-0.9
6,1,2002,0,1,7.25,165000,773,38,55,0.6060606,12,0,0,0.9054492000000001,134.17,2.75,1.12,-0.88,-0.42,0.7,142148.9,0.02776711,0.8972768,1.297754,0.1,0.0,-0.6,2.82,0.04
12,1,2002,0,1,6.5,275000,734,49,54,1.117745,12,0,0,18.17442,157.82,19.01,0.57,-1.01,-1.03,-0.46,298675.2,0.16006320000000002,1.091811,1.37324,0.4,0.1,-1.06,2.84,-0.56
29,1,2005,0,1,6.5,158000,577,30,80,2.72538,11,1,0,17.28526,175.24,36.04,0.81,0.23,-0.62,0.19,84424.11,0.05659961,0.9285673000000001,1.541674,-0.6,-0.2,0.09,1.63,-1.52
39,1,2002,0,1,6.875,114000,778,42,55,3.639842,12,0,0,15.04028,141.91,24.74,0.885,-1.92,-1.71,-0.825,133557.2,0.04245295,0.9302345,1.5380719999999999,0.6,-0.2,-0.86,2.24,0.15
21,1,2003,0,1,7.0,275000,697,23,73,2.287891,12,0,0,5.731211,169.65,15.08,1.06,-0.62,-0.87,0.19,141489.6,0.02453547,0.8554152,1.688453,1.1,-0.1,0.35,3.37,1.01
20,1,2002,0,1,8.5,124000,668,46,95,1.9905650000000001,12,0,0,7.912800999999999,119.58,11.75,1.69,-1.14,-1.32,0.37,21820.21,0.07147523,0.9908370000000001,1.22149,1.2,0.3,-0.19,3.19,2.97
9,1,2004,0,1,5.25,189000,756,21,80,2.6610110000000002,12,0,0,3.0944529999999997,152.33,4.75,-1.07,0.45,0.34,-0.73,59330.54,0.03940991,0.8377546999999999,1.365383,-0.4,0.3,1.15,3.7,1.2
8,1,2002,0,1,7.0,161000,785,46,70,0.6693168,12,0,0,3.794951,163.35,3.3,1.01,-1.04,-0.82,0.19,74724.06,0.04245295,0.9302345,1.5380719999999999,0.6,-0.2,-0.86,2.24,0.15
40,1,2006,0,1,6.5,138000,578,46,73,3.787174,12,0,0,27.94557,145.17,43.3,0.38,0.48,-0.19,0.19,112652.9,0.06996026,0.8769148999999999,1.325647,-0.9,-0.4,0.2,0.18,-1.71
23,1,2002,0,1,8.5,174000,725,48,97,1.165838,12,0,0,5.080667,126.01,11.58,1.54,-1.22,-1.27,0.27,23757.38,0.03096271,0.9572526,1.334378,1.4,0.2,-0.12,3.39,3.38
6,1,2003,0,1,6.625,110000,773,64,52,0.9090908999999999,12,0,0,0.8639155000000001,160.85,2.98,0.725,-0.21,-0.32,0.405,106457.5,0.05795686,0.9417631999999999,1.469971,-0.1,0.5,-0.99,2.88,-0.51
24,1,2004,0,1,6.875,60000,629,39,73,2.368733,12,0,0,4.873144,146.09,10.36,1.475,-1.38,-1.48,-0.005,29441.67,0.02487737,0.8539747,1.382428,-0.3,-0.1,0.02,2.89,0.21
23,1,2003,0,1,6.875,119000,789,18,73,2.05916,12,0,0,16.205029999999997,158.23,25.73,0.965,-1.58,-1.29,-0.325,72971.98,0.08180418,1.0124870000000001,1.513379,0.1,0.3,-1.47,2.68,-0.81
52,1,2006,0,1,7.375,51000,581,31,66,4.472137,12,0,0,29.38327,133.88,28.89,0.935,-0.28,-0.32,0.615,45228.22,0.07494648,0.8048325,1.210493,-0.2,-0.1,0.62,-0.08,-0.9
2,1,2003,0,1,6.375,190000,732,18,77,0.0,12,0,0,0.7010026,154.36,0.0,0.525,-0.03,-0.04,0.485,56753.25,0.08518448,0.9497159,1.259468,-0.7,-0.3,0.24,3.37,0.53
13,1,2002,0,1,7.0,192000,753,39,80,1.9933330000000002,12,0,0,17.08472,160.09,23.35,1.01,-0.86,-0.73,0.28,86832.51,0.1461542,1.078726,1.4599790000000001,0.9,0.1,-0.86,2.24,0.15
20,1,2003,0,1,7.25,148000,662,45,79,1.653041,12,0,0,11.9655,126.51,17.07,1.34,-1.16,-1.01,0.33,67066.31,0.08318878,0.9790353,1.221545,0.2,0.0,-1.47,2.68,-0.81
14,1,2006,0,1,5.625,187000,704,20,76,1.543209,12,0,0,16.091739999999998,221.75,35.92,-1.155,0.97,1.13,-0.025,101795.1,0.06850927,1.148144,1.339364,-0.5,0.0,1.11,0.32,-0.71
22,1,2003,0,1,6.75,218000,722,28,80,1.83055,12,0,0,24.91723,133.63,32.26,0.85,-1.09,-1.22,-0.37,124275.6,0.1607017,1.09744,1.277311,0.3,0.1,-0.99,2.88,-0.51
23,1,2005,0,1,5.75,124000,711,42,76,2.455645,12,0,0,59.88875,160.92,58.79,0.1,0.16,-0.29,-0.19,101810.5,0.2396955,1.253616,1.13275,-0.9,-0.4,-0.58,1.3,-2.4
8,1,2003,0,1,7.0,154000,710,41,95,0.7337661999999999,12,0,0,2.804712,179.03,4.93,1.21,-0.75,-0.55,0.66,13699.2,0.0864784,1.0142799999999998,1.524615,0.0,0.2,-1.01,2.73,-0.46
7,1,2004,0,1,5.25,268000,656,45,80,0.5697378000000001,12,0,0,13.634179999999999,206.12,12.56,-0.15,-0.44,-0.58,-0.73,88608.38,0.175677,1.1978959999999998,1.377532,-0.3,-0.1,0.02,2.89,0.21
30,1,2002,0,1,7.75,132000,747,41,79,3.7619849999999997,12,0,0,27.20085,122.61,40.24,1.41,-1.87,-1.97,-0.56,94892.09,0.11137470000000001,1.038542,1.364075,1.4,-0.2,-0.59,2.97,1.24
5,1,2001,0,1,7.0,180000,300,35,70,0.5555555999999999,12,0,0,5.0491790000000005,119.36,0.33,0.28,-0.66,-0.48,-0.2,78853.79,0.12485689999999999,1.042014,1.077998,1.5,0.5,-1.07,2.09,2.29
16,1,2001,0,1,8.25,142000,736,31,67,1.176324,12,0,0,5.956076,138.18,12.37,1.13,-0.93,-0.63,0.5,90583.77,0.04601783,0.9910923,1.503116,1.4,0.6,-1.42,0.22,-0.75
20,1,2002,0,1,7.625,236000,661,50,75,1.352373,12,0,0,9.814741999999999,158.93,14.89,1.405,-0.9,-0.93,0.475,111339.1,0.03780807,0.9520163,1.576298,1.4,0.0,-0.71,2.64,1.03
9,1,2002,0,1,7.25,145000,771,38,77,0.7193103,12,0,0,4.035774,161.57,3.53,0.7,0.36,-0.09,0.61,48468.94,0.04164049,0.9462958,1.533735,1.4,-0.1,-0.35,3.23,1.44
17,1,2003,0,1,6.75,111000,718,43,80,1.353964,12,0,0,21.97363,138.81,24.72,0.96,-1.13,-1.37,-0.41,53962.21,0.1392769,1.090563,1.235268,0.0,0.1,-1.25,2.83,-0.67
20,1,2003,0,1,7.0,138000,744,35,95,1.9827540000000001,12,0,0,4.505873,131.59,7.12,1.21,-0.77,-0.93,0.28,17859.18,0.02798172,0.8895304,1.284581,0.5,0.3,-1.25,2.83,-0.67
22,1,2003,0,1,7.875,110000,722,52,76,2.501091,12,0,0,30.205440000000003,134.14,29.42,2.635,-1.4,-1.48,1.155,69232.17,0.14084029999999997,1.119838,1.178672,0.3,0.1,-1.6,2.41,-0.82
23,1,2004,0,1,6.875,85000,644,35,92,2.0066,11,1,0,31.7022,132.47,30.96,1.295,-1.13,-1.3,-0.005,30689.99,0.18340689999999998,1.0759459999999998,1.160963,-0.7,-0.3,0.18,3.15,0.42
9,1,2006,0,1,5.875,126000,692,33,53,3.233254,12,0,0,6.9614910000000005,201.31,6.62,-0.845,0.55,0.44,-0.405,123627.6,0.06085733,0.9513802,1.30369,-0.2,0.1,0.91,0.14,-0.82
5,1,2002,0,1,6.75,277000,671,38,80,0.3623188,12,0,0,1.355993,188.65,3.21,0.76,-1.29,-0.77,-0.01,75870.39,0.03815481,0.9301858000000001,1.770837,0.6,-0.1,-0.86,2.24,0.15
16,1,2003,0,1,6.625,275000,735,22,91,1.291788,12,0,0,4.869184,118.57,8.53,0.715,-1.28,-1.25,-0.535,52299.64,0.03030913,0.9041424000000001,1.170908,0.5,0.2,-1.47,2.68,-0.81
8,1,2002,0,1,6.5,115000,655,52,88,0.3918261,12,0,0,13.7136,128.8,9.11,0.51,-1.04,-0.82,-0.31,25375.52,0.1461542,1.078726,1.0976110000000001,0.9,0.1,-0.86,2.24,0.15
20,1,2002,0,1,8.0,76000,594,36,80,1.441079,11,1,0,5.22125,133.43,7.14,1.87,-1.09,-0.99,0.88,25178.78,0.03587356,0.9081914000000001,1.316337,0.6,0.1,-0.6,2.82,0.04
52,1,2004,0,1,8.0,46000,766,20,80,4.894435,12,0,0,19.80346,117.83,21.2,1.68,-1.8,-1.99,-0.31,24096.85,0.06179165,0.8533309000000001,1.1864290000000002,-0.2,-0.1,1.15,3.7,1.2
29,1,2002,0,1,7.875,127000,693,36,80,2.834654,12,0,0,11.87704,122.08,12.84,0.695,-0.75,-0.57,0.125,52046.85,0.03221136,0.9602039000000001,1.281199,2.0,0.3,0.39,3.49,3.02
27,1,2002,0,1,8.0,102000,682,48,90,2.523225,12,0,0,5.887243,122.61,14.52,1.24,-1.1,-1.47,-0.23,27328.44,0.02360231,0.9251794,1.318443,1.1,-0.2,-0.23,3.43,1.66
16,1,2001,0,1,8.5,65000,672,35,80,1.365477,12,0,0,11.42737,137.58,14.25,1.86,-1.48,-1.49,0.37,25553.12,0.09267686,1.021079,1.391818,0.8,0.4,-1.17,2.41,2.78
48,1,2003,0,1,6.875,76000,664,33,80,5.346526,12,0,0,11.7252,120.4,17.47,1.085,-1.58,-1.44,-0.355,36847.83,0.01754682,0.8717875,1.3027879999999998,-0.3,0.1,-1.25,2.83,-0.67
24,1,2002,0,1,8.5,119000,656,36,95,1.785378,12,0,0,4.968696,141.71,17.66,1.62,-1.23,-1.74,-0.12,23998.14,0.02842726,0.9364165000000001,1.532607,1.8,0.0,0.07,3.5,2.23
22,1,2003,0,1,6.75,155000,679,54,36,1.692143,12,0,0,36.54102,182.74,33.48,0.9,-1.01,-1.33,-0.43,354757.3,0.1560884,1.16639,1.436475,-0.2,-0.2,0.24,3.37,0.53
33,1,2003,0,1,7.875,233000,740,44,95,4.139914,12,0,0,31.409390000000002,141.24,40.49,2.635,-2.41,-2.44,0.195,92220.01,0.10905039999999999,1.054758,1.390416,0.3,0.1,-1.6,2.41,-0.82
72,0,2005,0,0,7.5,192000,653,33,73,6.796094,12,0,0,25.727439999999998,123.97,25.15,1.59,-1.91,-2.05,-0.46,137420.2,0.07113664,0.7545145999999999,1.2258959999999999,0.0,-0.1,0.07,0.78,-1.7
6,1,2006,0,1,6.25,322000,780,42,80,0.31055900000000003,12,0,0,-2.9358,179.96,2.0,0.07,-0.53,-0.54,-0.47,85973.22,0.02200478,0.8873534,1.25466,-0.9,0.1,0.09,-0.29,-0.87
19,1,2006,0,1,5.5,115000,721,40,51,2.228957,12,0,0,29.650479999999998,177.46,45.54,-0.64,0.46,0.49,-0.15,170919.1,0.09233743,1.0630190000000002,1.276367,-0.6,0.0,0.06,-0.34,-1.0
1,1,2003,0,1,6.25,44000,789,22,42,0.0,12,0,0,0.0,168.79,0.0,0.4,0.0,0.0,0.4,60761.9,0.05215383,0.9124924999999999,1.4333870000000002,0.2,-0.3,0.24,3.37,0.53
9,1,2003,0,1,5.625,300000,694,45,79,1.201867,12,0,0,7.405896,193.12,16.23,-0.265,0.49,-0.02,-0.285,115266.7,0.07183081,1.0037129999999999,1.62335,0.6,-0.1,0.25,3.37,0.55
31,1,2002,0,1,8.25,64000,795,27,80,11.897089999999999,12,0,0,28.06895,121.59,42.39,1.94,-2.05,-1.82,0.12,51504.59,0.11352809999999999,1.04805,1.336012,-0.4,-0.2,-0.63,2.36,-0.05
29,2,2005,1,0,5.375,181000,653,49,95,3.157845,4,7,1,9.900057,137.98,7.75,-0.845,0.02,-0.1,-0.945,25943.41,0.05623697,0.7437649000000001,1.209641,-0.6,-0.1,0.24,0.58,-1.46
20,1,2001,0,1,8.125,65000,733,38,90,1.6994150000000001,12,0,0,3.7014970000000003,124.64,9.21,1.485,-1.69,-1.59,-0.105,13663.55,0.01644074,0.9554766,1.3112409999999999,2.0,0.7,-1.17,2.41,2.78
28,1,2003,0,1,7.25,116000,763,24,80,2.372241,12,0,0,8.773548,152.33,12.22,0.93,-0.94,-0.88,0.05,43383.78,0.02798113,0.8803488000000002,1.478639,1.4,0.1,0.19,3.5,0.86
19,1,2005,0,1,5.875,186000,700,63,79,1.9478919999999997,12,0,0,22.22939,139.79,8.39,0.345,-0.27,-0.32,0.025,66835.8,0.09148710000000002,0.9439365,1.0003,-0.6,-0.2,-0.73,1.03,-2.43
25,1,2004,0,1,7.375,49000,750,26,90,33.5779,12,0,0,6.048887000000001,134.91,10.15,1.365,-0.86,-0.87,0.495,25993.76,0.02578012,0.8317365,1.294253,-0.7,-0.1,0.39,3.41,0.58
14,1,2003,0,1,6.875,122000,690,36,66,1.2217209999999998,12,0,0,2.679423,131.34,2.85,1.565,-1.64,-1.57,-0.005,68350.09,0.02180991,0.8697929,1.258044,-0.2,0.1,-1.59,2.5,-0.93
45,1,2006,0,1,6.5,160000,673,41,80,5.515562,12,0,0,93.98007,153.29,132.48,-0.08,0.73,0.36,0.28,221673.7,0.21479789999999999,1.234766,1.398181,-0.4,-0.1,0.65,0.39,-1.17
12,1,2002,0,1,7.125,100000,795,29,60,0.9916,12,0,0,2.662155,134.63,3.87,0.785,-0.32,-0.58,0.205,72449.18,0.02348623,0.9120292999999999,1.3210389999999999,1.0,-0.3,-0.59,2.97,1.24
15,1,2005,0,1,6.375,103000,746,49,70,1.442233,12,0,0,0.168291,175.9,4.2,0.225,0.18,0.33,0.555,49141.72,0.005290549,0.7087602,1.570967,-0.6,0.0,0.36,0.75,-1.59
3,1,2004,0,1,6.75,295000,765,32,66,0.3389831,12,0,0,0.8807454,200.42,0.0,0.94,0.13,0.17,1.11,152969.7,0.07591837,0.9098037,1.516759,-0.5,-0.1,-0.04,2.04,-1.33
17,1,2001,0,1,8.625,101000,619,33,80,1.413634,12,0,0,4.719454,124.42,9.28,1.465,-0.74,-0.83,0.635,36094.26,0.03613027,0.9668806000000001,1.289556,2.0,0.6,-0.15,3.4,3.93
25,1,2001,0,1,8.25,139000,590,35,95,2.020554,12,0,0,14.166520000000002,111.86,17.79,1.23,-1.38,-0.73,0.5,33394.14,0.07422077,1.002882,1.208136,-0.3,0.3,-1.07,2.78,3.23
20,1,2003,0,1,7.625,67000,674,39,66,1.244507,12,0,0,16.64216,134.67,10.47,1.735,-0.91,-0.99,0.745,43241.33,0.08117202,0.9786771000000001,1.154242,-0.2,-0.1,0.25,3.37,0.55
32,1,2006,0,1,5.125,180000,761,25,77,4.159167,12,0,0,87.30058000000001,157.46,118.18,-1.455,0.72,0.6,-0.855,236703.6,0.17464720000000003,1.356698,1.2274120000000002,-0.7,0.0,0.65,0.39,-1.17
21,1,2004,0,1,6.875,261000,674,35,90,1.901992,12,0,0,32.61505,129.94,6.83,1.155,0.38,-0.19,0.965,49207.39,0.12696980000000002,1.134272,0.8334505999999999,-1.2,-0.3,-0.11,2.12,-1.25
15,1,2001,0,1,8.125,176000,786,26,80,1.029148,12,0,0,5.179587000000001,141.39,9.15,0.965,-0.65,-0.52,0.445,60048.52,0.04804157,0.9784663,1.434788,1.5,0.6,-0.15,3.4,3.93
23,1,2004,0,1,6.75,216000,761,35,90,2.10787,12,0,0,18.476570000000002,143.24,17.36,0.67,0.63,0.09,0.76,57639.85,0.09805115,0.9141461,1.242484,-1.1,-0.2,0.52,3.17,0.09
8,1,2003,0,1,6.75,163000,748,28,95,0.8931288000000001,12,0,0,5.027055000000001,130.4,5.42,0.85,-0.88,-0.65,0.2,17166.33,0.08188413,0.9816161,1.169174,-0.9,-0.1,-0.99,2.88,-0.51
9,1,2005,0,1,6.375,73000,778,21,95,1.292959,12,0,0,28.44425,206.88,32.35,0.725,0.01,-0.07,0.655,16801.83,0.2396955,1.253616,1.233388,-0.9,-0.4,-0.58,1.3,-2.4
6,1,2000,0,1,8.5,158000,743,33,85,1.898734,12,0,0,1.0218909999999999,127.02,1.2,1.37,-0.81,-1.0,0.37,32638.45,0.06956038,1.0,1.2822,0.3,0.3,-1.04,-0.53,-1.61
9,1,2003,0,1,6.875,156000,782,31,63,0.8691026,12,0,0,11.44877,187.7,12.91,0.975,-1.11,-0.86,0.115,110006.1,0.1607017,1.09744,1.544646,0.3,0.1,-0.99,2.88,-0.51
63,1,2004,0,1,7.25,82000,763,30,80,8.10822,12,0,0,93.15942,119.67,136.4,1.17,-1.04,-1.15,0.02,143978.4,0.21862060000000003,1.243072,1.4568780000000001,-0.7,-0.2,0.52,3.17,0.09
38,1,2003,0,1,7.875,84000,740,16,35,2.374373,12,0,0,8.618394,126.95,18.18,1.975,-2.23,-2.16,-0.185,190073.9,0.03803233,0.8970063,1.367158,-0.3,0.0,-0.99,2.88,-0.51
34,1,2005,0,1,6.0,185000,732,44,59,3.7248650000000003,12,0,0,82.74408000000001,197.51,108.68,0.23,0.21,-0.36,-0.13,307986.5,0.1694348,1.31348,1.4544780000000002,-0.8,-0.1,-0.02,0.82,-1.98
39,1,2004,0,1,8.25,221000,667,37,90,2.620227,12,0,0,44.32216,131.43,71.56,2.67,-1.16,-1.55,1.12,163302.2,0.1303608,1.1030879999999998,1.406506,-0.7,-0.2,0.18,3.15,0.42
6,1,2001,0,1,7.375,146000,767,37,80,0.6849314999999999,12,0,0,1.90737,132.0,1.24,0.655,-0.41,-0.4,0.255,39214.39,0.02803574,0.9711097,1.287656,0.6,0.6,-1.07,2.09,2.29
24,1,2004,0,1,6.25,114000,755,27,52,2.420789,12,0,0,6.990003,136.43,7.28,0.57,-0.76,-1.13,-0.56,119688.8,0.04393831,0.8530693000000001,1.298585,0.3,-0.2,0.1,3.27,0.39
