time,label,current_year,default,payoff,int.rate,orig.upb,fico.score,dti.r,ltv.r,bal.repaid,t.act.12m,t.del.30d.12m,t.del.60d.12m,hpi.st.d.t.o,hpi.zip.o,hpi.zip.d.t.o,ppi.c.FRMA,TB10Y.d.t.o,FRMA30Y.d.t.o,ppi.o.FRMA,equity.est,hpi.st.log12m,hpi.r.st.us,hpi.r.zip.st,st.unemp.r12m,st.unemp.r3m,TB10Y.r12m,T10Y3MM,T10Y3MM.r12m
23,1,2001,0,1,7.375,93000,790,23,66,1.873731,12,0,0,9.088888,141.52,18.88,0.735,-1.71,-1.42,-0.685,68450.16,0.03371429,0.9698076999999999,1.548114,1.9,0.8,-1.17,2.41,2.78
26,1,2002,0,1,8.0,217000,773,31,95,1.6254170000000001,12,0,0,9.518549,123.2,10.14,2.01,-1.96,-2.0,0.01,33592.92,0.04680821,0.9402427999999999,1.217543,0.7,-0.1,-0.86,2.24,0.15
23,1,2003,0,1,7.375,275000,741,34,70,2.024509,12,0,0,24.639879999999998,125.09,21.12,1.585,-1.24,-1.33,0.255,189753.9,0.1399796,1.076576,1.141634,-0.1,0.2,-1.01,2.73,-0.46
22,1,2003,0,1,7.125,85000,733,23,80,4.045918,12,0,0,4.77566,129.28,7.22,1.215,-1.47,-1.2,0.015,30622.86,0.03030913,0.9041424000000001,1.2575049999999999,0.5,0.2,-1.47,2.68,-0.81
4,1,2004,0,1,5.875,110000,631,21,67,0.9090908999999999,12,0,0,5.444371,146.24,4.89,-0.445,0.64,0.74,0.295,60668.96,0.08659749,0.9155141,1.2020879999999998,-1.0,-0.3,1.15,3.7,1.2
18,1,2002,0,1,7.875,77000,705,43,86,5.19974,12,0,0,6.006824,142.4,17.02,1.115,-0.08,-0.37,0.745,27240.11,0.04111395,0.9429499,1.503865,0.6,-0.1,-0.23,3.43,1.66
16,1,2001,0,1,8.25,136000,736,41,80,1.1476469999999999,12,0,0,10.83201,122.73,11.04,1.61,-1.48,-1.49,0.12,50852.9,0.09784873,1.021664,1.2255610000000001,0.9,0.5,-1.17,2.41,2.78
22,1,2001,0,1,7.875,176000,614,42,90,1.44042,12,0,0,14.708379999999998,118.42,17.85,0.765,-0.64,-0.65,0.115,51567.7,0.09032856,1.005179,1.291644,0.5,0.3,-0.82,1.79,1.38
28,1,2003,0,1,7.25,128000,644,28,80,2.433125,12,0,0,30.03029,131.19,23.66,2.01,-1.56,-1.67,0.34,63970.26,0.119878,1.067888,1.170191,-0.2,0.1,-1.6,2.41,-0.82
15,1,2004,0,1,5.5,285000,783,25,73,1.7239650000000002,12,0,0,4.286955,151.19,5.12,0.1,-0.22,-0.5,-0.4,123545.4,0.02874142,0.8508485,1.386266,-0.6,0.1,0.02,2.89,0.21
13,1,2002,0,1,7.75,145000,757,34,54,0.953931,12,0,0,15.06274,174.5,13.56,1.41,-0.59,-0.69,0.72,145767.7,0.13106669999999998,1.066685,1.5336809999999998,1.2,0.0,-0.59,2.97,1.24
37,1,2005,0,1,7.125,73000,683,35,65,3.397699,12,0,0,86.45586999999999,139.53,126.52,1.215,0.33,-0.08,1.135,143624.0,0.16777129999999998,1.315616,1.2543520000000001,-0.7,0.0,0.07,0.78,-1.7
27,1,2002,0,1,7.875,124000,760,28,95,0.8268851999999999,12,0,0,22.66442,118.53,16.01,1.065,-1.37,-1.25,-0.185,24775.85,0.113621,1.043144,1.188599,2.0,0.6,-0.19,3.19,2.97
26,1,2002,0,1,7.25,240000,710,54,86,2.260975,12,0,0,17.875120000000003,116.56,27.27,0.44,-1.75,-1.44,-1.0,109786.4,0.09671891,1.026091,1.2917889999999999,1.0,0.0,-0.19,3.19,2.97
13,1,2003,0,1,6.625,280000,779,20,80,4.895393,12,0,0,2.9900830000000003,126.15,5.68,0.835,-1.25,-1.09,-0.255,99466.12,0.02851822,0.8760988999999999,1.239583,0.0,0.2,-1.25,2.83,-0.67
21,1,2006,0,1,6.0,126000,763,24,76,2.858968,12,0,0,15.93036,154.87,34.52,-0.72,0.9,1.0,0.28,80345.69,0.07671605,0.7724076,1.462587,-0.5,0.1,0.91,0.14,-0.82
15,1,2001,0,1,9.25,81000,736,35,83,0.8210864,12,0,0,6.843764,119.2,7.24,2.13,-1.38,-1.19,0.94,23182.91,0.04929719,0.9931128,1.2349510000000001,1.1,0.0,-0.85,1.27,0.94
25,1,2003,0,1,6.75,120000,783,7,64,2.30425,12,0,0,33.47899,132.47,25.57,0.43,-0.52,-0.6,-0.17,106457.3,0.1455766,1.1159700000000001,1.120298,0.1,-0.1,0.19,3.5,0.86
14,1,2002,0,1,7.0,117000,620,25,77,2.266923,12,0,0,10.93558,173.16,16.89,0.87,-0.52,-0.51,0.36,52421.34,0.09482874,1.020744,1.583445,0.2,0.0,-0.6,2.82,0.04
14,1,2001,0,1,9.375,219000,555,40,95,0.5164679,12,0,0,9.620046,122.91,21.5,2.345,-0.86,-1.19,1.155,52740.21,0.08758066,1.013477,1.347931,1.0,0.5,-0.81,1.73,1.64
23,1,2005,0,1,6.25,86000,752,21,95,1.737459,12,0,0,26.57783,152.77,41.73,0.1,0.19,0.3,0.4,30390.77,0.09769302,0.9427073,1.275544,-0.4,0.0,0.36,0.75,-1.59
7,1,2000,0,1,8.375,100000,672,38,95,0.64347,12,0,0,6.37927,126.58,7.13,0.245,-0.12,0.17,0.415,11835.89,0.12170779999999999,0.9643254000000001,1.4540819999999999,-0.2,0.1,0.81,0.33,-0.56
18,1,2005,0,1,6.375,110000,717,3,69,1.7632729999999999,12,0,0,48.68298,159.77,41.18,0.595,0.04,-0.11,0.485,92449.75,0.23171999999999998,1.238697,1.065576,-0.8,-0.4,-0.01,1.56,-1.85
48,1,2004,0,1,8.375,45000,749,51,34,3.5297330000000002,12,0,0,54.096000000000004,123.84,83.14,2.365,-2.09,-2.61,-0.245,177796.5,0.1461438,1.1100079999999999,1.383756,-0.7,-0.1,0.39,3.41,0.58
21,1,2002,0,1,8.375,280000,681,46,95,1.320714,8,4,0,23.84381,121.62,19.97,2.245,-0.84,-0.78,1.465,66830.62,0.1286366,1.0775549999999998,1.117494,1.1,0.1,-0.6,2.82,0.04
5,1,2006,0,1,6.875,211000,717,44,80,0.47393359999999995,12,0,0,4.136682,184.64,7.1,0.695,-0.32,-0.26,0.435,63892.03,0.1530979,0.9202113000000001,1.274888,-1.2,-0.3,0.09,-0.29,-0.87
13,1,2004,0,1,6.5,93000,660,7,75,2.084527,12,0,0,2.639414,129.0,1.11,0.49,0.39,0.22,0.71,34005.59,0.02474647,0.8013351,1.204908,0.1,0.1,0.39,3.41,0.58
26,1,2003,0,1,6.75,208000,728,33,80,2.502981,12,0,0,7.216759,125.44,9.84,1.51,-2.06,-1.96,-0.45,77601.61,0.03393982,0.8775646,1.2440149999999999,0.8,0.4,-1.6,2.41,-0.82
38,1,2006,0,1,5.375,116000,766,27,60,40.255720000000004,12,0,0,16.408720000000002,171.37,45.77,-1.025,0.46,0.42,-0.605,175666.0,0.01282011,0.8202060999999999,1.601525,0.0,0.1,0.27,-0.19,-0.94
19,1,2002,0,1,6.75,275000,801,20,75,2.351709,12,0,0,3.9644559999999998,137.27,4.93,0.82,-1.25,-1.18,-0.36,111302.6,0.03222355,0.8970722,1.344034,-0.1,0.0,-1.06,2.84,-0.56
72,0,2005,0,0,7.625,84000,706,25,80,13.52102381,12,0,0,109.22619679999998,104.52,133.04,1.935,-1.06,-1.29,0.645,166008.6359,0.200159063,1.28373211,1.253852314,-0.8,-0.2,0.09,1.63,-1.52
46,1,2004,0,1,8.0,70000,689,36,42,62.031659999999995,11,1,0,44.94895,139.05,66.21,1.68,-1.11,-1.67,0.01,219448.8,0.10915539999999999,1.045449,1.429724,-0.4,-0.3,1.15,3.7,1.2
16,1,2003,0,1,6.625,194000,784,35,79,1.2684540000000002,12,0,0,11.24338,129.54,13.08,0.715,-1.28,-1.25,-0.535,78826.24,0.08318878,0.9790353,1.213378,0.2,0.0,-1.47,2.68,-0.81
10,1,2002,0,1,7.375,38000,614,21,63,1.565474,12,0,0,1.725656,141.13,1.59,1.245,-0.86,-0.68,0.565,23591.89,0.02202511,0.8879555,1.3669280000000001,-0.1,-0.1,-0.6,2.82,0.04
13,1,2001,0,1,7.75,207000,786,30,80,0.8582609,12,0,0,10.00826,138.93,13.92,0.73,-1.07,-0.71,0.02,79451.89,0.09605989,1.021179,1.398803,1.4,0.6,-1.07,2.78,3.23
45,1,2006,0,1,6.0,68000,675,23,90,5.558299,12,0,0,27.701590000000003,143.34,54.58,-0.18,0.6,0.39,0.21,39514.94,0.05575821,0.8263305000000001,1.46549,-0.6,-0.3,0.09,-0.29,-0.87
20,1,2002,0,1,6.875,126000,781,35,75,1.4242059999999999,12,0,0,3.7339050000000005,131.48,5.08,0.945,-1.36,-1.27,-0.325,50285.53,0.03094525,0.8926353000000001,1.2971409999999999,-0.2,0.1,-1.06,2.84,-0.56
28,1,2004,0,1,6.25,131000,726,25,71,2.907634,12,0,0,6.031285,175.54,7.28,0.53,-0.07,-0.5,0.03,64967.92,0.04103733,0.8038861999999999,1.5719379999999998,-0.6,-0.1,-0.11,2.12,-1.25
27,1,2004,0,1,6.875,333000,733,43,95,2.298705,12,0,0,28.36709,159.78,40.65,1.295,-1.01,-1.58,-0.285,114015.8,0.09669022,1.05618,1.450447,0.0,-0.1,0.18,3.15,0.42
61,1,2004,0,1,6.875,105000,730,19,95,5.758875,12,0,0,22.701060000000002,119.72,27.87,0.865,-0.83,-0.92,-0.055,36947.64,0.062957,0.8696884,1.259362,-0.6,0.1,0.39,3.41,0.58
22,1,2003,0,1,6.75,125000,688,26,74,2.0274400000000004,12,0,0,6.896750999999999,150.05,10.86,0.81,-0.75,-1.02,-0.21,58678.87,0.02530914,0.8683644,1.448804,1.1,-0.3,0.35,3.37,1.01
44,1,2006,0,1,7.125,105000,768,41,74,3.546154,12,0,0,89.86831,161.73,139.1,1.005,-0.51,-0.43,0.575,161104.0,0.2898902,1.227185,1.512008,-0.3,-0.1,0.2,0.18,-1.71
1,1,2004,0,1,5.875,334000,739,16,52,0.0,12,0,0,0.0,157.08,0.0,-0.135,0.0,0.0,-0.135,307384.6,0.09529246,1.066877,1.0926069999999999,-0.5,-0.2,0.39,3.41,0.58
5,1,2002,0,1,7.25,126000,778,44,95,0.0,12,0,0,0.594693,136.24,2.41,0.44,0.34,0.17,0.61,8977.748,0.0626142,0.9863666999999999,1.295417,1.5,0.4,-0.19,3.19,2.97
6,1,2003,0,1,6.25,167000,776,51,36,0.5988024000000001,12,0,0,2.971851,145.1,3.13,0.46,-0.09,-0.34,0.12,307895.6,0.07022461,0.9672793,1.262405,0.1,0.1,-1.25,2.83,-0.67
18,1,2004,0,1,6.0,227000,685,33,74,1.653009,12,0,0,39.399879999999996,197.51,32.5,-0.32,0.69,0.39,0.07,133395.2,0.20511590000000002,1.224602,1.367737,-0.5,-0.1,1.15,3.7,1.2
26,1,2005,0,1,5.875,164000,787,44,80,4.428232,12,0,0,59.5897,154.84,101.61,0.185,0.12,-0.21,-0.025,182788.6,0.2001591,1.2837319999999999,1.3535549999999998,-0.8,-0.2,0.09,1.63,-1.52
1,1,2006,0,1,6.25,275000,733,59,74,0.0,12,0,0,0.0,166.35,0.0,0.07,0.0,0.0,0.07,96621.62,0.05703032,0.8160210999999999,1.247292,-0.3,-0.2,0.09,-0.29,-0.87
5,1,2001,0,1,7.5,157000,616,38,95,0.6369427,12,0,0,2.5256939999999997,149.77,6.26,0.47,0.35,0.12,0.59,16170.73,0.0512491,0.9828594,1.501762,0.8,0.5,-0.81,1.73,1.64
21,1,2001,0,1,7.625,166000,641,29,95,1.47294,12,0,0,17.01567,132.92,21.62,0.515,-0.83,-0.85,-0.335,39603.61,0.09458128,1.014518,1.451333,0.7,0.2,-0.82,1.79,1.38
31,1,2003,0,1,8.0,105000,609,45,80,2.489905,12,0,0,18.22823,123.28,22.12,2.06,-1.18,-1.21,0.85,52414.45,0.07969207,0.9465584999999999,1.226219,0.4,0.1,-0.67,3.08,0.11
56,1,2006,0,1,7.25,100000,662,39,31,6.45325,12,0,0,92.37088,149.8,112.35,1.11,-0.61,-0.74,0.37,470969.4,0.01687613,1.26276,1.263109,-0.1,-0.2,0.06,-0.34,-1.0
14,1,2002,0,1,7.25,110000,721,21,79,1.136182,12,0,0,2.979832,140.5,4.56,1.26,-1.1,-0.93,0.33,35009.43,0.03107606,0.9028424999999999,1.37943,0.4,-0.2,-0.86,2.24,0.15
9,1,2003,0,1,6.5,65000,786,32,49,2.835569,12,0,0,6.679633,148.99,3.86,0.18,0.42,0.39,0.57,72932.93,0.06218878,0.9386643,1.288173,0.5,0.0,0.19,3.5,0.86
8,1,2003,0,1,6.5,158000,794,18,69,0.7370886,12,0,0,11.7593,186.27,7.93,1.19,-0.37,-1.0,0.19,81898.62,0.1528475,1.223839,1.2939459999999998,0.5,0.2,-1.59,2.5,-0.93
18,1,2003,0,1,6.375,150000,728,33,77,1.7525330000000001,12,0,0,29.318409999999997,141.73,33.15,0.435,-0.93,-0.87,-0.435,92998.04,0.14144379999999998,1.1275629999999999,1.238085,0.3,0.0,-0.67,3.08,0.11
12,1,2001,0,1,8.25,66000,615,28,80,0.2551061,12,0,0,11.20518,130.35,10.3,1.34,-1.1,-1.22,0.12,23187.36,0.130779,1.008043,1.367401,0.4,0.4,-1.37,0.47,-0.1
13,1,2002,0,1,7.0,275000,764,55,71,1.103709,12,0,0,18.49934,166.9,27.19,0.87,-0.6,-0.89,-0.02,178458.8,0.1564021,1.086639,1.519042,0.6,0.1,-0.6,2.82,0.04
33,1,2002,0,1,7.75,82000,785,27,51,2.824463,12,0,0,8.368355000000001,130.34,13.28,1.44,-2.58,-2.0,-0.56,97482.26,0.03008848,0.8970688,1.367071,0.1,-0.1,-0.63,2.36,-0.05
24,1,2001,0,1,8.875,52000,793,42,50,1.4666540000000001,12,0,0,22.88867,125.8,43.37,2.235,-1.46,-1.11,1.125,88617.03,0.1027856,1.0204360000000001,1.55175,1.2,0.6,-1.17,2.41,2.78
16,1,2001,0,1,8.125,218000,651,49,75,0.873682,12,0,0,8.20849,119.83,9.98,1.215,-1.39,-1.15,0.065,98326.25,0.06603723,0.9946120999999999,1.2790569999999999,0.7,0.4,-1.37,0.47,-0.1
17,1,2001,0,1,8.625,130000,709,44,95,0.7971538,12,0,0,12.84554,125.05,13.57,1.465,-0.74,-0.83,0.635,22728.04,0.09895110000000001,1.029569,1.255602,2.3,1.3,-0.15,3.4,3.93
19,1,2005,0,1,5.875,102000,665,43,80,1.330842,10,2,0,38.3701,150.92,40.83,-0.405,-0.18,-0.04,-0.445,60749.91,0.1498852,1.1474790000000001,1.031548,-0.3,-0.2,0.35,0.66,-1.46
16,1,2002,0,1,8.75,148000,630,45,80,0.6741216,11,1,0,2.5721580000000004,123.55,6.0,1.79,-0.7,-0.72,1.07,46981.92,0.02486211,0.9499407,1.266075,2.4,0.5,-0.12,3.39,3.38
17,1,2003,0,1,7.375,132000,728,21,80,1.6406060000000002,12,0,0,6.870976,136.19,9.59,1.585,-0.67,-0.85,0.735,46784.29,0.0551941,0.9450671999999999,1.2966719999999998,0.0,0.1,-1.01,2.73,-0.46
32,1,2005,0,1,6.25,154000,682,40,80,3.5119480000000003,12,0,0,81.05435,165.89,117.53,0.34,0.3,0.12,0.46,180291.1,0.16777129999999998,1.315616,1.336247,-0.7,0.0,0.07,0.78,-1.7
23,2,2003,1,0,7.125,200000,657,43,55,1.6929,5,5,2,23.323179999999997,153.19,32.89,1.335,-1.24,-1.33,0.005,245095.1,0.1245218,1.054541,1.483307,0.1,0.2,-1.01,2.73,-0.46
6,1,2003,0,1,6.5,232000,698,24,82,0.8620690000000001,12,0,0,5.2945660000000005,157.77,3.22,0.59,-0.13,-0.4,0.19,58701.21,0.1406896,1.082784,1.238428,-0.1,0.1,-1.47,2.68,-0.81
41,1,2006,0,1,6.375,130000,776,24,79,4.255308,12,0,0,2.8611470000000003,150.49,15.84,0.115,0.63,-0.05,0.065,57409.5,-0.0168493,0.682473,1.496453,-0.2,0.2,0.4,0.14,-1.49
42,1,2005,0,1,6.5,248000,792,13,57,8.237045,12,0,0,94.18016,145.82,122.17,0.97,-1.04,-1.43,-0.46,569731.5,0.1710864,1.3048440000000001,1.30871,-1.0,-0.3,-0.73,1.03,-2.43
72,0,2005,0,0,6.875,194000,620,28,90,7.095233,12,0,0,25.4104,116.84,29.26,1.095,-1.2,-1.45,-0.355,88841.12,0.04065685,0.7667379,1.251598,-0.6,-0.2,-0.01,1.56,-1.85
6,1,2000,0,1,8.0,252000,776,43,70,0.39682540000000005,12,0,0,1.6819549999999999,121.62,2.28,0.87,-0.81,-1.0,-0.13,115748.9,0.07102187,1.0,1.239,0.3,-0.1,-1.04,-0.53,-1.61
5,1,2006,0,1,6.3,200000,772,25,46,0.5,12,0,0,1.9805270000000001,173.96,9.98,-0.42,0.37,0.37,-0.05,260725.9,-0.01967693,0.9266353999999999,1.184073,0.1,0.0,0.91,0.14,-0.82
9,1,2005,0,1,6.0,83000,659,24,70,0.6156626999999999,11,1,0,2.47772,167.03,5.55,0.23,0.03,-0.04,0.19,40022.27,0.009836296,0.7213068,1.4928290000000002,-0.5,-0.1,-0.02,0.82,-1.98
72,0,2005,0,0,8.0,26000,699,22,64,15.80812,12,0,0,23.49829,122.38,30.03,2.23,-1.66,-1.99,0.24,28703.8,0.06424355,0.7543298,1.260642,0.5,0.2,-0.02,0.82,-1.98
19,1,2003,0,1,6.625,127000,748,22,72,1.7637009999999997,12,0,0,3.177643,135.67,2.64,1.385,-1.76,-1.92,-0.535,55061.14,0.01408741,0.8423666999999999,1.325023,-0.2,-0.1,-1.6,2.41,-0.82
46,1,2003,0,1,7.375,112000,764,18,90,3.7411790000000003,12,0,0,21.86032,113.03,20.54,1.055,-1.58,-1.43,-0.375,39248.82,0.06897931,0.9262278,1.140801,0.2,-0.1,0.19,3.5,0.86
53,1,2003,0,1,6.25,146000,639,36,80,5.870918,12,0,0,19.99028,116.84,23.41,-0.07,-0.73,-0.61,-0.68,81637.14,0.02398069,0.8747233,1.268385,0.4,-0.1,0.19,3.5,0.86
28,1,2006,0,1,6.0,74000,727,20,80,2.4597569999999997,12,0,0,80.11383000000001,178.16,83.38,-0.62,1.03,1.04,0.42,63610.8,0.1459302,1.345565,1.1653209999999998,-0.6,0.0,0.97,0.39,-0.91
14,1,2003,0,1,6.875,150000,789,46,79,1.220933,12,0,0,17.59066,129.69,4.45,0.895,0.01,-0.24,0.655,48219.87,0.1219384,1.121017,0.9404596,0.0,-0.2,0.4,3.33,1.09
44,2,2006,1,0,5.875,281000,583,42,73,6.119217,9,2,1,24.367820000000002,158.91,50.56,-0.265,0.64,0.35,0.085,243599.2,0.060097199999999996,0.7921461,1.608897,-0.2,-0.1,0.06,-0.34,-1.0
12,1,2001,0,1,10.0,85000,572,38,90,1.023918,12,0,0,3.879695,122.49,6.27,2.98,-0.59,-0.11,2.87,15149.18,0.03865807,0.9707868000000001,1.239511,1.8,0.6,-1.07,2.78,3.23
9,1,2003,0,1,5.875,227000,761,20,69,0.8319383,12,0,0,3.3688550000000004,133.73,3.75,-0.065,-0.07,-0.19,-0.255,113099.3,0.03371662,0.8836025,1.242034,0.6,0.1,-0.67,3.08,0.11
4,1,2005,0,1,6.875,333000,608,34,70,0.3012048,12,0,0,9.30819,259.4,11.59,0.835,0.27,0.23,1.065,164476.8,0.1976019,1.29206,1.4009690000000001,-0.9,-0.2,0.67,1.76,-1.13
33,1,2005,0,1,5.75,120000,756,13,49,3.546387,12,0,0,7.719306,153.17,19.41,-0.02,0.13,-0.36,-0.38,158852.7,0.01055069,0.7293068,1.490062,-0.4,-0.3,-0.32,0.96,-2.21
3,1,2003,0,1,6.25,205000,727,36,96,0.4878049,12,0,0,3.8852599999999997,145.77,0.0,1.01,-0.63,-0.55,0.46,9541.667,0.09599808,1.0458020000000001,1.124838,1.3,0.1,-1.6,2.41,-0.82
6,1,2003,0,1,6.5,150000,769,54,23,0.6666667,12,0,0,6.304298999999999,213.7,2.58,0.59,-0.13,-0.4,0.19,511047.6,0.15561370000000002,1.10924,1.6240700000000001,0.2,0.0,-1.47,2.68,-0.81
28,1,2005,0,1,6.25,63000,672,20,91,2.8925240000000003,12,0,0,27.43161,163.39,76.1,-0.03,0.09,-0.04,-0.07,40297.76,0.09328705,0.9415853000000001,1.5700969999999999,-0.5,-0.1,0.35,0.66,-1.46
15,1,2001,0,1,8.325,90000,747,43,95,1.562908,12,0,0,6.561864,135.56,6.73,1.165,-0.65,-0.52,0.645,9159.483,0.06088173,0.9911109,1.338856,1.6,0.7,-0.15,3.4,3.93
10,1,2001,0,1,9.0,120000,729,49,90,0.177479,12,0,0,0.9522533000000001,126.29,4.21,1.88,-1.34,-1.5,0.38,17841.18,0.03571406,0.9932778,1.300067,0.7,0.2,-1.42,0.22,-0.75
23,1,2003,0,1,7.25,35000,774,31,20,1.9185709999999998,12,0,0,5.707266000000001,117.97,9.29,1.94,-1.67,-1.72,0.22,154452.5,0.02742223,0.8949166,1.1595799999999998,0.6,0.2,-1.59,2.5,-0.93
16,2,2005,1,0,6.875,62000,662,37,90,1.261887,2,5,5,6.904132000000001,137.62,3.7,1.185,-0.13,-0.2,0.985,9523.38,0.05347569,0.7876241,1.215716,-1.1,-0.5,0.09,1.63,-1.52
17,1,2004,0,1,7.0,234000,684,41,90,1.3705129999999999,12,0,0,30.9763,170.02,44.96,1.6,-0.22,-0.73,0.87,97961.26,0.175677,1.1978959999999998,1.354225,-0.3,-0.1,0.02,2.89,0.21
13,1,2005,0,1,5.5,304000,762,36,80,1.4627299999999999,12,0,0,9.590245,161.51,17.15,-0.03,-0.73,-0.72,-0.75,120797.1,0.07146897,0.8859773000000001,1.284956,-0.5,-0.2,-0.73,1.03,-2.43
31,1,2003,0,1,8.0,185000,756,34,95,2.1701080000000004,12,0,0,6.839625,126.78,14.04,2.09,-1.99,-1.97,0.12,35317.29,0.02506769,0.8872053,1.3220690000000002,0.9,0.5,-1.47,2.68,-0.81
12,1,2002,0,1,8.125,124000,585,35,59,0.8746773999999999,9,3,0,3.359208,145.8,6.5,1.815,-0.71,-0.71,1.105,96623.79,0.02986147,0.9223476,1.409961,0.6,0.0,-0.63,2.36,-0.05
10,1,2001,0,1,8.375,96000,707,46,90,1.0554379999999999,12,0,0,4.293698,138.82,5.27,1.735,-0.59,-0.51,1.225,15729.26,0.0462004,0.9777461,1.379405,1.1,0.6,-1.17,2.41,2.78
5,1,2001,0,1,8.0,186000,721,33,80,0.0,12,0,0,4.517035,115.9,3.46,0.88,-0.1,-0.01,0.87,53440.9,0.1313275,1.0137969999999998,1.142015,0.7,0.4,-0.85,1.27,0.94
19,1,2002,0,1,7.875,130000,705,25,75,1.329308,12,0,0,5.115836,129.63,6.42,1.325,-0.31,-0.58,0.745,53645.87,0.02993007,0.9240559000000002,1.294286,0.8,-0.5,-0.35,3.23,1.44
6,1,2001,0,1,7.875,95000,673,34,74,0.0,12,0,0,4.138282,145.11,7.34,0.755,-0.58,-0.61,0.145,39872.05,0.09683026,1.007308,1.46801,0.6,0.2,-0.85,1.27,0.94
9,1,2003,0,1,7.125,125000,681,31,95,1.0896,12,0,0,1.598645,143.48,4.06,1.225,-1.11,-0.86,0.365,11664.19,0.04201658,0.9079751,1.373071,0.3,0.2,-0.99,2.88,-0.51
34,1,2006,0,1,5.875,251000,757,35,80,3.7227089999999996,12,0,0,16.69005,141.67,17.61,-0.525,0.58,0.72,0.195,111094.1,0.05306737,0.7669937,1.2562799999999998,-0.7,-0.4,0.27,-0.19,-0.94
11,1,2002,0,1,7.5,103000,729,26,79,0.7913591999999999,12,0,0,3.259868,129.23,2.73,0.69,-0.23,-0.31,0.38,30949.14,0.04714913,0.9740186,1.248542,2.5,0.3,-0.19,3.19,2.97
13,1,2001,0,1,7.625,213000,728,32,60,0.9776056000000001,12,0,0,3.67909,148.97,8.26,0.465,-0.15,0.03,0.495,163766.1,0.03613027,0.9668806000000001,1.516506,2.0,0.6,-0.15,3.4,3.93
18,1,2003,0,1,7.5,56000,731,24,90,0.9691964,12,0,0,8.092538000000001,115.41,5.17,1.59,-0.76,-0.73,0.86,9552.329,0.05510028,0.9358236999999999,1.073236,0.0,0.2,-1.47,2.68,-0.81
7,1,2002,0,1,6.75,167000,749,41,90,0.4664072,12,0,0,0.4389052,137.41,1.88,0.44,-1.27,-0.57,-0.13,21873.17,0.01419031,0.8769087,1.356336,1.1,0.0,-0.63,2.36,-0.05
11,1,2004,0,1,6.125,131000,791,53,90,0.7949618,12,0,0,9.120759,156.28,12.46,0.315,0.15,0.23,0.545,27201.91,0.07591837,0.9098037,1.277008,-0.5,-0.1,-0.04,2.04,-1.33
16,1,2001,0,1,8.625,172000,798,47,95,1.00314,12,0,0,7.624898,115.9,15.15,1.595,-0.75,-1.1,0.495,34444.53,0.05437233,0.9948834000000001,1.246089,0.7,0.3,-0.81,1.73,1.64
31,1,2004,0,1,7.0,130000,669,58,75,2.776385,12,0,0,40.618840000000006,142.91,20.77,0.99,-0.22,-0.63,0.36,72134.25,0.1237718,1.12091,1.083633,-0.8,-0.2,0.39,3.41,0.58
37,1,2004,0,1,7.125,275000,691,48,92,3.419855,12,0,0,52.95126,119.77,55.26,1.545,-1.02,-1.54,0.005,171231.4,0.1684835,1.185431,1.128531,-0.3,-0.1,0.18,3.15,0.42
16,1,2002,0,1,7.25,148000,693,35,90,1.453041,12,0,0,5.59535,128.17,6.07,0.49,0.06,-0.36,0.13,26382.87,0.03435879,0.9498098,1.257188,1.7,0.1,-0.23,3.43,1.66
12,1,2003,0,1,7.25,108000,779,22,80,1.63037,12,0,0,8.436917999999999,123.17,6.47,1.34,-1.4,-0.97,0.37,35852.22,0.08318878,0.9790353,1.102947,0.2,0.0,-1.47,2.68,-0.81
39,1,2006,0,1,6.25,104000,728,36,33,3.625854,12,0,0,7.040557000000001,140.44,9.84,-0.19,1.55,1.2,1.01,234724.8,0.003047963,0.6963264,1.29176,-0.3,0.2,0.62,-0.08,-0.9
12,1,2002,0,1,7.5,209000,520,20,71,0.9567943000000001,12,0,0,14.55075,179.2,13.59,1.16,-0.32,-0.58,0.58,109689.8,0.13106669999999998,1.066685,1.572255,1.2,0.0,-0.59,2.97,1.24
20,1,2003,0,1,7.125,132000,796,31,72,1.841818,12,0,0,5.5189129999999995,134.68,5.76,1.815,-1.0,-1.33,0.485,61605.34,0.02954942,0.8873418,1.290599,0.6,0.2,-1.59,2.5,-0.93
35,1,2003,0,1,7.875,42000,668,18,63,6.113857,12,0,0,40.24915,129.97,48.95,2.025,-0.83,-1.27,0.755,52342.85,0.1256346,1.095358,1.2657530000000001,-0.6,-0.3,0.24,3.37,0.53
10,1,2001,0,1,8.5,190000,787,27,55,0.7109474,12,0,0,4.934494,134.68,9.81,1.3,-0.44,-0.79,0.51,181968.0,0.08301086,0.9950834000000001,1.395342,-0.2,0.2,-1.05,1.77,1.12
4,1,2001,0,1,7.875,118000,732,46,95,0.8474575999999999,12,0,0,2.154429,118.76,2.1,0.755,-0.02,-0.03,0.725,9406.905999999999,0.04571155,0.9904153,1.1836659999999999,0.5,0.2,-0.85,1.27,0.94
15,1,2005,0,1,6.0,198000,766,11,60,1.489747,12,0,0,51.05437,171.97,58.13,0.47,-0.35,-0.48,-0.01,246497.6,0.3002517,1.136296,1.290353,-0.4,-0.1,-0.73,1.03,-2.43
25,1,2002,0,1,7.75,191000,758,10,69,1.831178,12,0,0,23.075129999999998,134.45,29.62,0.94,-1.61,-1.5,-0.56,150292.1,0.09150647,1.031531,1.4658010000000001,1.8,0.4,-0.19,3.19,2.97
