time,label,current_year,default,payoff,int.rate,orig.upb,fico.score,dti.r,ltv.r,bal.repaid,t.act.12m,t.del.30d.12m,t.del.60d.12m,hpi.st.d.t.o,hpi.zip.o,hpi.zip.d.t.o,ppi.c.FRMA,TB10Y.d.t.o,FRMA30Y.d.t.o,ppi.o.FRMA,equity.est,hpi.st.log12m,hpi.r.st.us,hpi.r.zip.st,st.unemp.r12m,st.unemp.r3m,TB10Y.r12m,T10Y3MM,T10Y3MM.r12m
27,1,2003,0,1,7.875,84000,579,31,90,1.8508689999999999,12,0,0,13.182720000000002,132.78,13.21,1.975,-1.67,-1.83,0.145,20173.6,0.06692569,0.9541584000000001,1.292885,0.1,-0.1,-0.99,2.88,-0.51
8,1,2002,0,1,7.25,245000,704,63,72,0.7185305999999999,12,0,0,5.607732,135.52,2.98,1.26,-1.04,-0.82,0.44,104520.7,0.05738941,0.9588549999999999,1.240111,0.6,0.0,-0.86,2.24,0.15
10,1,2001,0,1,8.375,68000,740,35,80,0.6414853,12,0,0,2.614716,117.68,4.18,1.345,-0.5,-0.65,0.695,20455.41,0.023672,0.9763875,1.180656,0.1,0.4,-0.81,1.73,1.64
45,1,2004,0,1,8.25,41000,737,39,75,3.207,12,0,0,40.77037,134.68,64.34,2.85,-2.22,-2.73,0.12,41097.17,0.09586995,1.047572,1.433589,0.0,-0.1,0.02,2.89,0.21
64,1,2005,0,1,8.375,112000,601,39,85,4.884107,12,0,0,53.828680000000006,123.97,42.77,2.605,-2.18,-2.85,-0.245,70694.1,0.1657249,0.9612044,1.0823399999999999,-1.0,-0.1,-0.02,0.82,-1.98
12,1,2005,0,1,5.5,224000,705,39,80,1.501786,12,0,0,30.716459999999998,228.04,54.9,-0.19,0.34,0.29,0.1,126773.2,0.2001591,1.2837319999999999,1.49337,-0.8,-0.2,0.09,1.63,-1.52
29,1,2003,0,1,8.625,107000,751,46,75,1.360943,12,0,0,8.607737,126.12,13.88,2.715,-1.91,-1.82,0.895,52330.22,0.03030913,0.9041424000000001,1.289749,0.5,0.2,-1.47,2.68,-0.81
71,2,2005,1,0,7.625,56000,638,29,78,10.16463,8,3,1,21.88137,131.04,41.54,1.855,-1.74,-1.99,-0.135,44246.21,0.01055069,0.7293068,1.490062,-0.4,-0.3,-0.32,0.96,-2.21
58,1,2004,0,1,7.75,142000,697,35,49,22.2314,12,0,0,20.65912,109.83,25.96,1.5,-1.19,-1.51,-0.01,247862.2,0.03388154,0.8148057,1.19319,-1.0,-0.2,1.4,3.46,1.05
20,1,2003,0,1,6.625,204000,770,32,56,1.860196,12,0,0,18.097360000000002,118.25,11.39,0.715,-1.16,-1.01,-0.295,199169.0,0.11390360000000001,1.069971,1.009209,0.7,0.1,-1.47,2.68,-0.81
4,1,2001,0,1,8.0,218000,687,15,80,0.4587156,12,0,0,-0.760519,127.27,3.3,0.85,-0.58,-0.53,0.32,62565.69,0.03521182,0.9948651,1.307451,-0.2,0.1,-1.5,0.01,-1.33
22,1,2003,0,1,6.375,124000,742,35,86,3.166829,12,0,0,5.784235,138.45,11.42,0.485,-0.61,-0.92,-0.435,35715.68,0.02455288,0.8518001000000001,1.369386,0.2,-0.3,0.25,3.37,0.55
51,1,2004,0,1,8.375,169000,711,26,95,4.388521,12,0,0,42.742129999999996,144.24,61.62,2.735,-1.73,-2.35,0.385,92308.8,0.15628440000000002,0.9831472,1.454115,-0.8,-0.2,-0.19,2.34,-1.03
51,1,2004,0,1,9.0,86000,769,12,95,9.914882,12,0,0,49.21508,126.23,42.51,3.36,-1.73,-2.35,1.01,43033.05,0.1073506,1.030538,1.137102,-0.6,-0.1,-0.19,2.34,-1.03
6,1,2006,0,1,6.75,89000,690,56,95,0.0,12,0,0,5.15751,149.12,3.38,0.03,0.52,0.46,0.49,6807.686,0.0537592,0.8826016,1.0306620000000002,-1.2,-0.2,0.91,0.14,-0.82
40,1,2003,0,1,7.875,138000,689,35,97,5.63321,12,0,0,21.67672,113.11,23.79,2.085,-2.13,-1.96,0.125,41964.57,0.08651092,0.9850436,1.168269,-0.8,-0.1,-1.01,2.73,-0.46
15,1,2001,0,1,7.875,219000,757,28,75,1.105639,12,0,0,14.552999999999999,151.06,46.73,0.755,-1.18,-0.94,-0.185,165750.8,0.13935820000000002,1.01074,1.9363810000000001,-0.2,0.0,-1.42,0.22,-0.75
9,1,2001,0,1,7.875,145000,739,35,75,0.6358621,12,0,0,3.165865,129.58,3.15,1.235,-0.53,-0.48,0.755,53955.13,0.03224209,0.9700083,1.280789,0.8,0.1,-1.17,2.41,2.78
16,2,2005,1,0,6.0,210000,624,21,80,1.521667,8,3,1,4.520777,140.3,11.78,0.22,0.19,0.1,0.32,77735.77,0.02619834,0.7281084,1.371947,0.2,-0.2,-0.01,1.56,-1.85
14,1,2003,0,1,6.875,128000,721,33,80,1.139219,12,0,0,3.816558,140.07,5.39,1.565,-1.64,-1.57,-0.005,39615.12,0.02954942,0.8873418,1.336731,0.6,0.2,-1.59,2.5,-0.93
17,1,2006,0,1,6.5,104000,679,26,80,1.605192,12,0,0,6.423183,239.93,40.9,0.32,0.3,0.41,0.73,49830.03,-0.01064639,1.322753,1.299007,0.1,0.1,0.09,-0.29,-0.87
20,1,2001,0,1,7.875,220000,722,33,76,1.4656360000000002,12,0,0,11.43313,120.94,15.0,1.235,-1.69,-1.59,-0.355,108601.1,0.06522744,0.9962641999999999,1.277194,1.3,0.5,-1.17,2.41,2.78
5,1,2000,0,1,8.375,54000,652,23,90,0.0,12,0,0,1.98167,126.88,1.77,0.145,0.23,0.48,0.625,6837.0109999999995,0.07232999,1.02339,1.3340020000000001,-0.4,-0.1,1.03,0.57,-0.22
39,1,2004,0,1,7.0,160000,735,19,48,3.6085,12,0,0,13.02187,141.35,25.99,1.36,-0.87,-1.28,0.08,240396.9,0.05092053,0.8009148,1.450971,-0.1,0.3,-0.19,2.34,-1.03
20,1,2006,0,1,7.0,188000,620,36,95,1.4064889999999999,12,0,0,12.37244,167.79,20.82,0.74,0.07,0.18,0.92,37094.44,0.07014866,0.8768454,1.320747,-1.1,-0.5,0.4,0.14,-1.49
24,1,2003,0,1,7.0,201000,766,24,78,1.8603,12,0,0,26.56448,116.76,21.26,1.09,-1.33,-1.21,-0.12,106818.8,0.1406896,1.082784,1.0617299999999998,-0.1,0.1,-1.47,2.68,-0.81
6,1,2002,0,1,7.375,76000,768,32,55,2.631579,12,0,0,0.6558239,121.82,1.39,0.565,0.18,0.09,0.655,65758.51,0.0626142,0.9863666999999999,1.15116,1.5,0.4,-0.19,3.19,2.97
40,1,2003,0,1,7.75,70000,752,28,67,3.209714,12,0,0,20.23422,123.29,23.15,1.84,-2.47,-2.15,-0.31,56342.03,0.0687342,0.9552658000000002,1.276878,-0.1,-0.2,-1.47,2.68,-0.81
17,1,2003,0,1,6.375,150000,667,42,90,1.6433330000000002,12,0,0,6.252362000000001,135.28,10.54,0.585,-1.13,-1.37,-0.785,32117.08,0.04359127,0.9065234000000001,1.325112,0.5,0.2,-1.25,2.83,-0.67
19,1,2003,0,1,6.375,187000,757,40,67,1.5826879999999999,12,0,0,5.44215,178.27,7.91,1.135,-1.76,-1.92,-0.785,106873.6,0.01531985,0.8986786,1.671859,0.6,0.1,-1.6,2.41,-0.82
11,1,2003,0,1,7.0,300000,699,58,68,0.9438667,12,0,0,14.89507,202.68,7.36,1.21,-0.97,-0.76,0.45,160028.7,0.15254600000000001,1.115665,1.5508959999999998,0.3,0.1,-1.25,2.83,-0.67
22,1,2003,0,1,7.375,200000,720,37,37,2.28815,12,0,0,19.05894,144.41,23.73,1.585,-1.28,-1.24,0.345,433940.5,0.104512,1.039564,1.332399,-0.1,0.0,-1.25,2.83,-0.67
33,1,2004,0,1,7.125,102000,746,47,80,2.6392450000000003,12,0,0,23.891289999999998,152.22,20.2,1.115,-0.62,-0.91,0.205,45111.62,0.07138309,0.9798295,1.3058530000000002,0.0,-0.1,0.39,3.41,0.58
20,1,2001,0,1,9.0,64000,747,44,80,1.378156,12,0,0,2.253371,123.17,9.53,1.84,-1.35,-1.46,0.38,23071.84,0.022038299999999997,0.9533509,1.298075,2.2,0.6,-0.15,3.4,3.93
4,1,1999,0,1,7.75,75000,770,40,56,0.0,12,0,0,1.007736,121.47,1.82,-0.31,0.36,0.3,-0.01,60935.24,0.05875406,1.023261,1.3053219999999999,-0.3,-0.1,1.63,1.08,0.82
17,1,2006,0,1,5.5,74000,650,48,80,1.9304860000000001,12,0,0,3.939768,165.94,7.66,-0.68,0.3,0.41,-0.27,24198.48,0.02200478,0.8873534,1.197016,-0.9,0.1,0.09,-0.29,-0.87
1,1,2003,0,1,5.75,281000,713,38,75,0.0,12,0,0,0.0,150.45,0.0,-0.19,0.0,0.0,-0.19,93666.67,0.06668353,0.9625564,1.2477200000000002,0.4,0.3,-0.67,3.08,0.11
28,1,2003,0,1,7.25,101000,648,25,90,2.467772,11,1,0,8.059037,156.55,14.17,1.27,-1.01,-1.13,0.14,23872.38,0.0269926,0.8748733,1.533674,1.2,-0.2,0.4,3.33,1.09
19,1,2002,0,1,8.25,74000,734,18,48,0.6134109999999999,12,0,0,7.173975,130.35,11.91,1.07,-0.52,-0.7,0.37,93426.88,0.05385339,0.9766009,1.3282180000000001,1.1,0.3,0.39,3.49,3.02
16,1,2003,0,1,6.5,174000,755,29,95,5.032948,12,0,0,0.8060843000000001,135.67,2.05,0.71,-0.75,-1.23,-0.52,20563.91,0.004023653,0.8579716999999999,1.349332,0.4,0.0,-1.01,2.73,-0.46
23,1,2001,0,1,7.75,185000,717,33,90,1.477027,12,0,0,5.907826999999999,125.83,14.67,1.03,-1.3,-1.03,0.0,46997.51,0.02364203,0.9567210999999999,1.3782379999999999,2.1,0.7,-1.07,2.09,2.29
17,1,2001,0,1,8.75,166000,630,33,88,1.0383129999999998,11,1,0,6.818327,124.8,10.06,1.59,-0.74,-0.83,0.76,39565.75,0.06088173,0.9911109,1.268944,1.6,0.7,-0.15,3.4,3.93
8,1,2003,0,1,5.875,151000,771,42,80,0.5927815,12,0,0,1.3844,167.12,1.03,0.635,-0.72,-0.89,-0.255,39808.41,0.01531985,0.8986786,1.509953,0.6,0.1,-1.6,2.41,-0.82
1,1,2004,0,1,5.5,228000,707,34,95,0.0,12,0,0,0.0,165.82,0.0,-0.75,0.0,0.0,-0.75,12000.0,0.09943358,0.9678825999999999,1.22662,-0.2,0.0,1.4,3.46,1.05
19,1,2003,0,1,7.375,86000,789,21,72,2.162023,12,0,0,3.2650639999999997,127.24,5.77,1.585,-0.61,-0.85,0.735,40720.28,0.01509643,0.8678087999999999,1.262626,-0.2,0.2,-1.25,2.83,-0.67
27,1,2002,0,1,8.25,281000,643,39,75,1.8131669999999998,12,0,0,24.07678,135.68,37.7,2.03,-1.84,-2.0,0.03,202866.4,0.11560610000000002,1.044538,1.4330379999999998,1.0,-0.2,-0.71,2.64,1.03
24,1,2001,0,1,7.75,124000,712,25,90,1.667645,12,0,0,23.684520000000003,123.97,11.48,1.11,-1.46,-1.11,0.0,28604.3,0.12750989999999998,1.05141,1.2058440000000001,0.7,0.1,-1.17,2.41,2.78
5,1,2000,0,1,8.5,104000,665,47,80,0.0,12,0,0,0.8229798,146.95,4.84,0.82,-0.36,-0.54,0.28,30281.73,0.06310842,1.0088,1.515248,0.3,0.1,-0.37,-0.37,-1.62
11,1,2002,0,1,7.375,211000,741,30,85,0.6272380999999999,12,0,0,6.981386,154.76,17.6,0.415,0.15,0.05,0.465,66472.66,0.09161995,1.026715,1.5584930000000001,1.7,0.5,-0.12,3.39,3.38
29,1,2004,0,1,6.5,162000,691,33,92,2.714259,12,0,0,25.80542,139.75,22.02,0.25,-0.18,-0.56,-0.31,46229.56,0.11997100000000001,0.9455969000000001,1.224864,-0.7,-0.2,1.4,3.46,1.05
14,1,2004,0,1,5.75,132000,703,13,81,1.602576,12,0,0,3.5200440000000004,162.55,6.14,-0.07,0.3,-0.12,-0.19,39233.96,0.02825904,0.8034515999999999,1.4736040000000001,-0.4,0.1,-0.17,2.8,-0.7
8,1,2003,0,1,6.375,181000,787,12,33,0.4875691,12,0,0,10.11467,160.83,8.59,1.065,-0.37,-1.0,0.065,397662.2,0.1455644,1.117004,1.236805,0.3,0.1,-1.59,2.5,-0.93
23,1,2004,0,1,7.375,85000,775,18,55,1.873576,12,0,0,6.882385,146.93,10.16,1.055,0.07,-0.02,1.035,81824.59,0.03940991,0.8377546999999999,1.3654700000000002,-0.4,0.3,1.15,3.7,1.2
4,1,2002,0,1,6.625,232000,802,12,80,0.8658009,12,0,0,1.144116,134.38,2.36,0.285,-0.56,-0.54,-0.255,64821.07,0.03303194,0.9189146999999999,1.2944790000000002,0.4,-0.1,-0.59,2.97,1.24
15,1,2003,0,1,6.375,132000,647,32,80,1.442197,12,0,0,14.57344,135.33,15.34,0.435,0.03,-0.28,0.155,53606.87,0.10641030000000001,1.023958,1.150464,0.2,-0.3,0.35,3.37,1.01
56,1,2004,0,1,7.25,66000,799,28,90,5.482044999999999,12,0,0,50.71261,112.85,48.36,1.85,-2.11,-2.4,-0.55,42377.27,0.207827,1.100747,1.105138,-0.7,-0.2,0.02,2.89,0.21
45,1,2005,0,1,6.875,82000,726,35,80,4.5194019999999995,12,0,0,19.54562,131.06,14.57,1.345,-0.57,-1.11,0.235,35600.88,0.06717473,0.7754087,1.1967510000000001,-1.4,-0.4,-0.73,1.03,-2.43
15,1,2001,0,1,8.5,63000,771,37,95,2.23813,12,0,0,7.397214999999999,124.8,8.5,1.78,-1.32,-1.41,0.37,7922.153,0.06600857,0.9983303,1.25311,1.2,0.4,-1.07,2.09,2.29
27,1,2006,0,1,5.625,132000,775,26,80,3.190833,12,0,0,8.305983,133.9,6.43,-0.495,0.12,0.23,-0.265,45135.35,0.03856524,0.7361894,1.17572,-0.6,-0.3,0.2,0.18,-1.71
23,1,2003,0,1,7.375,178000,731,27,80,1.873652,12,0,0,32.68953,214.92,5.22,1.435,-0.75,-0.78,0.655,53239.2,0.14144379999999998,1.1275629999999999,1.558509,0.3,0.0,-0.67,3.08,0.11
27,1,2005,0,1,6.375,160000,726,38,80,2.6815,12,0,0,24.27721,133.15,21.42,0.685,0.14,-0.24,0.445,76464.64,0.09714263,0.9524289,1.0996139999999999,-0.3,-0.1,0.09,1.63,-1.52
36,2,2003,1,0,8.5,62000,623,31,85,2.1642580000000002,10,1,1,6.737467999999999,135.13,17.44,2.61,-0.94,-1.24,1.37,21696.87,0.02205324,0.8307415000000001,1.429395,0.3,-0.2,0.25,3.37,0.55
18,1,2003,0,1,6.875,108000,749,22,80,1.752778,12,0,0,4.00322,131.76,7.83,1.085,-0.83,-0.93,0.155,36915.54,0.0351464,0.8917120999999999,1.3159049999999999,-0.3,0.0,-1.01,2.73,-0.46
19,1,2004,0,1,5.75,128000,729,30,79,1.6861419999999998,12,0,0,7.696203999999999,138.15,4.59,-0.5,0.7,0.32,-0.18,41242.09,0.052838800000000005,0.8146467,1.254504,-0.3,-0.1,1.4,3.46,1.05
25,1,2001,0,1,7.875,169000,768,27,85,1.601746,12,0,0,9.658808,122.08,12.75,0.715,-1.19,-0.9,-0.185,53295.55,0.03613027,0.9668806000000001,1.300455,2.0,0.6,-0.15,3.4,3.93
20,1,2002,0,1,7.375,140000,790,56,63,1.614143,12,0,0,5.949547,141.36,9.95,1.065,-0.95,-0.6,0.465,100123.7,0.03299627,0.9116479,1.4172360000000002,0.8,0.0,-0.63,2.36,-0.05
7,1,2002,0,1,6.625,185000,680,39,79,0.85,12,0,0,2.838584,146.08,3.75,0.315,-1.27,-0.57,-0.255,56761.25,0.05423073,0.9398719000000001,1.3612309999999999,0.5,0.0,-0.63,2.36,-0.05
13,1,2001,0,1,8.125,202000,786,36,80,0.59,10,2,0,10.64892,162.41,17.14,1.485,-1.17,-1.04,0.445,77951.66,0.1027856,1.0204360000000001,1.6469630000000002,1.2,0.6,-1.17,2.41,2.78
14,1,2002,0,1,6.875,108000,609,21,68,1.247778,12,0,0,4.242204,151.21,7.87,0.565,-0.79,-0.41,0.155,60437.39,0.04121459,0.9414343000000001,1.44287,0.9,0.1,-0.63,2.36,-0.05
20,1,2001,0,1,7.5,225000,714,31,80,2.469449,12,0,0,15.049439999999999,124.69,18.12,0.38,-0.78,-0.64,-0.26,102677.6,0.09450619,1.0053590000000001,1.377848,0.4,0.3,-0.85,1.27,0.94
51,1,2006,0,1,7.0,92000,641,26,83,5.319554,11,1,0,97.39154,151.12,134.65,0.22,-0.1,-0.1,0.12,122500.3,0.140816,1.225166,1.392045,-0.4,-0.1,1.11,0.32,-0.71
23,1,2004,0,1,7.0,112000,730,48,78,1.7585709999999999,12,0,0,34.627720000000004,133.99,14.21,1.19,0.33,0.02,1.21,48787.42,0.1276494,1.135443,0.8986821,-1.0,-0.2,-0.04,2.04,-1.33
12,1,2001,0,1,8.625,110000,719,25,80,1.025909,12,0,0,2.454486,125.54,6.75,1.595,-0.59,-0.96,0.635,36021.56,0.023672,0.9763875,1.281708,0.1,0.4,-0.81,1.73,1.64
43,1,2002,0,1,7.325,48000,644,10,70,4.568812,12,0,0,20.56812,118.08,20.42,1.335,-1.36,-0.99,0.345,34622.76,0.05738941,0.9588549999999999,1.240111,0.6,0.0,-0.86,2.24,0.15
19,1,2002,0,1,7.375,119000,702,57,80,3.983109,12,0,0,6.572746,158.02,9.51,1.065,-1.2,-0.81,0.255,43442.01,0.04416445,0.9246634,1.547073,0.3,-0.1,-0.63,2.36,-0.05
16,1,2002,0,1,7.5,220000,716,37,69,1.244818,12,0,0,19.310029999999998,174.5,16.75,1.19,-1.3,-0.72,0.47,132184.2,0.1516211,1.083307,1.50748,0.7,0.1,-0.63,2.36,-0.05
28,1,2004,0,1,6.5,188000,712,49,80,2.5184040000000003,12,0,0,23.86468,137.32,36.66,0.49,-0.69,-0.95,-0.46,114472.0,0.0930579,0.969759,1.331352,-0.3,0.0,0.39,3.41,0.58
38,1,2003,0,1,7.375,189000,707,56,90,3.297143,12,0,0,14.15196,128.65,22.54,1.465,-2.71,-2.4,-0.935,64024.45,0.03197829,0.9125822,1.3799549999999998,-0.1,0.0,-1.47,2.68,-0.81
23,1,2002,0,1,8.0,147000,675,32,80,1.528095,12,0,0,6.373796,130.75,9.46,2.01,-1.85,-1.74,0.27,52290.95,0.03499435,0.9149826999999999,1.315618,0.1,0.1,-0.86,2.24,0.15
35,1,2002,0,1,7.875,229000,641,43,90,2.441807,12,0,0,23.41215,87.15,16.16,1.655,-1.85,-1.74,-0.085,77875.6,0.1012112,1.0125629999999999,0.8808528,-0.4,-0.3,-0.71,2.64,1.03
26,1,2006,0,1,6.75,304000,642,30,80,2.435987,12,0,0,32.17432,181.74,67.56,0.35,0.6,0.68,1.03,224666.5,0.01944945,1.1439290000000002,1.3183790000000002,-0.4,0.0,0.27,-0.19,-0.94
19,1,2002,0,1,7.125,138000,682,41,80,1.318551,12,0,0,5.59012,147.8,9.55,0.995,-1.34,-1.07,-0.075,47465.57,0.04243606,0.9193546999999999,1.455578,0.1,0.1,-0.6,2.82,0.04
21,1,2006,0,1,5.875,130000,739,32,80,1.8403080000000003,12,0,0,4.1492059999999995,156.87,6.97,-0.565,0.65,0.63,0.065,42112.55,0.003047963,0.6963264,1.408317,-0.3,0.2,0.62,-0.08,-0.9
30,1,2002,0,1,7.5,94000,714,32,90,4.326596,12,0,0,9.045009,120.61,14.45,0.74,-1.12,-1.3,-0.56,27024.69,0.03152321,0.9397691999999999,1.278381,1.9,0.1,-0.23,3.43,1.66
4,1,2000,0,1,7.75,99000,739,54,76,0.0,12,0,0,0.8692631,124.66,1.35,-0.5,0.55,0.29,-0.21,32673.84,0.04954882,1.045432,1.2984280000000001,-0.4,-0.2,1.94,1.34,0.96
32,1,2003,0,1,7.5,168000,759,21,80,2.646845,12,0,0,42.9693,140.19,42.87,1.52,-0.83,-1.14,0.38,110664.5,0.1440506,1.140516,1.261496,0.1,-0.1,0.4,3.33,1.09
72,0,2006,0,0,7.25,56000,623,22,90,7.952607,12,0,0,69.44003000000001,125.75,29.35,1.13,-2.1,-2.19,-1.06,25198.32,0.06302989,0.9994271999999998,0.957202,-0.4,-0.3,0.2,0.18,-1.71
13,1,2003,0,1,6.75,240000,678,31,80,1.158042,12,0,0,12.58997,155.61,12.53,1.44,-1.59,-1.45,-0.01,86935.85,0.1036566,1.042638,1.31501,0.0,0.0,-1.59,2.5,-0.93
19,1,2001,0,1,8.5,74000,683,40,80,4.8205540000000004,12,0,0,4.690301,124.98,9.06,1.86,-1.42,-1.49,0.37,28772.68,0.03144868,0.9626056000000001,1.303377,2.1,0.5,-1.17,2.41,2.78
