time,label,current_year,default,payoff,int.rate,orig.upb,fico.score,dti.r,ltv.r,bal.repaid,t.act.12m,t.del.30d.12m,t.del.60d.12m,hpi.st.d.t.o,hpi.zip.o,hpi.zip.d.t.o,ppi.c.FRMA,TB10Y.d.t.o,FRMA30Y.d.t.o,ppi.o.FRMA,equity.est,hpi.st.log12m,hpi.r.st.us,hpi.r.zip.st,st.unemp.r12m,st.unemp.r3m,TB10Y.r12m,T10Y3MM,T10Y3MM.r12m
29,1,2003,0,1,6.875,133000,666,19,90,2.662707,12,0,0,8.262067,137.72,4.42,0.935,-0.91,-0.97,-0.035,23061.97,0.02166309,0.8799485999999999,1.289466,0.5,0.1,-0.67,3.08,0.11
23,1,2001,0,1,8.5,169000,663,43,90,1.7208400000000001,12,0,0,19.90099,117.36,8.34,1.86,-1.71,-1.42,0.44,35030.12,0.1117108,1.0336319999999999,1.138291,1.1,0.7,-1.17,2.41,2.78
18,1,2005,0,1,5.75,262000,713,30,80,2.209618,12,0,0,51.76778,196.62,77.51,-0.02,0.43,0.37,0.35,200393.7,0.1694348,1.31348,1.302185,-0.8,-0.1,-0.02,0.82,-1.98
14,1,2003,0,1,7.0,202000,777,31,80,0.8971642,12,0,0,20.82568,144.28,21.75,0.68,-0.2,-0.02,0.66,89928.87,0.14291210000000001,1.134766,1.157441,0.2,0.0,0.19,3.5,0.86
18,1,2001,0,1,8.375,94000,710,51,76,0.9774787,12,0,0,8.030385,115.67,11.18,1.735,-1.87,-1.98,-0.245,42557.65,0.06288615,0.9928035,1.195945,1.3,0.6,-1.17,2.41,2.78
16,1,2001,0,1,9.0,43000,768,22,80,0.5564650999999999,12,0,0,2.35419,129.27,13.4,1.98,-1.18,-0.97,1.01,16560.95,0.019669299999999997,0.9529254999999999,1.399158,2.4,0.8,-1.07,2.78,3.23
62,1,2006,0,1,6.75,102000,712,20,80,11.7097,12,0,0,86.01510999999999,124.4,124.36,0.03,-0.19,-0.39,-0.36,164902.9,0.0553524,1.1473520000000001,1.293288,-0.5,0.0,0.91,0.14,-0.82
32,1,2005,0,1,5.875,163000,654,40,75,3.4788339999999995,11,1,0,4.793712,169.67,11.52,-0.405,0.58,0.49,0.085,74760.01,0.002346024,0.7025528,1.592041,-0.5,0.1,0.35,0.66,-1.46
31,1,2002,0,1,8.875,72000,659,15,80,1.983194,12,0,0,25.621489999999998,128.47,15.37,2.745,-2.39,-2.49,0.255,30195.39,0.1133906,1.037803,1.178736,1.8,0.5,-0.6,2.82,0.04
33,1,2002,0,1,7.75,80000,705,20,80,6.381362,12,0,0,28.31855,127.5,14.76,1.76,-2.79,-2.26,-0.5,36681.56,0.1116434,1.039103,1.175406,1.5,0.6,-0.86,2.24,0.15
37,1,2002,0,1,7.625,120000,685,29,64,4.298025,12,0,0,16.69239,120.28,20.6,1.635,-2.05,-1.77,-0.135,104770.2,0.05738941,0.9588549999999999,1.261422,0.6,0.0,-0.86,2.24,0.15
17,1,2003,0,1,7.0,86000,645,35,95,2.626198,12,0,0,3.709749,149.99,10.83,1.1,-0.68,-0.82,0.28,13321.28,0.03704111,0.9109681999999999,1.491743,0.5,0.1,-0.99,2.88,-0.51
21,1,2002,0,1,8.125,100000,775,45,66,1.47088,12,0,0,5.608105999999999,126.3,3.74,2.135,-1.29,-1.16,0.975,57472.7,0.02715496,0.9055131,1.232952,-0.1,-0.3,-0.86,2.24,0.15
17,1,2001,0,1,8.25,48000,711,43,48,0.4250625,12,0,0,5.901656,131.09,11.28,1.53,-1.71,-1.9,-0.37,60808.81,0.04667953,0.9787433000000001,1.365158,0.8,0.5,-1.07,2.09,2.29
15,1,2001,0,1,8.625,110000,683,38,95,1.225818,12,0,0,3.375774,174.94,14.58,1.605,-1.15,-0.86,0.745,16788.1,0.03379667,0.968266,1.8291680000000001,2.1,0.9,-1.07,2.78,3.23
17,1,2004,0,1,6.5,93000,788,24,80,1.816871,12,0,0,12.36916,126.21,5.31,0.92,0.14,-0.73,0.19,29830.65,0.08826781,0.9749309000000002,1.031087,-0.3,0.0,0.18,3.15,0.42
21,1,2004,0,1,6.25,76000,641,17,80,2.399276,12,0,0,6.933144,135.77,6.33,0.85,-0.82,-0.94,-0.09,25252.63,0.04711422,0.8661627000000001,1.23796,0.1,0.0,0.02,2.89,0.21
38,1,2003,0,1,8.0,204000,648,49,54,2.6144119999999997,11,1,0,44.31477,119.83,61.38,2.09,-2.71,-2.4,-0.31,372618.6,0.15561370000000002,1.10924,1.360725,0.2,0.0,-1.47,2.68,-0.81
30,1,2005,0,1,6.0,91000,719,41,72,3.535989,12,0,0,7.991286,136.16,10.82,0.09,0.24,0.12,0.21,48650.17,0.02785242,0.7029920000000001,1.296861,0.1,0.2,0.07,0.78,-1.7
9,1,2001,0,1,8.625,56000,756,31,80,0.6890893,12,0,0,6.985519,121.59,9.15,1.505,-1.0,-1.1,0.405,19653.59,0.13083689999999998,1.000267,1.2933569999999999,0.1,0.2,-1.42,0.22,-0.75
18,1,2003,0,1,7.25,215000,676,26,80,1.478651,12,0,0,21.80511,137.07,28.82,1.35,-0.92,-1.02,0.33,113435.8,0.1607017,1.09744,1.277311,0.3,0.1,-0.99,2.88,-0.51
7,1,2003,0,1,7.125,134000,742,43,94,0.1960902,12,0,0,6.112759,131.97,6.05,1.335,-0.36,-0.43,0.905,15236.56,0.1399796,1.076576,1.077685,-0.1,0.2,-1.01,2.73,-0.46
10,1,2003,0,1,6.625,243000,744,29,90,0.9228806999999999,12,0,0,7.661778999999999,154.5,11.31,0.715,-1.12,-0.64,0.075,49007.65,0.10299589999999999,1.036869,1.33199,-0.1,0.0,-1.47,2.68,-0.81
11,1,2003,0,1,7.0,188000,787,58,80,0.6021925,12,0,0,6.514474,131.25,5.79,1.21,-0.97,-0.76,0.45,58187.81,0.06902304,0.9523529000000001,1.185397,-0.2,-0.1,-1.25,2.83,-0.67
4,1,2002,0,1,6.875,212000,759,27,58,0.47169809999999995,12,0,0,3.5410169999999996,137.43,1.95,0.565,-0.71,-0.03,0.535,159703.6,0.1272948,1.079774,1.102222,1.3,0.1,-0.63,2.36,-0.05
42,1,2006,0,1,7.125,140000,698,45,78,7.2775,12,0,0,10.88989,200.11,20.59,0.865,0.7,0.27,1.135,68143.73,0.03733352,0.7442203000000001,1.8208689999999998,-0.7,-0.2,0.4,0.14,-1.49
24,1,2003,0,1,7.125,65000,753,28,76,1.2332809999999998,12,0,0,6.4959,134.16,9.32,1.335,-1.43,-1.41,-0.075,26849.87,0.03234338,0.8935923000000001,1.3227149999999999,0.6,0.2,-1.25,2.83,-0.67
22,1,2004,0,1,6.375,178000,658,47,80,3.093652,12,0,0,63.691419999999994,136.9,55.16,0.735,0.05,-0.26,0.475,139656.8,0.32243130000000003,1.249042,1.0678370000000001,-0.8,-0.1,-0.19,2.34,-1.03
19,1,2002,0,1,7.5,55000,620,25,85,1.1358,10,2,0,7.445091000000001,146.91,10.81,1.51,-1.02,-0.92,0.59,15091.79,0.04245295,0.9302345,1.455654,0.6,-0.2,-0.86,2.24,0.15
13,1,2001,0,1,8.25,110000,647,38,95,1.134455,12,0,0,1.95648,119.48,6.24,1.22,-0.81,-1.1,0.12,13084.63,0.01938371,0.9641068000000002,1.2335690000000001,0.4,0.2,-0.81,1.73,1.64
4,1,2003,0,1,5.625,217000,781,54,78,0.4608295,12,0,0,0.2233172,163.63,5.16,-0.265,-0.15,-0.43,-0.695,70978.2,0.05421678,0.9167076,1.433062,0.2,-0.4,0.25,3.37,0.55
20,1,2002,0,1,7.75,174000,693,19,80,1.463333,12,0,0,4.670896,125.87,6.17,1.2,-0.79,-1.18,0.02,56707.8,0.02475721,0.9199896999999999,1.26169,1.3,-0.3,-0.35,3.23,1.44
8,1,2001,0,1,8.125,181000,698,24,80,0.8785635,12,0,0,6.236919,128.01,9.58,0.975,-0.94,-1.07,-0.095,63772.28,0.1310925,1.005282,1.363469,-0.2,0.0,-1.5,0.01,-1.33
6,1,2001,0,1,8.625,223000,678,44,72,0.0,12,0,0,4.82748,145.82,8.94,1.505,-0.7,-0.76,0.745,105236.8,0.13935820000000002,1.01074,1.5151139999999998,-0.2,0.0,-1.42,0.22,-0.75
20,1,2002,0,1,8.25,115000,733,26,80,29.86423,12,0,0,5.766497,140.68,16.02,1.29,-1.06,-1.26,0.03,79463.47,0.03445083,0.9644455,1.508376,2.0,0.5,-0.12,3.39,3.38
9,1,2003,0,1,6.875,126000,774,23,95,0.49801590000000007,12,0,0,3.902903,141.37,5.44,0.975,-1.11,-0.86,0.115,12362.82,0.07383496,0.9691369000000001,1.280052,0.3,0.1,-0.99,2.88,-0.51
14,1,2001,0,1,8.75,37000,740,26,56,2.344649,12,0,0,2.6846200000000002,129.11,8.6,2.11,-1.23,-1.24,0.87,34339.96,0.02648221,0.9668950999999999,1.333123,1.0,0.7,-1.17,2.41,2.78
44,2,2006,1,0,6.25,101000,676,61,80,6.6829600000000005,10,1,1,30.468729999999997,121.58,26.81,-0.15,0.92,0.49,0.34,59839.59,0.03482001,0.8868275999999999,1.012237,-1.1,0.0,0.27,-0.19,-0.94
72,0,2006,0,0,8.25,49000,648,38,53,6.355306,12,0,0,13.95244,128.35,22.98,1.85,-0.99,-1.33,0.52,63119.84,-0.009132682,0.6919665,1.322991,-0.3,0.0,0.27,-0.19,-0.94
8,1,2001,0,1,8.25,200000,757,29,80,0.52255,12,0,0,1.974684,127.37,4.01,1.13,-0.66,-0.76,0.37,58915.87,0.02819785,0.9935665000000001,1.282615,0.8,0.5,-0.85,1.27,0.94
28,1,2003,0,1,7.75,64000,696,33,80,2.158859,12,0,0,29.57573,131.71,23.66,2.44,-1.53,-1.81,0.63,31752.64,0.1196481,1.065625,1.1889239999999999,-0.3,0.0,-1.59,2.5,-0.93
36,1,2003,0,1,7.875,94000,708,27,68,2.784606,12,0,0,12.17119,135.99,29.12,1.985,-0.94,-1.24,0.745,76453.62,0.03163436,0.8730323,1.471947,-0.6,-0.5,0.25,3.37,0.55
21,1,2003,0,1,6.625,134000,772,25,54,1.8602990000000001,12,0,0,15.44691,164.88,19.48,0.645,-0.77,-0.98,-0.335,145958.8,0.06920791,0.9586558000000001,1.511464,0.4,0.0,0.4,3.33,1.09
72,0,2006,0,0,8.0,27000,810,34,56,6.52163,12,0,0,26.513920000000002,127.54,43.97,1.82,-0.6,-0.97,0.85,39597.22,0.05182909,0.7763336,1.351724,-0.8,-0.3,0.09,-0.29,-0.87
18,1,2002,0,1,6.875,143000,783,29,80,1.7258740000000001,12,0,0,8.607224,136.64,9.36,0.885,-1.27,-1.13,-0.245,50462.58,0.05390012,0.9529165,1.315412,0.6,-0.1,-0.86,2.24,0.15
72,0,2005,0,0,7.875,86000,692,45,75,10.8072,12,0,0,27.85234,126.95,59.88,1.595,-1.74,-1.78,-0.185,92047.03,0.08084839,0.7740274,1.49001,-1.2,-0.1,0.35,0.66,-1.46
56,1,2006,0,1,7.125,85000,780,14,74,37.14645,12,0,0,57.5962,110.71,26.04,0.865,-0.67,-0.77,0.095,88456.61,0.07476492,1.009428,0.8318207000000001,-0.3,-0.2,0.4,0.14,-1.49
5,1,2003,0,1,6.0,230000,755,36,60,0.4347826,12,0,0,8.014339,177.09,5.97,-0.32,0.49,0.53,0.21,167256.1,0.14291210000000001,1.134766,1.276162,0.2,0.0,0.19,3.5,0.86
15,1,2005,0,1,6.25,228000,731,13,77,1.551798,12,0,0,12.98846,196.69,33.02,0.47,0.26,0.2,0.67,121351.4,0.07841749,0.8933368,1.688986,-0.5,-0.2,-0.01,1.56,-1.85
8,1,2002,0,1,6.5,107000,698,36,68,1.1082239999999999,12,0,0,13.06652,122.71,3.58,0.51,-1.04,-0.82,-0.31,56129.43,0.1391491,1.0839889999999999,1.000249,1.2,0.0,-0.86,2.24,0.15
15,1,2002,0,1,8.0,100000,699,26,64,1.0548899999999999,12,0,0,6.651264,118.22,5.14,1.04,-0.68,-0.77,0.27,64098.37,0.062304399999999996,0.9889635,1.15801,1.5,0.6,-0.12,3.39,3.38
13,1,2006,0,1,4.875,225000,727,34,56,4.626205000000001,12,0,0,-1.4063379999999999,286.8,41.52,-1.905,1.11,1.25,-0.655,244270.6,-0.008982776999999999,0.9301613999999999,2.106543,0.1,0.0,1.11,0.32,-0.71
33,1,2005,0,1,6.875,172000,732,39,80,3.2186049999999997,12,0,0,68.35473,147.14,73.7,1.095,0.08,-0.44,0.655,156226.0,0.23171999999999998,1.238697,1.171047,-0.8,-0.4,-0.01,1.56,-1.85
31,1,2005,0,1,6.0,125000,790,22,76,3.6617599999999997,12,0,0,34.87422,148.25,48.14,0.09,0.39,0.0,0.09,97459.07,0.11599469999999999,0.918199,1.326686,-0.5,-0.2,0.07,0.78,-1.7
26,1,2005,0,1,6.0,65000,763,44,50,2.6440770000000002,12,0,0,13.85866,141.2,6.11,0.35,0.18,-0.14,0.21,72344.0,0.06669777,0.7834123000000001,1.2153200000000002,-0.3,-0.2,-0.58,1.3,-2.4
15,1,2005,0,1,5.875,237000,654,48,95,1.414726,12,0,0,24.88851,142.85,6.27,0.105,-0.54,-0.55,-0.445,26776.53,0.08996997,1.2298229999999999,0.7635145999999999,-0.1,0.0,-0.32,0.96,-2.21
13,1,2002,0,1,7.875,175000,668,24,90,0.6534286,12,0,0,3.505389,125.1,5.7,1.535,-0.59,-0.69,0.845,29447.52,0.0336088,0.9226464,1.2332379999999998,1.2,0.1,-0.59,2.97,1.24
25,1,2005,0,1,5.5,269000,777,28,62,2.892305,12,0,0,30.6763,158.65,39.08,-0.15,0.57,0.34,0.19,279526.0,0.13629589999999997,0.9359434000000001,1.365437,-0.8,-0.1,-0.58,1.3,-2.4
21,1,2002,0,1,8.75,50000,716,45,90,0.51102,12,0,0,5.480805,146.95,15.48,1.79,-1.4,-1.66,0.13,11663.4,0.04202122,0.9670519000000001,1.5593190000000001,2.0,0.6,-0.12,3.39,3.38
26,1,2003,0,1,7.25,159000,628,30,95,1.8923419999999997,12,0,0,27.32462,135.59,38.53,1.94,-1.57,-1.81,0.13,58566.9,0.1196481,1.065625,1.332403,-0.3,0.0,-1.59,2.5,-0.93
28,1,2004,0,1,6.625,236000,664,44,80,2.561314,12,0,0,23.432779999999998,164.63,31.36,0.305,-0.19,-0.49,-0.185,121238.6,0.07381823,0.9764921,1.461557,-0.1,0.0,1.15,3.7,1.2
26,1,2003,0,1,8.125,53000,731,30,95,1.527113,12,0,0,25.03891,110.36,18.71,2.225,-1.19,-1.23,0.995,13057.17,0.125923,1.0565799999999999,1.032239,0.2,0.2,-0.99,2.88,-0.51
12,1,2001,0,1,9.0,118000,766,30,89,0.2587179,12,0,0,11.4819,123.11,10.52,1.88,-1.3,-1.5,0.38,25996.96,0.1322536,1.018066,1.2731860000000002,-0.1,0.2,-0.85,1.27,0.94
26,1,2003,0,1,6.625,219000,761,46,80,2.370457,12,0,0,14.203870000000002,128.98,15.63,1.315,-1.57,-1.81,-0.495,93114.76,0.06932621,0.9488243000000001,1.242808,-0.2,0.0,-1.59,2.5,-0.93
72,0,2005,0,0,6.875,64000,711,32,77,7.170397,12,0,0,34.45193,108.66,34.78,1.095,-1.2,-1.45,-0.355,49523.98,0.09862481,0.8718213,1.080698,-0.3,-0.1,-0.01,1.56,-1.85
22,2,2005,1,0,5.875,132000,700,10,80,2.247652,9,2,1,3.218994,169.67,10.66,0.185,0.6,0.38,0.565,46333.49,0.02399356,0.765901,1.595302,0.3,-0.1,0.09,1.63,-1.52
8,1,2001,0,1,8.625,150000,743,33,64,0.48433329999999997,12,0,0,5.604166,152.19,8.09,1.515,-0.44,-0.62,0.895,97560.23,0.0831728,1.003414,1.5218969999999998,-0.1,0.3,-0.82,1.79,1.38
1,1,2005,0,1,5.875,295000,708,41,70,0.0,12,0,0,0.0,319.08,0.0,0.345,0.0,0.0,0.345,126000.0,0.1710864,1.3048440000000001,1.5582040000000001,-1.0,-0.3,-0.73,1.03,-2.43
33,1,2006,0,1,6.5,121000,672,39,85,3.544628,9,3,0,84.20031999999999,163.95,121.82,-0.28,0.82,0.84,0.56,131414.6,0.140816,1.225166,1.392045,-0.4,-0.1,1.11,0.32,-0.71
23,1,2002,0,1,7.75,185000,666,41,50,1.7808650000000001,12,0,0,15.720070000000002,129.42,14.12,0.87,-0.89,-1.34,-0.47,228662.4,0.09920963,1.023041,1.2634940000000001,0.7,0.4,0.07,3.5,2.23
11,1,2002,0,1,6.875,70000,796,34,49,0.9510714,12,0,0,6.090818,131.25,5.71,0.885,-0.78,-1.03,-0.145,79737.86,0.05839093,0.9449711,1.24434,-0.2,-0.1,-0.86,2.24,0.15
13,1,2001,0,1,8.625,66000,742,36,80,1.402924,12,0,0,5.379281,122.62,8.39,1.705,-0.86,-1.07,0.635,23070.81,0.05300075,0.9812271,1.257199,1.1,0.6,-0.86,1.61,1.87
10,1,2001,0,1,7.625,150000,742,28,70,0.9382666999999999,11,1,0,8.354869,121.62,6.82,0.465,0.2,0.25,0.715,77709.46,0.1062882,1.037151,1.154888,1.8,0.5,-0.15,3.4,3.93
35,1,2002,0,1,7.875,120000,638,49,56,2.698075,12,0,0,18.482770000000002,113.25,20.58,1.565,-2.34,-1.75,-0.185,136463.8,0.07429383,0.9755429,1.17141,-0.4,-0.2,-0.63,2.36,-0.05
12,1,2003,0,1,6.875,170000,686,42,80,0.6916568000000001,12,0,0,16.14627,179.05,19.37,1.635,-1.32,-1.1,0.535,66272.36,0.14084029999999997,1.119838,1.429886,0.3,0.1,-1.6,2.41,-0.82
1,1,2002,0,1,6.5,275000,776,33,78,0.0,12,0,0,0.0,182.3,0.0,0.19,0.0,0.0,0.19,77564.1,0.1516211,1.083307,1.436934,0.7,0.1,-0.63,2.36,-0.05
13,1,2002,0,1,7.0,136000,647,34,80,1.103676,12,0,0,17.84848,149.0,19.59,0.69,-0.63,-0.33,0.36,57852.01,0.1516211,1.083307,1.328868,0.7,0.1,-0.63,2.36,-0.05
26,1,2003,0,1,7.875,80000,730,20,80,1.944275,12,0,0,11.34109,125.02,14.95,1.975,-1.19,-1.23,0.745,33513.51,0.06215677,0.9408332,1.257128,0.0,0.2,-0.99,2.88,-0.51
37,1,2005,0,1,6.875,167000,680,41,95,3.5101199999999997,12,0,0,11.5779,135.47,11.41,1.215,-0.82,-1.3,-0.085,29457.29,0.07067196,0.772595,1.3010899999999999,-0.9,-0.3,0.07,1.89,-1.38
65,1,2006,0,1,7.5,97000,725,49,95,6.229361,12,0,0,32.93414,123.74,46.54,1.36,-0.64,-0.89,0.47,49550.68,0.05706136,0.8222049000000001,1.2600719999999999,-0.6,-0.3,0.06,-0.34,-1.0
26,1,2003,0,1,7.375,73000,638,36,95,1.937068,12,0,0,7.959364999999999,125.1,8.8,1.435,-0.44,-0.78,0.655,10661.53,0.03287929,0.8681540000000001,1.2059030000000002,0.5,-0.1,0.35,3.37,1.01
23,1,2001,0,1,7.875,131000,768,43,97,6.68313,12,0,0,15.90806,116.61,17.07,1.155,-1.3,-1.03,0.125,32576.02,0.09043912,1.014282,1.236919,1.5,0.6,-1.07,2.09,2.29
72,0,2006,0,0,8.25,78000,611,33,79,5.775615,12,0,0,29.10805,142.03,54.56,1.85,-0.99,-1.33,0.52,63167.32,0.04022078,0.7805632,1.523598,-0.7,-0.2,0.27,-0.19,-0.94
41,1,2003,0,1,8.75,200000,690,35,95,4.412111,12,0,0,40.163740000000004,139.08,53.34,2.81,-2.28,-2.29,0.52,99591.19,0.1066825,1.060309,1.448668,0.4,0.2,-0.67,3.08,0.11
31,1,2002,0,1,7.875,238000,771,26,77,5.037992,12,0,0,16.78792,114.66,18.29,1.655,-2.26,-2.09,-0.435,132386.0,0.07114383,0.9757796999999999,1.176304,0.2,-0.2,-0.71,2.64,1.03
31,1,2005,0,1,6.0,205000,742,40,80,3.159415,12,0,0,34.43197,133.21,21.63,0.23,0.13,-0.13,0.1,99335.44,0.14149720000000002,0.8888449,1.0969360000000001,-0.8,0.0,-0.32,0.96,-2.21
29,1,2002,0,1,8.25,48000,647,25,95,0.9965531999999999,12,0,0,4.772969,118.02,9.15,2.26,-2.57,-2.63,-0.37,6777.721,0.02554539,0.8993094000000001,1.214058,0.3,-0.2,-0.86,2.24,0.15
18,1,2003,0,1,7.25,82000,763,25,60,3.390451,12,0,0,17.25994,114.5,6.0,1.35,-0.92,-1.02,0.33,64608.41,0.125923,1.0565799999999999,0.9637,0.2,0.2,-0.99,2.88,-0.51
30,2,2006,1,0,6.25,94000,604,42,95,2.714011,6,5,1,3.350449,140.31,13.01,0.13,-0.03,-0.2,-0.07,16673.26,0.01660474,0.7003441999999999,1.3503,-0.8,-0.3,0.2,0.18,-1.71
2,1,2001,0,1,7.375,268000,672,48,80,0.0,12,0,0,0.2531426,166.9,0.0,0.355,0.08,0.38,0.735,67000.0,0.09605989,1.021179,1.5273809999999999,1.4,0.6,-1.07,2.78,3.23
15,1,2001,0,1,8.625,52000,702,35,80,1.122,12,0,0,11.462019999999999,123.67,7.69,1.705,-1.13,-1.3,0.405,17625.24,0.09548546,1.021968,1.2103059999999999,0.7,0.2,-0.86,1.61,1.87
3,1,2004,0,1,6.125,120000,694,40,80,0.0,12,0,0,-0.8851306000000001,146.71,0.0,0.315,0.13,0.17,0.485,30000.0,0.022656400000000004,0.7502126,1.346476,0.4,0.2,-0.04,2.04,-1.33
50,1,2003,0,1,6.625,240000,694,23,64,6.476637,12,0,0,45.2624,117.4,59.59,1.315,-1.61,-1.62,-0.305,340886.8,0.13889849999999998,1.100186,1.311819,0.0,0.0,-1.59,2.5,-0.93
30,1,2003,0,1,7.875,68000,766,24,95,7.196000000000001,12,0,0,22.12379,142.8,20.22,1.965,-1.93,-1.77,0.195,18607.57,0.08180418,1.0124870000000001,1.341113,0.1,0.3,-1.47,2.68,-0.81
16,1,2002,0,1,8.25,91000,639,22,95,0.7864505,12,0,0,4.832118,182.97,10.28,1.94,-1.3,-0.72,1.22,10886.99,0.03921678,0.9276313,1.778877,0.5,0.1,-0.63,2.36,-0.05
6,1,2001,0,1,7.375,119000,737,39,79,0.8403360999999999,12,0,0,0.3546023,156.55,3.85,0.355,-0.63,-0.09,0.265,36337.39,0.03379667,0.968266,1.548114,2.1,0.9,-1.07,2.78,3.23
4,1,2002,0,1,6.875,139000,782,48,80,0.7194245,12,0,0,-0.0148675,133.49,1.38,0.745,-0.21,-0.09,0.655,37546.2,0.03876467,0.9127139000000001,1.2567030000000001,0.4,0.1,-0.6,2.82,0.04
12,1,2005,0,1,5.75,152000,678,40,80,1.286447,12,0,0,25.79968,163.35,35.87,-0.53,0.31,0.47,-0.06,81677.47,0.1826188,0.9833915000000001,1.2505620000000002,-1.0,-0.3,0.35,0.66,-1.46
37,1,2004,0,1,7.125,61000,651,43,95,3.6151480000000005,12,0,0,58.032509999999995,159.7,72.47,1.485,-0.47,-1.0,0.485,34553.76,0.1900046,1.163899,1.385275,-0.5,-0.1,-0.19,2.34,-1.03
20,1,2005,0,1,5.5,145000,757,14,79,2.474069,12,0,0,-0.6672134,161.91,11.51,-0.72,-0.25,-0.1,-0.82,55179.66,-0.004368657,0.6953720999999999,1.5396610000000002,-0.4,0.2,0.24,0.58,-1.46
16,1,2005,0,1,6.25,304000,660,37,95,1.579178,12,0,0,37.81265,200.33,69.39,0.48,-0.17,-0.24,0.24,131641.8,0.1721747,1.1459620000000001,1.482065,-0.2,-0.1,-0.32,0.96,-2.21
12,1,2002,0,1,7.0,110000,650,12,50,1.9150909999999999,12,0,0,3.487793,132.99,3.02,1.01,-0.7,-0.65,0.36,117102.5,0.03150345,0.9168125,1.273662,1.0,-0.2,-0.86,2.24,0.15
6,1,2001,0,1,8.375,113000,720,31,95,0.8849558000000001,12,0,0,-0.45250029999999997,131.89,3.31,1.225,-0.67,-0.84,0.385,9932.551,0.01957216,0.9975656999999999,1.350148,-0.4,-0.1,-1.5,0.01,-1.33
4,1,2003,0,1,6.25,96000,701,30,80,0.0,12,0,0,0.8371360999999999,151.86,2.86,0.46,-0.15,-0.34,0.12,26259.98,0.08263599,0.9816509,1.3249030000000002,0.2,0.1,-1.01,2.73,-0.46
57,1,2005,0,1,8.75,51000,748,15,75,5.049451,12,0,0,11.484589999999999,120.28,24.77,3.1,-1.66,-2.23,0.87,33578.88,0.02720785,0.7245765000000001,1.2938450000000001,0.1,-0.3,-0.58,1.3,-2.4
12,1,2006,0,1,5.625,255000,707,46,40,1.2523229999999999,11,1,0,-0.4885608,333.18,19.21,-0.515,0.13,-0.08,-0.595,420792.8,0.0018742589999999999,1.3264639999999999,1.616367,0.0,0.0,0.06,-0.34,-1.0
38,1,2003,0,1,8.375,94000,648,40,95,4.922766,12,0,0,22.54685,123.8,24.43,3.065,-2.42,-2.82,0.245,29100.49,0.06876192,0.9677118,1.249055,0.2,0.2,-1.59,2.5,-0.93
49,1,2005,0,1,7.375,55000,747,35,79,4.233182,12,0,0,56.466730000000005,112.35,24.11,1.225,-0.11,-0.49,0.735,31888.82,0.08810018,1.0227899999999999,0.8248436,-0.4,0.0,0.36,0.75,-1.59
