time,label,current_year,default,payoff,int.rate,orig.upb,fico.score,dti.r,ltv.r,bal.repaid,t.act.12m,t.del.30d.12m,t.del.60d.12m,hpi.st.d.t.o,hpi.zip.o,hpi.zip.d.t.o,ppi.c.FRMA,TB10Y.d.t.o,FRMA30Y.d.t.o,ppi.o.FRMA,equity.est,hpi.st.log12m,hpi.r.st.us,hpi.r.zip.st,st.unemp.r12m,st.unemp.r3m,TB10Y.r12m,T10Y3MM,T10Y3MM.r12m
30,1,2006,0,1,5.75,199000,620,47,74,3.121667,12,0,0,35.83378,223.76,148.96,-0.39,-0.13,-0.11,-0.5,253871.7,-0.01991655,1.268014,1.7884240000000002,-0.3,0.0,0.06,-0.34,-1.0
18,1,2002,0,1,8.0,120000,810,14,80,1.361083,12,0,0,7.457678,137.5,8.26,1.45,-0.23,-0.6,0.85,40644.21,0.04004768,0.9460876,1.3543690000000002,1.2,-0.1,-0.35,3.23,1.44
18,1,2001,0,1,7.875,232000,711,50,80,1.483711,12,0,0,9.234085,110.99,7.11,0.765,-1.38,-1.14,-0.375,80019.56,0.05601042,0.9887096,1.1380649999999999,0.5,0.5,-0.82,1.79,1.38
22,1,2003,0,1,6.625,180000,812,43,40,3.918056,12,0,0,17.86145,139.59,25.57,0.835,-1.49,-1.41,-0.575,359483.2,0.10171000000000001,1.034071,1.342608,-0.1,0.0,-1.01,2.73,-0.46
20,1,2004,0,1,6.375,124000,795,27,23,1.550325,12,0,0,37.534929999999996,164.72,44.31,0.365,0.48,0.02,0.385,557547.1,0.186392,1.210948,1.280974,-0.5,-0.1,0.39,3.41,0.58
41,1,2004,0,1,8.875,84000,778,39,80,2.674202,12,0,0,10.7598,128.86,18.26,3.295,-1.66,-2.1,1.195,38125.27,0.02212004,0.8439373,1.3324129999999998,-0.5,-0.2,0.18,3.15,0.42
51,1,2005,0,1,7.375,166000,697,28,80,4.588494,11,1,0,103.6258,169.17,159.32,1.155,-0.1,-0.42,0.735,244535.1,0.144023,1.312798,1.544783,-0.7,-0.2,0.24,0.58,-1.46
18,1,2003,0,1,6.875,105000,730,34,60,1.544095,12,0,0,4.859468,128.12,7.64,0.935,-0.87,-0.82,0.115,82056.83,0.03546447,0.8510943999999999,1.247161,-0.6,-0.6,0.35,3.37,1.01
48,1,2003,0,1,7.125,134000,734,31,82,4.426119,12,0,0,11.75919,124.84,14.92,0.805,-1.47,-1.44,-0.635,54875.8,0.03799331,0.865093,1.278024,1.1,0.1,0.19,3.5,0.86
40,1,2003,0,1,8.25,60000,754,34,67,5.057167,12,0,0,31.00178,137.7,55.42,2.46,-2.13,-1.96,0.5,68628.55,0.0864784,1.0142799999999998,1.600531,0.0,0.2,-1.01,2.73,-0.46
16,1,2002,0,1,7.375,82000,713,23,64,3.022561,12,0,0,4.145762,149.48,7.87,1.245,-0.92,-0.79,0.455,55349.18,0.04243606,0.9193546999999999,1.455578,0.1,0.1,-0.6,2.82,0.04
52,1,2003,0,1,7.75,210000,729,34,64,8.294933,11,1,0,23.6893,131.56,32.87,1.9,-1.65,-1.91,-0.01,217525.7,0.07175005,0.9197226000000001,1.385384,-0.3,-0.4,0.24,3.37,0.53
72,0,2006,0,0,8.0,78000,768,21,69,6.536103,12,0,0,101.8827,139.19,148.59,1.6,-0.99,-1.33,0.27,160819.3,0.03701384,1.219681,1.427353,-0.6,-0.2,0.27,-0.19,-0.94
17,1,2002,0,1,6.75,171000,609,18,78,1.126,12,0,0,10.0797,130.45,12.35,0.76,-1.52,-1.21,-0.45,70496.62,0.06763001,0.9771834,1.254631,1.0,-0.1,-0.86,2.24,0.15
51,1,2003,0,1,6.75,129000,735,44,95,5.290255999999999,12,0,0,15.80243,115.95,28.05,1.51,-1.85,-1.69,-0.18,46463.36,0.05381519,0.9177504000000001,1.266219,0.3,0.2,-1.6,2.41,-0.82
19,1,2002,0,1,8.5,88000,731,29,80,1.218898,12,0,0,11.163780000000001,159.79,16.65,2.16,-0.51,-0.81,1.35,34534.55,0.05669953,0.9659127000000001,1.5890360000000001,0.8,-0.1,-0.59,2.97,1.24
14,1,2003,0,1,6.875,240000,790,50,80,1.262125,12,0,0,20.34068,182.67,14.46,1.635,-1.83,-1.52,0.115,86776.84,0.14084029999999997,1.119838,1.42059,0.3,0.1,-1.6,2.41,-0.82
53,1,2004,0,1,7.375,99000,752,33,77,7.293019999999999,12,0,0,35.157790000000006,115.53,58.45,1.365,-1.93,-2.05,-0.685,100810.9,0.0930579,0.969759,1.331352,-0.3,0.0,0.39,3.41,0.58
20,1,2003,0,1,7.125,108000,753,24,78,1.692963,12,0,0,18.98885,125.24,9.82,1.335,-0.77,-0.93,0.405,43146.63,0.10745199999999999,1.071077,1.038773,0.6,0.1,-1.25,2.83,-0.67
15,1,2006,0,1,5.75,129000,713,35,80,1.966047,12,0,0,45.280559999999994,200.81,74.83,-0.83,0.82,0.89,0.06,94874.53,0.17464720000000003,1.356698,1.2274120000000002,-0.7,0.0,0.65,0.39,-1.17
72,0,2005,0,0,6.5,93000,741,28,95,8.237785,12,0,0,15.2894,123.3,29.55,0.72,-1.2,-1.45,-0.73,36017.27,0.02619834,0.7281084,1.378894,0.2,-0.2,-0.01,1.56,-1.85
4,1,2004,0,1,5.75,150000,690,42,75,0.6666667,12,0,0,7.736225,192.39,17.46,-0.07,-0.44,-0.5,-0.57,69150.63,0.15776410000000002,1.089651,1.351676,-0.4,-0.2,-0.17,2.8,-0.7
23,1,2002,0,1,7.5,253000,730,45,78,2.246944,12,0,0,9.520359,158.93,15.81,1.37,-1.11,-1.02,0.35,108878.2,0.03888925,0.9353031999999999,1.588883,0.7,0.2,-0.6,2.82,0.04
3,1,2001,0,1,7.625,232000,693,31,80,0.43103450000000004,12,0,0,1.273535,147.9,3.02,0.705,-0.31,-0.19,0.515,64921.57,0.1136483,1.017587,1.396511,0.6,0.5,-0.86,1.61,1.87
9,1,2003,0,1,6.25,71000,738,40,85,1.151239,12,0,0,3.189118,134.18,1.63,-0.07,0.42,0.39,0.32,14361.5,0.02189804,0.8481030999999999,1.266782,0.4,0.1,0.19,3.5,0.86
43,1,2006,0,1,5.5,135000,771,39,70,5.71963,12,0,0,63.763909999999996,144.14,75.03,-0.81,0.91,0.4,-0.41,165967.6,0.1213308,1.06164,1.2423629999999999,-0.7,0.1,0.52,-0.09,-0.87
66,1,2005,0,1,7.375,190000,775,39,80,5.859563,12,0,0,77.95721,122.22,27.2,1.685,-1.75,-2.07,-0.385,111488.7,0.13254229999999997,1.135346,0.8917187,-0.9,-0.1,0.09,1.63,-1.52
45,1,2002,0,1,6.5,144000,673,38,95,4.3941669999999995,12,0,0,13.56386,121.81,18.12,0.57,-1.15,-1.0,-0.43,36454.86,0.02810355,0.9002121999999999,1.317965,0.4,0.6,-1.06,2.84,-0.56
22,1,2001,0,1,7.875,82000,659,21,66,1.623134,12,0,0,4.722885,127.57,10.24,1.235,-2.09,-1.61,-0.375,53546.29,0.01644074,0.9554766,1.350034,2.0,0.7,-1.17,2.41,2.78
9,1,2002,0,1,7.375,84000,698,37,94,0.2232143,12,0,0,2.17437,137.52,3.87,0.615,0.43,0.04,0.655,8063.9619999999995,0.03152321,0.9397691999999999,1.338296,1.9,0.1,-0.23,3.43,1.66
28,1,2002,0,1,7.625,89000,799,35,80,3.3464720000000003,12,0,0,8.169347,117.26,10.57,1.075,-1.33,-1.68,-0.605,35256.61,0.0391347,0.9346700000000001,1.202277,0.5,-0.2,-0.35,3.23,1.44
41,1,2002,0,1,7.125,136000,708,41,80,3.5986540000000002,12,0,0,27.3181,135.88,43.2,0.815,-1.96,-1.32,-0.505,92941.86,0.08593053,1.006229,1.51968,0.7,0.2,-0.63,2.36,-0.05
12,1,2006,0,1,5.75,240000,715,22,80,1.286458,12,0,0,11.461139999999999,170.3,26.2,-0.37,0.25,0.43,0.06,109241.3,0.08249985,0.93771,1.292519,-0.5,-0.2,0.2,0.18,-1.71
33,1,2002,0,1,7.75,211000,630,49,80,2.49427,12,0,0,18.97888,117.27,23.55,1.2,-1.18,-1.41,-0.21,110978.8,0.06881705,0.984082,1.257949,1.5,0.1,-0.35,3.23,1.44
11,1,2003,0,1,6.875,82000,740,23,50,0.7095488,12,0,0,0.8391219999999999,200.11,2.7,1.565,-1.08,-1.03,0.535,84794.61,0.01625064,0.9041891,1.8290330000000001,0.5,0.1,-1.59,2.5,-0.93
6,1,2002,0,1,7.0,277000,708,20,80,0.36101079999999997,12,0,0,7.235032,188.15,15.2,0.87,-0.88,-0.42,0.45,98222.36,0.1564021,1.086639,1.591515,0.6,0.1,-0.6,2.82,0.04
20,1,2002,0,1,7.75,200000,660,42,80,1.99145,12,0,0,16.75427,123.71,8.55,0.57,-0.55,-0.81,-0.24,71261.21,0.12093399999999999,1.047392,1.151392,2.1,0.5,0.39,3.49,3.02
15,1,2002,0,1,7.125,215000,782,20,79,1.1588370000000001,12,0,0,8.499177,125.93,10.93,0.785,-0.74,-0.86,-0.075,83264.62,0.0612552,0.9707115,1.226481,1.0,0.2,-0.59,2.97,1.24
24,1,2001,0,1,7.5,115000,742,50,70,1.9153040000000001,12,0,0,19.253120000000003,121.47,16.48,0.78,-1.38,-1.24,-0.46,73777.18,0.0948052,1.020325,1.268869,0.6,0.2,-1.07,2.09,2.29
18,1,2005,0,1,5.75,103000,738,33,78,1.796893,12,0,0,12.19547,143.96,13.51,-0.4,-0.26,-0.17,-0.57,43294.5,0.0781738,0.7699020999999999,1.264489,-1.2,-0.1,0.36,0.75,-1.59
30,1,2005,0,1,5.5,155000,674,37,77,3.672532,12,0,0,22.10768,128.91,15.58,-0.78,1.21,1.04,0.26,75827.6,0.07423834,0.8749761,1.01939,-0.7,-0.2,0.35,0.66,-1.46
19,1,2005,0,1,5.375,115000,690,32,95,2.259652,12,0,0,10.66054,133.32,9.64,-0.845,-0.26,-0.03,-0.875,17404.21,0.07874443,0.7731623000000001,1.14153,-0.5,0.0,0.24,0.58,-1.46
2,1,2006,0,1,6.5,250000,768,14,64,0.0,12,0,0,0.918982,151.49,0.0,-0.12,0.12,0.04,-0.08,139500.0,0.01411862,0.6993726,1.2986360000000001,-0.6,-0.1,0.97,0.39,-0.91
30,2,2005,1,0,6.5,169000,694,48,95,2.783432,10,1,1,7.425062,201.11,14.44,0.46,0.56,-0.27,0.19,26371.85,0.03905271,0.7860526,1.8317009999999998,-0.5,-0.1,0.67,1.76,-1.13
12,1,2003,0,1,6.75,175000,698,32,65,0.8831429000000001,12,0,0,2.740328,166.18,4.54,0.81,-0.28,-0.28,0.53,103131.6,0.02646651,0.8857183000000001,1.53865,1.3,0.3,-0.67,3.08,0.11
17,1,2001,0,1,8.75,146000,683,28,85,0.9017466000000001,12,0,0,17.70652,108.27,8.2,1.55,-1.27,-1.05,0.5,40090.13,0.126539,1.018426,1.098973,0.9,0.4,-1.05,1.77,1.12
9,1,2003,0,1,6.75,279000,739,52,90,0.7925448,12,0,0,11.89898,176.83,9.78,1.51,-0.61,-1.07,0.44,50356.48,0.14084029999999997,1.119838,1.3447790000000002,0.3,0.1,-1.6,2.41,-0.82
23,1,2001,0,1,8.25,174000,753,27,97,1.518046,12,0,0,18.34198,142.25,30.91,1.23,-2.01,-1.23,0.0,47001.26,0.09059206,1.020175,1.58623,0.8,0.4,-1.07,2.78,3.23
30,1,2005,0,1,7.25,54000,695,48,90,3.484556,11,1,0,57.591409999999996,147.62,96.59,1.1,0.89,0.84,1.94,47140.57,0.1574815,1.146536,1.316826,-0.2,-0.1,0.36,0.75,-1.59
23,1,2002,0,1,7.875,115000,669,35,73,2.635043,8,3,1,26.86733,131.81,39.21,1.565,-1.3,-0.82,0.745,92426.83,0.1516211,1.083307,1.3480219999999998,0.7,0.1,-0.63,2.36,-0.05
12,1,2003,0,1,6.25,235000,763,20,66,4.407872,12,0,0,11.44311,132.53,4.65,1.01,-1.32,-1.1,-0.09,143912.0,0.1033731,1.045411,1.058949,0.0,0.0,-1.6,2.41,-0.82
7,1,2001,0,1,8.375,133000,639,31,80,0.5096241,12,0,0,0.6267531999999999,127.44,5.12,1.465,-0.91,-0.97,0.495,40607.02,0.03063584,0.9829805,1.321609,0.9,0.7,-1.37,0.47,-0.1
12,1,2000,0,1,7.375,91000,651,25,95,0.726978,12,0,0,5.503899,116.33,2.29,-0.845,0.31,0.52,-0.325,7336.6759999999995,0.06319423,1.007317,1.208927,-0.4,-0.2,0.2,0.41,-0.92
11,1,2003,0,1,6.875,55000,586,20,44,0.9510364,12,0,0,1.370475,164.64,5.03,1.085,-0.97,-0.76,0.325,74342.01,0.02686964,0.8980604,1.556374,0.8,0.6,-1.25,2.83,-0.67
14,1,2004,0,1,6.125,265000,759,28,79,1.194604,12,0,0,27.1799,141.46,26.65,-0.195,0.76,0.53,0.335,136803.7,0.1677678,1.161946,1.053557,-0.3,-0.1,1.15,3.7,1.2
6,1,2002,0,1,6.75,121000,702,28,62,0.8264463,12,0,0,6.904752,147.31,11.42,0.41,-0.26,-0.47,-0.06,90290.89,0.1095302,1.034275,1.33505,1.2,-0.2,-0.59,2.97,1.24
32,1,2005,0,1,6.125,153000,761,29,95,3.4009150000000004,12,0,0,36.9466,138.75,43.41,0.595,-0.05,-0.6,-0.005,63643.74,0.142148,0.9392203000000001,1.235859,-0.6,-0.1,-0.73,1.03,-2.43
31,1,2005,0,1,6.25,167000,623,39,80,3.203533,12,0,0,31.87673,180.83,51.84,0.47,0.4,-0.53,-0.06,106944.0,0.1322169,0.9323633,1.6391419999999999,-0.9,-0.2,-0.01,1.56,-1.85
10,1,2006,0,1,5.875,178000,681,58,59,1.039831,11,1,0,-1.4675850000000001,175.85,-1.79,-0.565,0.34,0.16,-0.405,121786.8,-0.02863732,0.6724142,1.5493709999999998,0.5,0.1,0.62,-0.08,-0.9
17,1,2004,0,1,6.375,165000,784,41,73,1.786182,12,0,0,9.669497,187.46,23.59,0.695,0.28,-0.31,0.385,92417.93,0.07046462,0.9940163000000001,1.636664,0.4,-0.1,0.1,3.27,0.39
36,1,2004,0,1,7.5,193000,673,27,88,6.449016,12,0,0,49.438390000000005,119.67,20.5,1.25,-0.51,-0.78,0.47,76334.96,0.1303531,1.127646,0.8899758,-1.1,-0.3,1.4,3.46,1.05
30,1,2004,0,1,6.75,161000,655,33,80,2.95646,12,0,0,31.1022,161.73,35.5,1.03,-1.08,-1.16,-0.13,89184.6,0.1465361,0.9704423000000001,1.418935,-0.9,-0.3,-0.14,2.48,-0.85
29,1,2002,0,1,7.625,184000,678,50,80,2.323516,10,1,1,12.23949,122.39,14.59,0.865,-1.5,-1.49,-0.625,77693.36,0.03435879,0.9498098,1.282848,1.7,0.1,-0.23,3.43,1.66
10,1,2001,0,1,8.25,74000,723,52,90,0.9930405000000001,12,0,0,0.2140627,121.7,4.4,1.34,-1.21,-1.31,0.03,11929.77,0.02220298,0.9880039,1.2508110000000001,-0.2,0.0,-1.37,0.47,-0.1
34,2,2004,1,0,7.125,271000,675,41,74,2.740406,3,7,2,7.106202000000001,133.43,13.52,1.725,-1.45,-1.71,0.015,139750.1,0.02664826,0.8299095999999999,1.336136,-0.1,0.1,0.02,2.89,0.21
12,1,2001,0,1,8.0,106000,756,40,71,0.7632925,12,0,0,1.422265,126.76,5.83,0.88,-1.16,-1.11,-0.23,50971.34,0.01797735,0.9918971,1.322726,0.2,0.0,-1.42,0.22,-0.75
19,1,2000,0,1,6.875,113000,649,28,90,1.555982,12,0,0,7.0471,123.08,13.26,-1.005,0.57,0.9,-0.105,27840.52,0.04356542,1.0171629999999998,1.355703,0.4,0.1,-0.12,-0.2,-1.44
12,1,2002,0,1,7.25,246000,667,36,88,0.9678455,12,0,0,11.383280000000001,127.71,0.6,0.7,-0.31,-0.48,0.22,37239.7,0.1109748,1.0548309999999999,1.069321,1.1,0.1,-0.35,3.23,1.44
17,1,2003,0,1,7.0,240000,759,16,66,1.460458,12,0,0,18.92075,138.81,21.91,1.21,-0.67,-0.85,0.36,184538.4,0.1399796,1.076576,1.254931,-0.1,0.2,-1.01,2.73,-0.46
20,1,2002,0,1,6.75,224000,739,41,80,1.8171869999999999,12,0,0,23.25469,132.33,28.5,0.44,-0.95,-0.6,-0.16,120374.3,0.1516211,1.083307,1.267702,0.7,0.1,-0.63,2.36,-0.05
21,1,2004,0,1,6.625,97000,732,42,80,1.7567529999999998,12,0,0,4.1264959999999995,136.53,5.64,0.615,0.09,-0.21,0.405,30962.84,0.02578012,0.8317365,1.268468,-0.7,-0.1,0.39,3.41,0.58
18,1,2005,0,1,5.875,200000,637,40,68,2.34355,12,0,0,51.12769,210.67,79.75,0.225,-0.13,-0.2,0.025,210144.2,0.1815628,1.303301,1.440226,-1.0,-0.3,-0.58,1.3,-2.4
3,1,2004,0,1,6.75,302000,715,48,90,0.0,12,0,0,0.07058715,166.56,2.18,1.11,-0.18,-0.18,0.93,37821.78,0.06996947,0.9115177999999999,1.285577,-0.7,0.0,-0.19,2.34,-1.03
51,1,2003,0,1,7.125,104000,767,31,95,4.238534,12,0,0,53.212630000000004,123.07,29.26,0.805,-1.45,-1.31,-0.505,35563.94,0.1010505,1.080331,1.115443,-0.2,-0.1,0.19,3.5,0.86
27,1,2004,0,1,7.25,55000,675,39,84,3.7646,11,1,0,10.128730000000001,135.91,15.36,1.43,-0.65,-0.73,0.7,19946.58,0.05244498,0.8088566999999999,1.3126,-0.5,0.3,-0.17,2.8,-0.7
10,1,2003,0,1,7.0,171000,573,28,95,0.8415789,12,0,0,0.9598412000000001,164.16,4.45,1.21,-0.69,-0.55,0.66,15318.49,0.02686964,0.8980604,1.546651,0.8,0.6,-1.25,2.83,-0.67
19,1,2003,0,1,7.0,126000,775,21,68,1.8115080000000001,12,0,0,4.132876,127.71,4.32,1.09,-0.92,-0.81,0.28,67844.49,0.03083693,0.8893957,1.236493,-0.1,0.5,-1.47,2.68,-0.81
19,1,2002,0,1,7.675,70000,755,33,70,0.7285507,12,0,0,7.445091000000001,142.04,9.7,1.685,-1.02,-0.92,0.765,36805.63,0.04245295,0.9302345,1.400463,0.6,-0.2,-0.86,2.24,0.15
5,1,2001,0,1,7.125,272000,710,50,80,0.36764709999999995,12,0,0,1.9016950000000001,128.52,2.26,0.095,0.35,0.12,0.215,74978.84,0.02721483,0.9687653,1.277048,1.8,0.5,-0.81,1.73,1.64
16,1,2003,0,1,6.875,248000,764,23,80,1.403508,12,0,0,17.04514,165.39,26.28,1.085,-1.08,-1.17,-0.085,114738.8,0.11706589999999999,1.0485959999999999,1.5057770000000001,0.0,0.0,-1.25,2.83,-0.67
10,2,2005,1,0,6.125,141000,678,37,82,0.34242859999999997,12,0,0,22.75226,150.96,15.78,0.215,-0.03,0.1,0.315,49057.86,0.1729806,0.9692253000000001,1.067089,-1.0,-0.1,0.07,0.78,-1.7
28,1,2003,0,1,6.75,140000,761,40,80,2.603143,12,0,0,8.482294,131.49,8.95,1.51,-1.56,-1.67,-0.16,50555.95,0.02821381,0.8820207,1.2849409999999999,0.7,0.2,-1.6,2.41,-0.82
35,1,2003,0,1,7.75,90000,669,42,70,2.761711,12,0,0,9.595578999999999,130.7,13.89,1.43,-1.29,-1.36,0.07,54720.76,0.03133226,0.8717252000000001,1.312132,0.6,-0.1,0.19,3.5,0.86
26,1,2001,0,1,7.75,95000,742,12,49,7.333621000000001,12,0,0,10.52167,124.05,18.81,1.11,-1.35,-1.12,-0.01,135242.6,0.04757683,0.9876186,1.353959,1.2,0.4,-1.17,2.41,2.78
22,1,2003,0,1,6.875,158000,728,23,80,1.963861,12,0,0,3.183602,127.28,5.35,0.965,-1.47,-1.2,-0.235,50904.48,0.01726606,0.876901,1.25981,-0.5,-0.1,-1.47,2.68,-0.81
15,1,2001,0,1,8.5,80000,769,29,34,0.95535,12,0,0,4.590358999999999,123.2,6.0,1.78,-1.32,-1.41,0.37,167517.5,0.04696468,0.9808011000000001,1.236275,1.3,0.5,-1.07,2.09,2.29
55,1,2004,0,1,7.5,220000,757,35,80,4.896941,12,0,0,49.16008,112.77,75.32,2.1,-2.09,-2.36,-0.26,249448.0,0.1252528,1.064678,1.333089,-0.3,0.0,0.02,2.89,0.21
16,1,2005,0,1,5.75,90000,639,28,75,1.732011,12,0,0,9.440522999999999,152.84,15.83,-0.02,-0.46,-0.55,-0.57,43987.49,0.04863799,0.8314601,1.265715,-0.2,0.1,-0.02,0.82,-1.98
12,1,2002,0,1,7.25,107000,631,38,80,0.7733645,12,0,0,7.163333000000001,132.24,10.91,0.37,-0.18,-0.32,0.05,38612.08,0.07514644,0.9971707000000001,1.2927520000000001,0.7,0.2,0.07,3.5,2.23
29,1,2003,0,1,7.5,233000,674,44,95,3.312275,12,0,0,29.60035,125.13,9.27,1.56,-0.91,-0.97,0.59,38150.58,0.09528272,1.047662,1.0240690000000001,1.1,0.1,-0.67,3.08,0.11
50,1,2004,0,1,8.5,29000,760,35,95,2.1251029999999997,12,0,0,61.00246,124.05,32.44,2.78,-1.55,-1.96,0.82,10125.45,0.1666546,1.106006,0.9779916999999999,-0.3,0.0,-0.11,2.12,-1.25
18,1,2004,0,1,5.75,58000,595,48,80,1.957759,12,0,0,37.89451,148.06,30.36,-0.06,0.25,-0.13,-0.19,30501.77,0.1960333,1.184048,1.0375219999999998,-0.4,-0.1,-0.04,2.04,-1.33
7,1,2002,0,1,7.125,184000,606,36,75,0.6222283000000001,10,2,0,10.814010000000001,126.4,6.61,0.575,-0.16,-0.61,-0.035,75307.77,0.1210328,1.059615,1.103485,1.4,0.0,-0.35,3.23,1.44
21,1,2003,0,1,6.625,210000,736,32,80,6.589183,12,0,0,17.58756,130.13,10.82,0.735,-0.98,-1.29,-0.555,87323.88,0.08117202,0.9786771000000001,1.1209200000000001,-0.2,-0.1,0.25,3.37,0.55
18,1,2003,0,1,7.0,159000,740,6,80,1.427044,12,0,0,3.334941,140.52,5.49,1.09,-0.76,-0.73,0.36,49784.0,0.01726606,0.876901,1.386902,-0.5,-0.1,-1.47,2.68,-0.81
3,1,2003,0,1,6.25,161000,753,55,55,0.0,12,0,0,2.27867,194.09,5.66,0.46,-0.13,-0.14,0.32,140263.7,0.1576655,1.101596,1.524261,0.2,0.0,-1.01,2.73,-0.46
17,1,2002,0,1,6.5,226000,725,57,80,1.431106,12,0,0,18.08004,160.28,31.74,0.51,-1.52,-1.21,-0.7,115677.3,0.11553820000000001,1.044265,1.5787,0.7,-0.1,-0.86,2.24,0.15
33,1,2005,0,1,6.125,75000,748,39,35,3.4838,12,0,0,11.87115,176.48,10.84,0.355,0.23,-0.16,0.195,155060.7,0.04157508,0.7581899000000001,1.541508,-0.5,-0.2,-0.02,0.82,-1.98
54,1,2004,0,1,7.875,93000,772,24,74,4.442323,12,0,0,17.079,131.73,26.55,2.475,-2.28,-2.56,-0.085,62136.79,0.025287200000000003,0.8385587999999999,1.42431,-0.2,0.0,0.02,2.89,0.21
9,1,2001,0,1,8.25,39000,656,39,61,0.5901026,12,0,0,6.740836,129.25,6.6,1.14,-0.46,-0.57,0.57,28429.3,0.09032856,1.005179,1.287663,0.5,0.3,-0.82,1.79,1.38
42,1,2006,0,1,6.0,246000,794,18,62,5.230449,12,0,0,17.0074,186.47,45.5,-0.14,1.27,0.9,0.76,259398.0,-0.009534741,0.8699909,1.622292,0.1,0.3,0.06,-0.34,-1.0
54,1,2003,0,1,7.125,86000,735,59,80,5.570442,12,0,0,17.44458,132.41,28.82,1.145,-0.91,-0.95,0.195,49688.74,0.03260064,0.8727752000000001,1.451902,0.5,-0.1,0.4,3.33,1.09
8,1,2004,0,1,6.0,185000,710,35,70,0.8908108,12,0,0,15.95386,248.32,36.31,0.19,-0.49,-0.51,-0.32,119578.3,0.2014953,1.2677379999999998,1.545876,-0.8,-0.2,-0.04,2.04,-1.33
23,1,2002,0,1,7.875,150000,780,23,80,3.0898,12,0,0,11.900269999999999,146.92,19.33,1.565,-1.3,-0.82,0.745,66803.74,0.06445869,0.9555049000000001,1.485698,0.7,-0.1,-0.63,2.36,-0.05
10,1,2001,0,1,8.375,109000,691,31,79,0.413578,12,0,0,2.239035,127.4,5.7,1.255,-1.34,-1.5,-0.245,35598.61,0.051678800000000004,0.99554,1.3229549999999999,1.2,0.2,-1.42,0.22,-0.75
19,1,2002,0,1,7.875,189000,718,22,80,1.544392,12,0,0,9.588327,162.1,13.44,1.535,-0.51,-0.81,0.725,69756.81,0.03751238,0.9572896999999999,1.595171,1.7,0.0,-0.59,2.97,1.24
21,1,2002,0,1,9.125,232000,760,48,90,1.334526,12,0,0,7.0715639999999995,139.2,16.2,2.245,-0.62,-1.11,1.135,58873.88,0.03319296,0.9548322,1.465606,1.8,0.2,0.07,3.5,2.23
43,1,2002,0,1,7.0,76000,751,31,85,3.4876050000000003,12,0,0,17.40766,110.24,16.4,0.69,-1.24,-0.62,0.07,29363.8,0.03640892,0.9221246,1.17269,0.9,0.1,-0.63,2.36,-0.05
30,1,2005,0,1,6.5,85000,571,34,64,2.936282,12,0,0,10.16465,130.16,17.81,0.85,0.11,-0.28,0.57,68481.29,0.03715798,0.7582694000000001,1.2612430000000001,0.1,-0.1,-0.58,1.3,-2.4
25,1,2003,0,1,6.875,90000,688,35,75,2.685756,12,0,0,33.6931,149.9,47.27,0.935,-1.26,-1.09,-0.155,70258.41,0.14144379999999998,1.1275629999999999,1.3958899999999999,0.3,0.0,-0.67,3.08,0.11
5,1,2005,0,1,6.5,143000,631,30,95,0.0,12,0,0,1.875025,215.64,7.26,0.81,0.07,0.05,0.86,12506.05,0.07901934,0.9020435,1.674288,-0.4,-0.1,0.09,1.63,-1.52
14,1,2002,0,1,8.5,107000,733,24,95,1.061028,12,0,0,6.527532,147.29,17.59,1.54,-0.2,-0.17,1.37,20217.82,0.062304399999999996,0.9889635,1.547769,1.5,0.6,-0.12,3.39,3.38
37,1,2006,0,1,6.75,40000,776,54,75,3.5462,12,0,0,18.58642,124.62,22.19,0.4,0.91,0.44,0.84,24248.42,0.04705144,0.802925,1.1141729999999999,-1.0,-0.2,0.22,0.21,-1.55
31,1,2005,0,1,6.875,67000,676,36,93,18.287010000000002,12,0,0,8.194217,138.33,11.17,1.185,-0.09,-0.53,0.655,23112.71,0.032438999999999996,0.7870385,1.287042,-0.3,0.0,0.09,1.63,-1.52
16,1,2003,0,1,6.875,88000,769,35,71,1.403693,12,0,0,9.998555999999999,149.35,8.06,1.085,-1.08,-1.17,-0.085,43867.8,0.06902304,0.9523529000000001,1.3615979999999999,-0.2,-0.1,-1.25,2.83,-0.67
18,1,2002,0,1,7.375,102000,693,50,90,1.7976470000000002,12,0,0,12.4308,126.95,20.96,1.385,-1.27,-1.13,0.255,31878.76,0.08065068,0.9833561,1.2913700000000001,0.5,0.0,-0.86,2.24,0.15
23,2,2002,1,0,8.625,62000,654,37,80,0.6965323,3,7,2,16.31639,138.31,21.19,1.445,-1.16,-1.44,0.005,27805.36,0.09118781,1.021297,1.424007,1.1,0.2,0.39,3.49,3.02
18,1,2001,0,1,7.375,226000,716,20,80,1.9967700000000002,12,0,0,7.138708,136.24,12.71,0.455,-1.29,-1.31,-0.855,87367.48,0.04373467,0.9836719,1.4258030000000002,1.1,0.4,-0.86,1.61,1.87
5,1,2003,0,1,6.75,223000,660,42,70,0.4484305,12,0,0,4.228798,156.57,9.32,0.85,0.18,-0.09,0.76,115534.7,0.1607017,1.09744,1.277311,0.3,0.1,-0.99,2.88,-0.51
13,1,2001,0,1,7.875,153000,758,31,71,1.008497,12,0,0,9.655560000000001,147.88,15.71,1.235,-1.17,-1.04,0.195,86928.81,0.09267686,1.021079,1.4996209999999999,0.8,0.4,-1.17,2.41,2.78
