time,label,current_year,default,payoff,int.rate,orig.upb,fico.score,dti.r,ltv.r,bal.repaid,t.act.12m,t.del.30d.12m,t.del.60d.12m,hpi.st.d.t.o,hpi.zip.o,hpi.zip.d.t.o,ppi.c.FRMA,TB10Y.d.t.o,FRMA30Y.d.t.o,ppi.o.FRMA,equity.est,hpi.st.log12m,hpi.r.st.us,hpi.r.zip.st,st.unemp.r12m,st.unemp.r3m,TB10Y.r12m,T10Y3MM,T10Y3MM.r12m
4,1,2004,0,1,5.625,156000,794,12,76,0.0,12,0,0,12.58569,156.59,14.87,-0.455,0.15,0.07,-0.385,68314.49,0.21862060000000003,1.243072,0.9755003000000001,-0.7,-0.2,0.52,3.17,0.09
28,1,2005,0,1,5.875,164000,733,28,54,4.538171,12,0,0,71.60256,175.75,114.8,0.345,0.19,-0.38,-0.035,345525.7,0.1710864,1.3048440000000001,1.41888,-1.0,-0.3,-0.73,1.03,-2.43
11,1,2004,0,1,5.875,77000,701,19,35,1.1493120000000001,12,0,0,5.563289,133.21,4.67,0.195,0.34,-0.23,-0.035,151597.6,0.05899228,0.8726761999999999,1.217912,-0.2,-0.2,0.1,3.27,0.39
19,1,2001,0,1,8.25,244000,691,42,95,1.066132,12,0,0,6.2523290000000005,131.09,13.0,1.23,-1.79,-1.6,-0.37,40746.43,0.04612499,0.9778821,1.3770209999999998,1.4,0.7,-1.07,2.78,3.23
9,1,2001,0,1,8.625,98000,770,55,80,0.1410204,12,0,0,1.1942620000000002,143.12,7.43,1.475,-1.28,-1.47,0.005,30997.72,0.05034326,0.9950111999999999,1.5072969999999999,1.1,0.5,-1.5,0.01,-1.33
14,1,2002,0,1,7.25,266000,782,24,80,0.9122264000000001,12,0,0,18.30646,179.2,18.31,0.94,-0.79,-0.41,0.53,102513.3,0.1516211,1.083307,1.5568229999999998,0.7,0.1,-0.63,2.36,-0.05
14,1,2001,0,1,8.375,47000,805,36,55,0.2784894,12,0,0,6.389264,121.14,7.2,1.215,-0.63,-0.57,0.645,43664.46,0.06106015,0.9912878,1.20738,1.1,0.3,-0.15,3.4,3.93
72,0,2005,0,0,8.125,77000,654,31,90,6.0433639999999995,12,0,0,19.01037,126.15,27.73,2.215,-1.91,-2.05,0.165,32015.57,0.02233191,0.7178687,1.329605,-0.5,0.0,0.07,0.78,-1.7
19,1,2004,0,1,6.125,159000,632,29,90,2.026541,12,0,0,57.51668000000001,135.82,69.32,0.305,0.38,0.03,0.335,111056.2,0.3231216,1.226142,1.174251,-0.9,-0.2,-0.17,2.8,-0.7
68,1,2005,0,1,7.75,61000,785,43,47,5.218999999999999,12,0,0,49.26442,118.0,37.53,1.98,-2.1,-2.29,-0.31,111393.2,0.10452629999999999,0.9105700000000001,1.075536,-0.4,-0.1,-0.32,0.96,-2.21
32,1,2002,0,1,7.75,59000,730,40,80,8.817729,12,0,0,8.842279,132.66,14.41,0.87,-0.71,-0.88,-0.01,27963.45,0.03383549,0.9452655999999999,1.401082,0.8,0.1,0.07,3.5,2.23
24,1,2004,0,1,6.75,204000,652,25,80,2.107843,12,0,0,41.11518,175.76,40.33,1.17,-1.2,-1.6,-0.43,113812.5,0.1684835,1.185431,1.393271,-0.3,-0.1,0.18,3.15,0.42
31,1,2004,0,1,6.5,192000,646,43,80,2.788691,12,0,0,27.31772,166.72,39.37,0.42,-0.54,-0.88,-0.46,109455.9,0.07531133,0.9694371999999999,1.5034809999999998,-0.3,-0.1,0.52,3.17,0.09
23,1,2002,0,1,8.375,250000,690,17,79,1.65608,10,2,0,5.0598790000000005,127.11,11.47,1.495,-0.89,-1.34,0.155,99151.85,0.03570772,0.9457399999999999,1.319539,0.8,-0.3,0.07,3.5,2.23
3,1,2006,0,1,6.625,100000,720,17,37,0.0,12,0,0,-2.031965,205.95,1.98,0.185,-0.23,-0.34,-0.155,171140.0,-0.02881202,0.9207065000000001,1.351728,0.1,0.0,0.62,-0.08,-0.9
18,1,2001,0,1,8.25,214000,696,36,95,1.332804,12,0,0,0.6064166,127.47,8.2,1.23,-1.45,-1.2,0.03,28606.28,0.0109146,0.9462978999999999,1.339828,1.3,0.5,-1.07,2.78,3.23
29,1,2002,0,1,8.0,103000,615,20,80,76.75811999999999,12,0,0,8.003591,123.35,14.3,1.66,-1.61,-1.89,-0.23,119736.9,0.03232239,0.9273633,1.2912219999999999,1.5,-0.2,-0.59,2.97,1.24
16,1,2002,0,1,7.0,199000,714,23,79,3.187186,12,0,0,10.455219999999999,127.92,12.9,0.45,0.04,-0.36,0.09,84643.78,0.06881705,0.984082,1.257949,1.5,0.1,-0.35,3.23,1.44
20,1,2001,0,1,7.875,145000,688,37,78,1.387883,12,0,0,16.17596,138.15,28.27,1.155,-1.79,-1.59,-0.435,80950.55,0.09069859,1.0169569999999999,1.535806,0.8,0.8,-1.07,2.09,2.29
20,1,2002,0,1,7.75,46000,767,31,52,2.5723700000000003,11,1,0,19.78186,144.46,27.11,1.53,-0.9,-0.93,0.6,60245.91,0.11144369999999999,1.037985,1.42703,1.0,-0.2,-0.71,2.64,1.03
11,1,2001,0,1,8.25,128000,776,36,80,0.7260156,12,0,0,8.513668,132.25,6.36,1.53,-0.99,-1.01,0.52,40623.82,0.08600266,1.015879,1.280519,1.1,0.1,-1.07,2.09,2.29
5,1,2005,0,1,6.0,144000,661,35,83,0.6944444000000001,12,0,0,2.129269,303.09,14.39,-0.22,0.21,0.45,0.23,38731.06,0.144023,1.312798,1.493007,-0.7,-0.2,0.24,0.58,-1.46
13,1,2003,0,1,7.125,138000,631,30,78,1.7134060000000002,12,0,0,19.1914,153.99,21.17,1.215,-1.47,-1.27,-0.055,65610.34,0.15561370000000002,1.10924,1.315295,0.2,0.0,-1.47,2.68,-0.81
54,2,2005,1,0,7.25,75000,663,41,88,4.72316,3,4,5,20.50671,121.71,23.65,0.97,-0.74,-0.83,0.14,30330.53,0.07660878,0.7568196999999999,1.1856360000000001,-0.3,-0.2,0.35,0.66,-1.46
25,1,2003,0,1,7.0,103000,669,31,78,2.104951,12,0,0,7.2782,139.35,8.63,1.06,-1.26,-1.09,-0.03,39397.37,0.03471452,0.8786826999999999,1.34438,0.4,0.0,-0.67,3.08,0.11
28,1,2005,0,1,5.875,185000,711,36,97,2.481739,12,0,0,51.961859999999994,155.98,74.12,0.095,0.29,-0.12,-0.025,100396.1,0.2589155,1.083002,1.395561,-0.4,0.0,-0.01,1.56,-1.85
25,1,2001,0,1,7.75,126000,669,38,80,3.471651,12,0,0,10.77486,114.17,13.33,0.59,-1.19,-0.9,-0.31,54263.31,0.06106015,0.9912878,1.1994770000000001,1.1,0.3,-0.15,3.4,3.93
26,1,2003,0,1,7.625,150000,718,46,70,1.954533,12,0,0,9.450785,151.05,16.13,1.835,-1.26,-1.36,0.475,90100.19,0.0296741,0.9238903,1.521103,0.5,0.2,-1.01,2.73,-0.46
23,1,2004,0,1,7.0,138000,765,18,80,1.582263,12,0,0,6.6080190000000005,133.88,11.58,0.99,-0.58,-0.54,0.45,51230.03,0.04276898,0.8314626,1.298249,0.0,0.1,0.39,3.41,0.58
2,1,2002,0,1,6.875,64000,750,32,32,0.0,12,0,0,0.5037843,172.24,0.0,0.885,-0.39,-0.23,0.655,136000.0,0.09272364,1.02409,1.443975,0.5,-0.1,-0.86,2.24,0.15
22,1,2002,0,1,8.5,173000,769,26,80,1.452601,12,0,0,17.023139999999998,132.28,29.01,1.32,-0.82,-1.04,0.28,93188.25,0.10313430000000001,1.034103,1.422156,1.9,-0.1,0.39,3.49,3.02
44,2,2005,1,0,8.25,117000,545,21,90,2.55,8,2,2,15.771220000000001,134.43,16.62,2.21,-0.47,-0.88,1.33,31781.82,0.06222499,0.7887346,1.279228,0.8,0.1,0.67,1.76,-1.13
9,1,2003,0,1,7.125,152000,643,33,80,0.6531579000000001,12,0,0,0.47648509999999994,197.45,4.21,1.225,-1.11,-0.86,0.365,43043.95,0.03132608,0.9258915999999999,1.8404189999999998,0.5,0.2,-0.99,2.88,-0.51
30,1,2004,0,1,6.875,150000,739,31,75,3.5580000000000003,12,0,0,20.66516,138.03,18.75,1.475,-0.74,-1.24,0.235,82505.01,0.09074555,0.9476163000000001,1.2484469999999999,-0.6,-0.1,0.02,2.89,0.21
35,1,2004,0,1,6.375,75000,693,14,42,5.9204669999999995,12,0,0,34.625009999999996,135.01,37.71,0.055,-0.52,-0.71,-0.655,157889.0,0.1125816,1.018866,1.234457,-0.5,0.0,1.15,3.7,1.2
26,1,2001,0,1,8.0,123000,770,32,80,1.81813,12,0,0,11.3247,130.56,16.86,0.98,-1.46,-0.94,0.04,52840.96,0.05170362,0.9815146,1.4036309999999999,1.7,0.6,-1.07,2.78,3.23
40,1,2006,0,1,6.0,199000,657,27,53,5.559246,12,0,0,56.22974,130.76,28.46,-0.35,0.69,0.42,0.07,269256.3,0.08931624,1.129241,0.8591774999999999,0.6,0.0,0.22,0.21,-1.55
10,1,2003,0,1,6.875,156000,681,28,89,0.6689744000000001,12,0,0,5.533846,132.45,2.68,0.935,0.04,-0.37,0.565,23871.14,0.05804973,0.9325645,1.156708,0.5,0.3,-0.67,3.08,0.11
22,1,2004,0,1,6.5,90000,746,42,39,4.097644,12,0,0,17.14343,123.17,20.34,0.92,-1.08,-1.18,-0.26,182565.8,0.08826781,0.9749309000000002,1.125086,-0.3,0.0,0.18,3.15,0.42
5,1,2006,0,1,7.25,271000,648,35,76,0.36900370000000005,12,0,0,-6.079366,317.24,-2.18,1.07,-0.32,-0.26,0.81,84128.62,-0.01064639,1.322753,1.457341,0.1,0.1,0.09,-0.29,-0.87
7,1,2003,0,1,6.125,144000,781,12,40,0.3436364,12,0,0,2.558042,167.53,2.31,0.885,-0.7,-0.69,0.195,219920.8,0.02578334,0.8913851999999999,1.537608,1.2,0.4,-1.6,2.41,-0.82
13,1,2003,0,1,7.0,172000,712,36,80,1.103721,12,0,0,6.692728999999999,157.78,8.07,1.69,-1.59,-1.45,0.24,55895.04,0.05980243,0.9401497,1.4385,0.9,0.4,-1.59,2.5,-0.93
19,1,2002,0,1,7.125,232000,758,35,80,1.7620689999999999,12,0,0,21.82163,171.49,19.76,0.995,-1.34,-1.07,-0.075,95503.36,0.1564021,1.086639,1.496815,0.6,0.1,-0.6,2.82,0.04
19,1,2001,0,1,7.5,212000,763,36,80,1.537458,12,0,0,6.084382,113.07,7.36,0.59,-1.03,-0.85,-0.26,73508.9,0.04704126,0.994287,1.1870209999999999,0.8,0.2,-1.37,0.47,-0.1
3,1,2001,0,1,7.375,175000,686,37,54,0.0,12,0,0,0.04883492,149.75,0.0,0.215,0.52,0.52,0.735,149074.1,0.04217903,0.9727468,1.43565,1.9,0.7,-0.15,3.4,3.93
1,1,2002,0,1,6.875,183000,670,55,64,0.0,12,0,0,0.0,178.96,0.0,0.535,0.0,0.0,0.535,102937.5,0.11137470000000001,1.038542,1.499016,1.4,-0.2,-0.59,2.97,1.24
72,0,2005,0,0,7.75,80000,757,21,49,6.44375,12,0,0,125.75,121.48,178.45,1.53,-2.19,-2.03,-0.5,328251.5,0.2394908,1.348959,1.3726639999999999,-1.1,-0.1,0.24,0.58,-1.46
15,1,2003,0,1,6.75,132000,646,39,78,6.221136,12,0,0,19.63459,172.11,4.61,0.84,-1.23,-1.05,-0.21,49975.55,0.1351008,1.095199,1.344023,0.1,0.0,-1.47,2.68,-0.81
7,1,2000,0,1,9.25,120000,683,19,55,0.37616669999999996,12,0,0,1.408999,115.83,2.86,1.52,-0.72,-0.89,0.63,104020.4,0.04734177,1.00209,1.188005,0.0,0.1,-0.31,-0.45,-1.41
16,1,2001,0,1,8.0,200000,777,34,58,1.4021,12,0,0,12.40563,127.83,22.94,0.84,-0.71,-0.72,0.12,209513.5,0.09278243,1.0232379999999999,1.374105,1.7,0.6,-0.15,3.4,3.93
34,1,2006,0,1,5.875,100000,661,34,87,3.64448,12,0,0,2.5398400000000003,151.86,12.85,-0.305,0.73,0.78,0.475,28313.15,-0.01513356,0.6884637,1.463814,-0.2,-0.1,0.09,-0.29,-0.87
4,1,2003,0,1,6.25,260000,663,33,87,0.0,12,0,0,5.594682,165.89,4.2,1.01,-0.48,-0.67,0.34,46238.34,0.14084029999999997,1.119838,1.22573,0.3,0.1,-1.6,2.41,-0.82
24,1,2005,0,1,5.0,64000,674,26,54,4.157531,12,0,0,16.42249,141.59,13.39,-0.91,-0.09,-0.03,-0.94,68387.5,0.07089093,0.8056852,1.193152,5.4,5.6,0.07,0.78,-1.7
17,1,2006,0,1,5.125,98000,737,19,32,11.03611,12,0,0,33.6841,259.74,71.65,-1.315,0.54,0.66,-0.655,303545.3,0.05789397,1.3303610000000001,1.490951,-0.2,0.1,0.62,-0.08,-0.9
12,2,2000,1,0,7.5,208000,645,30,85,0.7156779000000001,10,1,1,4.37861,116.65,4.6,0.37,-1.42,-1.12,-0.75,47844.27,0.045819599999999995,1.0,1.2125,0.1,0.1,-1.04,-0.53,-1.61
8,1,2001,0,1,8.0,96000,708,52,80,0.9638542,12,0,0,1.0105950000000001,130.35,4.64,0.88,-0.95,-1.01,-0.13,29196.88,0.051678800000000004,0.99554,1.341741,1.2,0.2,-1.42,0.22,-0.75
33,1,2002,0,1,7.75,138000,771,29,85,4.981855,12,0,0,10.35695,133.43,20.12,1.2,-1.18,-1.41,-0.21,55709.21,0.03746617,0.9364473,1.44144,0.8,0.0,-0.35,3.23,1.44
50,1,2005,0,1,9.0,68000,613,39,80,2.498746,12,0,0,37.7438,119.75,39.37,3.22,-0.55,-1.13,2.09,45958.5,0.1010521,0.9138276,1.143726,-0.8,-0.3,-0.01,1.56,-1.85
4,1,2006,0,1,7.25,324000,700,29,77,0.308642,12,0,0,-2.532259,244.96,2.0,1.07,-0.16,-0.13,0.94,101214.7,0.0135033,1.267331,1.192294,-0.1,-0.3,0.09,-0.29,-0.87
22,1,2003,0,1,7.125,156000,649,11,46,1.848397,12,0,0,6.943747999999999,157.23,2.71,1.145,-0.82,-1.18,-0.035,191859.2,0.02441131,0.8694381,1.445814,0.3,-0.2,0.4,3.33,1.09
26,1,2003,0,1,7.75,225000,758,35,60,1.9911560000000001,12,0,0,25.61194,145.24,34.01,1.84,-1.29,-1.21,0.63,242291.7,0.12225219999999999,1.0506309999999999,1.421095,0.0,0.1,-1.47,2.68,-0.81
21,1,2003,0,1,7.0,132000,641,23,95,1.413435,12,0,0,7.698308,134.31,8.08,1.06,-0.67,-1.08,-0.02,17041.99,0.03483406,0.8889695,1.278626,1.1,0.1,-0.67,3.08,0.11
26,1,2002,0,1,8.55,38000,683,29,69,1.116737,12,0,0,11.099210000000001,142.54,15.6,2.24,-1.86,-1.57,0.67,23524.12,0.05812837,0.9548865,1.414138,0.5,0.1,-0.63,2.36,-0.05
18,1,2001,0,1,7.75,90000,809,29,75,1.421844,12,0,0,4.742568,126.38,9.11,0.55,-0.89,-0.86,-0.31,39929.76,0.02306738,0.9802539000000001,1.328223,0.2,0.1,-1.05,1.77,1.12
24,1,2002,0,1,8.5,91000,640,18,90,2.2472090000000002,12,0,0,23.81883,115.46,30.67,2.37,-1.19,-1.0,1.37,39014.53,0.11708769999999999,1.053025,1.180192,-0.5,-0.1,-0.6,2.82,0.04
25,1,2006,0,1,6.25,204000,686,36,84,2.5297549999999998,12,0,0,25.60533,222.32,50.69,0.11,0.41,0.42,0.53,99390.41,-0.01991655,1.268014,1.309985,-0.3,0.0,0.06,-0.34,-1.0
16,1,2002,0,1,7.0,204000,747,47,80,1.37049,12,0,0,4.103378,158.08,8.79,0.78,-1.13,-0.98,-0.2,67975.01,0.03291786,0.9136117,1.576883,0.1,-0.2,-0.71,2.64,1.03
35,1,2005,0,1,6.25,105000,692,39,94,8.928625,12,0,0,72.37545,128.88,86.6,0.59,-1.06,-1.52,-0.93,90266.69,0.20128210000000002,1.275379,1.156283,-0.7,-0.1,0.07,1.89,-1.38
8,1,2001,0,1,8.75,93000,707,36,95,0.4722581,12,0,0,0.4962612,115.85,4.91,1.63,-0.95,-1.01,0.62,9482.95,0.04349009,0.9905093,1.206397,0.4,0.1,-1.42,0.22,-0.75
17,1,2002,0,1,6.75,107000,759,47,68,1.5314020000000002,12,0,0,6.623902,142.81,9.67,0.53,-0.88,-0.9,-0.37,62646.28,0.03780807,0.9520163,1.382775,1.4,0.0,-0.71,2.64,1.03
10,1,2001,0,1,9.375,45000,709,27,90,1.0884,12,0,0,0.4197888,126.92,5.32,2.225,-0.83,-0.98,1.245,7585.588000000001,0.03081657,0.9939110000000001,1.325445,-0.4,-0.2,-1.5,0.01,-1.33
25,1,2005,0,1,5.375,213000,684,31,93,3.015613,12,0,0,6.268673000000001,135.81,8.11,-0.535,-0.07,-0.07,-0.605,35962.72,0.02785242,0.7029920000000001,1.2698610000000001,0.1,0.2,0.07,0.78,-1.7
7,1,2005,0,1,5.625,130000,701,53,77,1.034692,12,0,0,7.9562740000000005,173.37,8.12,-0.145,0.09,0.08,-0.065,48083.69,0.07276703,0.8802949000000001,1.286365,-0.5,-0.2,-0.02,0.82,-1.98
2,1,2003,0,1,6.25,251000,708,40,80,0.0,12,0,0,0.5675986999999999,160.46,0.0,0.34,-0.09,0.12,0.46,62750.0,0.02945714,0.9025129000000001,1.480905,0.7,0.7,-1.47,2.68,-0.81
41,1,2003,0,1,8.25,160000,619,38,77,3.215888,12,0,0,45.47145,125.36,56.51,2.46,-2.21,-2.17,0.29,146606.6,0.1576655,1.101596,1.387821,0.2,0.0,-1.01,2.73,-0.46
36,1,2005,0,1,6.99,114000,810,12,63,2.9220349999999997,12,0,0,77.15992,187.7,83.81,0.95,-0.71,-0.84,0.11,149755.4,0.1976019,1.29206,1.403657,-0.9,-0.2,0.67,1.76,-1.13
12,1,2003,0,1,6.75,100000,716,34,93,0.5661414,12,0,0,2.14357,157.16,5.08,1.51,-1.32,-1.1,0.41,11453.01,0.02338529,0.8877993000000001,1.474736,0.5,0.1,-1.6,2.41,-0.82
21,1,2001,0,1,8.25,223000,629,25,95,2.899265,12,0,0,15.31714,108.18,13.07,1.61,-1.95,-1.67,-0.06,46562.44,0.09784873,1.021664,1.1108559999999998,0.9,0.5,-1.17,2.41,2.78
26,1,2005,0,1,5.25,121000,754,36,80,3.31124,12,0,0,7.836292,147.98,14.08,-0.9,0.19,0.17,-0.73,48647.73,0.03098965,0.7332685999999999,1.3663610000000002,-0.2,-0.1,0.36,0.75,-1.59
16,1,2002,0,1,7.25,264000,741,40,80,1.771742,12,0,0,16.92366,145.03,20.0,0.7,0.04,-0.36,0.34,116185.2,0.1210328,1.059615,1.3691309999999999,1.4,0.0,-0.35,3.23,1.44
26,1,2002,0,1,8.875,60000,716,56,36,41.27277,12,0,0,11.6995,128.3,15.18,2.655,-1.79,-1.91,0.745,151149.7,0.05778567,0.9531896000000001,1.299556,1.2,0.1,-0.71,2.64,1.03
23,1,2004,0,1,6.625,100000,757,16,80,3.91874,12,0,0,19.51575,125.74,22.0,0.305,0.07,-0.02,0.285,50789.27,0.09697802,0.9688921999999999,1.110384,-0.2,0.0,1.15,3.7,1.2
7,1,2001,0,1,8.875,70000,799,21,90,0.6279857,12,0,0,2.9962,130.0,4.2,1.675,-0.33,-0.53,1.145,10730.19,0.04711654,0.9872019000000001,1.306318,0.4,0.3,-1.05,1.77,1.12
32,1,2002,0,1,7.875,94000,775,27,79,2.4418509999999998,12,0,0,17.79232,117.75,15.6,1.945,-2.41,-2.69,-0.745,43046.61,0.0898597,0.9860104999999999,1.146699,0.4,0.2,-1.06,2.84,-0.56
24,1,2001,0,1,7.375,200000,748,41,61,1.961395,12,0,0,19.55779,128.38,12.41,0.455,-0.95,-0.84,-0.385,163485.5,0.1067125,1.027901,1.289703,0.7,0.5,-0.86,1.61,1.87
19,1,2005,0,1,6.375,95000,687,55,85,2.645484,12,0,0,12.92746,139.38,8.11,0.725,-0.16,-0.24,0.485,25781.09,0.07942794,0.7630425999999999,1.249288,-1.0,-0.3,-0.58,1.3,-2.4
1,1,2003,0,1,5.625,99000,756,50,55,0.0,12,0,0,0.0,154.91,0.0,-0.265,0.0,0.0,-0.265,80181.82,0.06842027,0.9538224000000001,1.26404,0.0,-0.4,0.25,3.37,0.55
6,1,2002,0,1,6.875,300000,716,50,79,0.6666667,12,0,0,4.362418,141.56,1.86,0.885,-1.34,-0.89,-0.005,86736.44,0.06763001,0.9771834,1.260078,1.0,-0.1,-0.86,2.24,0.15
